r (cm)      	rho (g/cm3) 	T (K)       	u (cm/s)    	L* (erg/s)  			 Edot= 1.017748e+39
1.199999e+06 	2.727980e+04 	1.401435e+09 	1.409136e+00 	2.752363e+38 	
1.200032e+06 	2.698849e+04 	1.398072e+09 	1.424259e+00 	2.752333e+38 	
1.200064e+06 	2.670029e+04 	1.394719e+09 	1.439543e+00 	2.752302e+38 	
1.200097e+06 	2.641517e+04 	1.391376e+09 	1.454992e+00 	2.752272e+38 	
1.200129e+06 	2.613310e+04 	1.388042e+09 	1.470607e+00 	2.752241e+38 	
1.200162e+06 	2.585403e+04 	1.384718e+09 	1.486390e+00 	2.752211e+38 	
1.200194e+06 	2.557795e+04 	1.381403e+09 	1.502342e+00 	2.752180e+38 	
1.200226e+06 	2.530482e+04 	1.378097e+09 	1.518465e+00 	2.752150e+38 	
1.200259e+06 	2.503460e+04 	1.374802e+09 	1.534761e+00 	2.752119e+38 	
1.200291e+06 	2.476726e+04 	1.371515e+09 	1.551233e+00 	2.752088e+38 	
1.200323e+06 	2.450278e+04 	1.368238e+09 	1.567881e+00 	2.752058e+38 	
1.200356e+06 	2.424113e+04 	1.364970e+09 	1.584708e+00 	2.752027e+38 	
1.200388e+06 	2.398227e+04 	1.361712e+09 	1.601715e+00 	2.751996e+38 	
1.200420e+06 	2.372617e+04 	1.358463e+09 	1.618905e+00 	2.751965e+38 	
1.200452e+06 	2.347281e+04 	1.355224e+09 	1.636280e+00 	2.751934e+38 	
1.200484e+06 	2.322216e+04 	1.351994e+09 	1.653841e+00 	2.751904e+38 	
1.200517e+06 	2.297418e+04 	1.348773e+09 	1.671591e+00 	2.751873e+38 	
1.200549e+06 	2.272885e+04 	1.345561e+09 	1.689532e+00 	2.751842e+38 	
1.200581e+06 	2.248614e+04 	1.342358e+09 	1.707665e+00 	2.751811e+38 	
1.200613e+06 	2.224602e+04 	1.339165e+09 	1.725992e+00 	2.751780e+38 	
1.200645e+06 	2.200846e+04 	1.335980e+09 	1.744517e+00 	2.751749e+38 	
1.200677e+06 	2.177344e+04 	1.332805e+09 	1.763240e+00 	2.751718e+38 	
1.200709e+06 	2.154093e+04 	1.329639e+09 	1.782165e+00 	2.751686e+38 	
1.200741e+06 	2.131091e+04 	1.326483e+09 	1.801292e+00 	2.751655e+38 	
1.200773e+06 	2.108334e+04 	1.323335e+09 	1.820625e+00 	2.751624e+38 	
1.200805e+06 	2.085820e+04 	1.320196e+09 	1.840166e+00 	2.751593e+38 	
1.200837e+06 	2.063546e+04 	1.317066e+09 	1.859916e+00 	2.751562e+38 	
1.200869e+06 	2.041511e+04 	1.313946e+09 	1.879878e+00 	2.751530e+38 	
1.200901e+06 	2.019710e+04 	1.310834e+09 	1.900055e+00 	2.751499e+38 	
