Edot/LEdd    	 log10(TsA)   	 log10(TsB)  
1.01000000  	 6.46588224  	 6.46588832 
1.01222222  	 6.62076677  	 6.62077168 
1.01444444  	 6.77029331  	 6.77029772 
1.01666667  	 6.91935737  	 6.91936130 
1.01888889  	 7.07180925  	 7.07181270 
1.02111111  	 7.23099767  	 7.23100064 
1.02133333  	 7.24739277  	 7.24739604 
1.02158730  	 7.26624174  	 7.26624666 
1.02184127  	 7.28521284  	 7.28521763 
1.02209524  	 7.30430962  	 7.30431428 
1.02234920  	 7.32352771  	 7.32353225 
1.02260317  	 7.34285991  	 7.34286432 
1.02285714  	 7.36231340  	 7.36231769 
1.02311111  	 7.38187398  	 7.38187814 
1.02333333  	 7.39907328  	 7.39907574 
1.02555556  	 7.57331318  	 7.57332280 
1.02777778  	 7.73894959  	 7.73895642 
1.02780000  	 7.74048428  	 7.74048755 
1.02850000  	 7.78697255  	 7.78698103 
