r (cm)      	rho (g/cm3) 	T (K)       	u (cm/s)    	L* (erg/s)  			 Edot= 3.202351e+39
1.300184e+06 	1.825835e+04 	1.668406e+09 	1.106227e+01 	1.251484e+39 	
1.300207e+06 	1.807880e+04 	1.666250e+09 	1.117166e+01 	1.251422e+39 	
1.300230e+06 	1.790101e+04 	1.664100e+09 	1.128213e+01 	1.251359e+39 	
1.300253e+06 	1.772498e+04 	1.661957e+09 	1.139369e+01 	1.251297e+39 	
1.300276e+06 	1.755067e+04 	1.659820e+09 	1.150635e+01 	1.251234e+39 	
1.300300e+06 	1.737808e+04 	1.657689e+09 	1.162013e+01 	1.251170e+39 	
1.300323e+06 	1.720718e+04 	1.655565e+09 	1.173503e+01 	1.251107e+39 	
1.300346e+06 	1.703797e+04 	1.653447e+09 	1.185106e+01 	1.251043e+39 	
1.300369e+06 	1.687042e+04 	1.651335e+09 	1.196824e+01 	1.250978e+39 	
1.300393e+06 	1.670451e+04 	1.649230e+09 	1.208658e+01 	1.250913e+39 	
1.300416e+06 	1.654024e+04 	1.647130e+09 	1.220609e+01 	1.250848e+39 	
1.300440e+06 	1.637759e+04 	1.645037e+09 	1.232677e+01 	1.250783e+39 	
1.300463e+06 	1.621653e+04 	1.642950e+09 	1.244865e+01 	1.250717e+39 	
1.300487e+06 	1.605706e+04 	1.640869e+09 	1.257173e+01 	1.250651e+39 	
1.300511e+06 	1.589915e+04 	1.638794e+09 	1.269603e+01 	1.250584e+39 	
1.300534e+06 	1.574280e+04 	1.636725e+09 	1.282156e+01 	1.250517e+39 	
1.300558e+06 	1.558799e+04 	1.634662e+09 	1.294832e+01 	1.250450e+39 	
1.300582e+06 	1.543470e+04 	1.632605e+09 	1.307634e+01 	1.250382e+39 	
1.300606e+06 	1.528291e+04 	1.630554e+09 	1.320562e+01 	1.250314e+39 	
1.300630e+06 	1.513262e+04 	1.628510e+09 	1.333618e+01 	1.250245e+39 	
