f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.90139972 	 -4.90139950
-3.72051282 	 -4.90511724 	 -4.90511681
-3.74102564 	 -4.90867376 	 -4.90867334
-3.76153846 	 -4.91207600 	 -4.91207560
-3.78205128 	 -4.91533041 	 -4.91533002
-3.80256410 	 -4.91844230 	 -4.91844193
-3.82307692 	 -4.92141862 	 -4.92141826
-3.84358974 	 -4.92426389 	 -4.92426355
-3.86410256 	 -4.92698436 	 -4.92698404
-3.88461538 	 -4.92958486 	 -4.92958455
-3.90512821 	 -4.93207066 	 -4.93207036
-3.92564103 	 -4.93444620 	 -4.93444591
-3.94615385 	 -4.93671652 	 -4.93671625
-3.96666667 	 -4.93888613 	 -4.93888580
-3.98717949 	 -4.94095903 	 -4.94095871
-4.00769231 	 -4.94293962 	 -4.94293932
-4.02820513 	 -4.94483211 	 -4.94483182
-4.04871795 	 -4.94663978 	 -4.94663950
-4.06923077 	 -4.94836632 	 -4.94836605
-4.08974359 	 -4.95001581 	 -4.95001555
-4.11025641 	 -4.95159098 	 -4.95159073
-4.13076923 	 -4.95309542 	 -4.95309519
-4.15128205 	 -4.95453221 	 -4.95453178
-4.17179487 	 -4.95590423 	 -4.95590382
-4.19230769 	 -4.95721439 	 -4.95721400
-4.21282051 	 -4.95846546 	 -4.95846508
-4.23333333 	 -4.95966015 	 -4.95965979
-4.25384615 	 -4.96080052 	 -4.96080018
-4.27435897 	 -4.96188915 	 -4.96188882
-4.29487179 	 -4.96292849 	 -4.96292818
-4.31538462 	 -4.96392096 	 -4.96392066
-4.33589744 	 -4.96486829 	 -4.96486805
-4.35641026 	 -4.96577244 	 -4.96577220
-4.37692308 	 -4.96663553 	 -4.96663531
-4.39743590 	 -4.96745936 	 -4.96745893
-4.41794872 	 -4.96824588 	 -4.96824547
-4.43846154 	 -4.96899633 	 -4.96899594
-4.45897436 	 -4.96971289 	 -4.96971251
-4.47948718 	 -4.97039629 	 -4.97039593
-4.50000000 	 -4.97104889 	 -4.97104855
