f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.05809531 	 -4.05809489
-3.72051282 	 -4.06091022 	 -4.06090982
-3.74102564 	 -4.06360137 	 -4.06360098
-3.76153846 	 -4.06617422 	 -4.06617384
-3.78205128 	 -4.06863286 	 -4.06863250
-3.80256410 	 -4.07098278 	 -4.07098244
-3.82307692 	 -4.07322863 	 -4.07322830
-3.84358974 	 -4.07537475 	 -4.07537443
-3.86410256 	 -4.07742498 	 -4.07742468
-3.88461538 	 -4.07938401 	 -4.07938372
-3.90512821 	 -4.08125529 	 -4.08125501
-3.92564103 	 -4.08304296 	 -4.08304263
-3.94615385 	 -4.08475070 	 -4.08475038
-3.96666667 	 -4.08638158 	 -4.08638127
-3.98717949 	 -4.08793948 	 -4.08793919
-4.00769231 	 -4.08942711 	 -4.08942683
-4.02820513 	 -4.09084786 	 -4.09084760
-4.04871795 	 -4.09220452 	 -4.09220426
-4.06923077 	 -4.09350012 	 -4.09349987
-4.08974359 	 -4.09473707 	 -4.09473683
-4.11025641 	 -4.09591830 	 -4.09591788
-4.13076923 	 -4.09704582 	 -4.09704541
-4.15128205 	 -4.09812251 	 -4.09812212
-4.17179487 	 -4.09915011 	 -4.09914974
-4.19230769 	 -4.10013116 	 -4.10013080
-4.21282051 	 -4.10106786 	 -4.10106752
-4.23333333 	 -4.10196160 	 -4.10196127
-4.25384615 	 -4.10281505 	 -4.10281473
-4.27435897 	 -4.10362957 	 -4.10362927
-4.29487179 	 -4.10440701 	 -4.10440677
-4.31538462 	 -4.10514890 	 -4.10514867
-4.33589744 	 -4.10585701 	 -4.10585679
-4.35641026 	 -4.10653316 	 -4.10653274
-4.37692308 	 -4.10717793 	 -4.10717753
-4.39743590 	 -4.10779388 	 -4.10779350
-4.41794872 	 -4.10838116 	 -4.10838079
-4.43846154 	 -4.10894162 	 -4.10894127
-4.45897436 	 -4.10947685 	 -4.10947652
-4.47948718 	 -4.10998735 	 -4.10998709
-4.50000000 	 -4.11047440 	 -4.11047415
