f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.22570276 	 -4.22570233
-3.72051282 	 -4.22867690 	 -4.22867649
-3.74102564 	 -4.23152077 	 -4.23152037
-3.76153846 	 -4.23423921 	 -4.23423883
-3.78205128 	 -4.23683799 	 -4.23683763
-3.80256410 	 -4.23932227 	 -4.23932192
-3.82307692 	 -4.24169638 	 -4.24169604
-3.84358974 	 -4.24396506 	 -4.24396474
-3.86410256 	 -4.24613309 	 -4.24613278
-3.88461538 	 -4.24820474 	 -4.24820444
-3.90512821 	 -4.25018395 	 -4.25018366
-3.92564103 	 -4.25207499 	 -4.25207466
-3.94615385 	 -4.25388081 	 -4.25388049
-3.96666667 	 -4.25560656 	 -4.25560624
-3.98717949 	 -4.25725441 	 -4.25725411
-4.00769231 	 -4.25882846 	 -4.25882817
-4.02820513 	 -4.26033190 	 -4.26033163
-4.04871795 	 -4.26176731 	 -4.26176704
-4.06923077 	 -4.26313830 	 -4.26313805
-4.08974359 	 -4.26444748 	 -4.26444724
-4.11025641 	 -4.26569746 	 -4.26569724
-4.13076923 	 -4.26689085 	 -4.26689044
-4.15128205 	 -4.26803048 	 -4.26803008
-4.17179487 	 -4.26911826 	 -4.26911788
-4.19230769 	 -4.27015670 	 -4.27015633
-4.21282051 	 -4.27114829 	 -4.27114794
-4.23333333 	 -4.27209462 	 -4.27209429
-4.25384615 	 -4.27299820 	 -4.27299788
-4.27435897 	 -4.27386053 	 -4.27386023
-4.29487179 	 -4.27468358 	 -4.27468333
-4.31538462 	 -4.27546930 	 -4.27546906
-4.33589744 	 -4.27621920 	 -4.27621897
-4.35641026 	 -4.27693517 	 -4.27693474
-4.37692308 	 -4.27761822 	 -4.27761780
-4.39743590 	 -4.27826986 	 -4.27826946
-4.41794872 	 -4.27889216 	 -4.27889179
-4.43846154 	 -4.27948568 	 -4.27948532
-4.45897436 	 -4.28005225 	 -4.28005191
-4.47948718 	 -4.28059315 	 -4.28059288
-4.50000000 	 -4.28110912 	 -4.28110886
