Edot/LEdd    	 log10(TsA)   	 log10(TsB)  
1.01000000  	 6.43384064  	 6.43384672 
1.01333333  	 6.58752473  	 6.58752974 
1.01666667  	 6.71272201  	 6.71272653 
1.02000000  	 6.81698947  	 6.81699359 
1.02333333  	 6.90556573  	 6.90556951 
1.02666667  	 6.98206756  	 6.98207106 
1.03000000  	 7.04906868  	 7.04907194 
1.03333333  	 7.10843114  	 7.10843418 
1.03666667  	 7.16154582  	 7.16154868 
1.04000000  	 7.20946247  	 7.20946516 
