Edot/LEdd    	 log10(TsA)   	 log10(TsB)  
1.01000000  	 6.48966112  	 6.48966720 
1.01222222  	 6.63912426  	 6.63912909 
1.01444444  	 6.77707568  	 6.77708004 
1.01666667  	 6.90533207  	 6.90533599 
1.01888889  	 7.02493636  	 7.02493987 
1.02111111  	 7.13647116  	 7.13647428 
1.02333333  	 7.24015541  	 7.24015818 
1.02555556  	 7.33594446  	 7.33594689 
