r (cm)      	rho (g/cm3) 	T (K)       	u (cm/s)    	L* (erg/s)  			 Edot= 2.307747e+39
1.000069e+06 	3.754133e+04 	1.961304e+09 	6.635975e+00 	1.159534e+39 	
1.000079e+06 	3.716336e+04 	1.958601e+09 	6.703275e+00 	1.159503e+39 	
1.000090e+06 	3.678920e+04 	1.955907e+09 	6.771257e+00 	1.159471e+39 	
1.000100e+06 	3.641880e+04 	1.953222e+09 	6.839928e+00 	1.159439e+39 	
1.000111e+06 	3.605214e+04 	1.950545e+09 	6.909295e+00 	1.159407e+39 	
1.000121e+06 	3.568916e+04 	1.947877e+09 	6.979365e+00 	1.159375e+39 	
1.000132e+06 	3.532984e+04 	1.945218e+09 	7.050145e+00 	1.159342e+39 	
1.000142e+06 	3.497414e+04 	1.942566e+09 	7.121643e+00 	1.159310e+39 	
1.000153e+06 	3.462201e+04 	1.939924e+09 	7.193865e+00 	1.159277e+39 	
1.000163e+06 	3.427344e+04 	1.937290e+09 	7.266820e+00 	1.159244e+39 	
1.000174e+06 	3.392837e+04 	1.934664e+09 	7.340514e+00 	1.159211e+39 	
1.000185e+06 	3.358678e+04 	1.932047e+09 	7.414955e+00 	1.159177e+39 	
1.000195e+06 	3.324862e+04 	1.929438e+09 	7.490150e+00 	1.159144e+39 	
1.000206e+06 	3.291387e+04 	1.926837e+09 	7.566108e+00 	1.159110e+39 	
1.000217e+06 	3.258250e+04 	1.924245e+09 	7.642835e+00 	1.159076e+39 	
1.000227e+06 	3.225445e+04 	1.921661e+09 	7.720340e+00 	1.159042e+39 	
1.000238e+06 	3.192971e+04 	1.919085e+09 	7.798630e+00 	1.159008e+39 	
1.000249e+06 	3.160824e+04 	1.916518e+09 	7.877714e+00 	1.158973e+39 	
1.000260e+06 	3.129001e+04 	1.913958e+09 	7.957600e+00 	1.158938e+39 	
1.000271e+06 	3.097498e+04 	1.911407e+09 	8.038294e+00 	1.158904e+39 	
1.000281e+06 	3.066312e+04 	1.908864e+09 	8.119807e+00 	1.158868e+39 	
1.000292e+06 	3.035440e+04 	1.906330e+09 	8.202146e+00 	1.158833e+39 	
1.000303e+06 	3.004879e+04 	1.903803e+09 	8.285319e+00 	1.158797e+39 	
1.000314e+06 	2.974626e+04 	1.901284e+09 	8.369336e+00 	1.158762e+39 	
1.000325e+06 	2.944677e+04 	1.898773e+09 	8.454203e+00 	1.158726e+39 	
1.000336e+06 	2.915030e+04 	1.896271e+09 	8.539931e+00 	1.158690e+39 	
1.000347e+06 	2.885681e+04 	1.893776e+09 	8.626527e+00 	1.158653e+39 	
1.000358e+06 	2.856628e+04 	1.891289e+09 	8.714001e+00 	1.158617e+39 	
1.000369e+06 	2.827867e+04 	1.888811e+09 	8.802362e+00 	1.158580e+39 	
1.000380e+06 	2.799396e+04 	1.886340e+09 	8.891617e+00 	1.158543e+39 	
1.000391e+06 	2.771212e+04 	1.883876e+09 	8.981778e+00 	1.158505e+39 	
1.000402e+06 	2.743311e+04 	1.881421e+09 	9.072851e+00 	1.158468e+39 	
1.000413e+06 	2.715691e+04 	1.878974e+09 	9.164848e+00 	1.158430e+39 	
1.000425e+06 	2.688349e+04 	1.876534e+09 	9.257777e+00 	1.158392e+39 	
1.000436e+06 	2.661283e+04 	1.874103e+09 	9.351648e+00 	1.158354e+39 	
1.000447e+06 	2.634489e+04 	1.871679e+09 	9.446469e+00 	1.158316e+39 	
1.000458e+06 	2.607965e+04 	1.869262e+09 	9.542252e+00 	1.158277e+39 	
1.000469e+06 	2.581707e+04 	1.866853e+09 	9.639005e+00 	1.158238e+39 	
