Edot/LEdd    	 log10(TsA)   	 log10(TsB)  
1.01000000  	 6.46117659  	 6.46118265 
1.01333333  	 6.63001570  	 6.63001926 
1.01666667  	 6.76843703  	 6.76844059 
1.02000000  	 6.88407792  	 6.88408147 
1.02333333  	 6.98237836  	 6.98238192 
1.02666667  	 7.06718903  	 7.06719258 
1.03000000  	 7.14127970  	 7.14128325 
1.03333333  	 7.20669126  	 7.20669481 
1.03666667  	 7.26495259  	 7.26495615 
1.04000000  	 7.31723703  	 7.31724059 
