r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
9.999988e+05 	1.327777e+09 	1.220858e+05 	1.788969e+22 	1.258959e-01 	2.869314e+08 	2.278960e+09 	4.558098e+38 	3.069112e+38 	6.905575e+09 	3.333333e-01 	
1.000007e+06 	1.324164e+09 	1.207514e+05 	1.766781e+22 	1.272848e-01 	2.865407e+08 	2.251024e+09 	4.558078e+38 	3.069111e+38 	6.841638e+09 	3.333333e-01 	
1.000016e+06 	1.320561e+09 	1.194316e+05 	1.744873e+22 	1.286888e-01 	2.861506e+08 	2.223435e+09 	4.558055e+38 	3.069109e+38 	6.778290e+09 	3.333333e-01 	
1.000024e+06 	1.316968e+09 	1.181262e+05 	1.723239e+22 	1.301086e-01 	2.857611e+08 	2.196178e+09 	4.558035e+38 	3.069107e+38 	6.715513e+09 	3.333333e-01 	
1.000032e+06 	1.313386e+09 	1.168350e+05 	1.701880e+22 	1.315441e-01 	2.853722e+08 	2.169256e+09 	4.558015e+38 	3.069106e+38 	6.653303e+09 	3.333333e-01 	
1.000041e+06 	1.309814e+09 	1.155580e+05 	1.680791e+22 	1.329951e-01 	2.849839e+08 	2.142670e+09 	4.557992e+38 	3.069104e+38 	6.591671e+09 	3.333333e-01 	
1.000049e+06 	1.306251e+09 	1.142949e+05 	1.659964e+22 	1.344624e-01 	2.845960e+08 	2.116404e+09 	4.557972e+38 	3.069102e+38 	6.530596e+09 	3.333333e-01 	
1.000057e+06 	1.302699e+09 	1.130456e+05 	1.639402e+22 	1.359460e-01 	2.842088e+08 	2.090460e+09 	4.557952e+38 	3.069101e+38 	6.470076e+09 	3.333333e-01 	
1.000065e+06 	1.299157e+09 	1.118100e+05 	1.619099e+22 	1.374458e-01 	2.838221e+08 	2.064836e+09 	4.557932e+38 	3.069099e+38 	6.410110e+09 	3.333333e-01 	
1.000074e+06 	1.295625e+09 	1.105879e+05 	1.599052e+22 	1.389619e-01 	2.834361e+08 	2.039531e+09 	4.557909e+38 	3.069097e+38 	6.350698e+09 	3.333333e-01 	
1.000082e+06 	1.292104e+09 	1.093792e+05 	1.579260e+22 	1.404950e-01 	2.830507e+08 	2.014533e+09 	4.557889e+38 	3.069096e+38 	6.291821e+09 	3.333333e-01 	
1.000090e+06 	1.288592e+09 	1.081837e+05 	1.559715e+22 	1.420450e-01 	2.826657e+08 	1.989840e+09 	4.557869e+38 	3.069094e+38 	6.233485e+09 	3.333333e-01 	
1.000098e+06 	1.285090e+09 	1.070012e+05 	1.540415e+22 	1.436122e-01 	2.822814e+08 	1.965450e+09 	4.557849e+38 	3.069092e+38 	6.175677e+09 	3.333333e-01 	
1.000107e+06 	1.281598e+09 	1.058316e+05 	1.521358e+22 	1.451964e-01 	2.818976e+08 	1.941363e+09 	4.557826e+38 	3.069090e+38 	6.118402e+09 	3.333333e-01 	
1.000115e+06 	1.278116e+09 	1.046749e+05 	1.502543e+22 	1.467983e-01 	2.815144e+08 	1.917569e+09 	4.557806e+38 	3.069089e+38 	6.061650e+09 	3.333333e-01 	
1.000123e+06 	1.274644e+09 	1.035308e+05 	1.483964e+22 	1.484178e-01 	2.811318e+08 	1.894066e+09 	4.557786e+38 	3.069087e+38 	6.005414e+09 	3.333333e-01 	
1.000131e+06 	1.271182e+09 	1.023992e+05 	1.465619e+22 	1.500553e-01 	2.807497e+08 	1.870852e+09 	4.557766e+38 	3.069086e+38 	5.949690e+09 	3.333333e-01 	
