f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.30973346 	 -5.30973323
-3.72051282 	 -5.31398799 	 -5.31398777
-3.74102564 	 -5.31806036 	 -5.31805993
-3.76153846 	 -5.32195787 	 -5.32195746
-3.78205128 	 -5.32568705 	 -5.32568665
-3.80256410 	 -5.32925500 	 -5.32925462
-3.82307692 	 -5.33266840 	 -5.33266803
-3.84358974 	 -5.33593326 	 -5.33593291
-3.86410256 	 -5.33905580 	 -5.33905546
-3.88461538 	 -5.34204141 	 -5.34204109
-3.90512821 	 -5.34489650 	 -5.34489619
-3.92564103 	 -5.34762584 	 -5.34762554
-3.94615385 	 -5.35023504 	 -5.35023475
-3.96666667 	 -5.35272941 	 -5.35272906
-3.98717949 	 -5.35511295 	 -5.35511262
-4.00769231 	 -5.35739140 	 -5.35739108
-4.02820513 	 -5.35956827 	 -5.35956796
-4.04871795 	 -5.36164855 	 -5.36164826
-4.06923077 	 -5.36363599 	 -5.36363571
-4.08974359 	 -5.36553468 	 -5.36553441
-4.11025641 	 -5.36734882 	 -5.36734857
-4.13076923 	 -5.36908153 	 -5.36908129
-4.15128205 	 -5.37073674 	 -5.37073651
-4.17179487 	 -5.37231752 	 -5.37231709
-4.19230769 	 -5.37382725 	 -5.37382685
-4.21282051 	 -5.37526914 	 -5.37526875
-4.23333333 	 -5.37664602 	 -5.37664564
-4.25384615 	 -5.37796105 	 -5.37796070
-4.27435897 	 -5.37921636 	 -5.37921602
-4.29487179 	 -5.38041524 	 -5.38041491
-4.31538462 	 -5.38155985 	 -5.38155953
-4.33589744 	 -5.38265261 	 -5.38265231
-4.35641026 	 -5.38369572 	 -5.38369547
-4.37692308 	 -5.38469146 	 -5.38469123
-4.39743590 	 -5.38564234 	 -5.38564212
-4.41794872 	 -5.38654989 	 -5.38654946
-4.43846154 	 -5.38741610 	 -5.38741569
-4.45897436 	 -5.38824282 	 -5.38824243
-4.47948718 	 -5.38903222 	 -5.38903185
-4.50000000 	 -5.38978537 	 -5.38978501
