f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.82892144 	 -4.82892121
-3.72051282 	 -4.83255064 	 -4.83255021
-3.74102564 	 -4.83602240 	 -4.83602198
-3.76153846 	 -4.83934290 	 -4.83934250
-3.78205128 	 -4.84251890 	 -4.84251852
-3.80256410 	 -4.84555636 	 -4.84555599
-3.82307692 	 -4.84846027 	 -4.84845992
-3.84358974 	 -4.85123694 	 -4.85123660
-3.86410256 	 -4.85389148 	 -4.85389115
-3.88461538 	 -4.85642871 	 -4.85642840
-3.90512821 	 -4.85885391 	 -4.85885361
-3.92564103 	 -4.86117154 	 -4.86117125
-3.94615385 	 -4.86338662 	 -4.86338627
-3.96666667 	 -4.86550268 	 -4.86550235
-3.98717949 	 -4.86752481 	 -4.86752450
-4.00769231 	 -4.86945671 	 -4.86945640
-4.02820513 	 -4.87130229 	 -4.87130200
-4.04871795 	 -4.87306549 	 -4.87306521
-4.06923077 	 -4.87474947 	 -4.87474920
-4.08974359 	 -4.87635811 	 -4.87635786
-4.11025641 	 -4.87789427 	 -4.87789402
-4.13076923 	 -4.87936160 	 -4.87936137
-4.15128205 	 -4.88076288 	 -4.88076245
-4.17179487 	 -4.88210079 	 -4.88210038
-4.19230769 	 -4.88337811 	 -4.88337772
-4.21282051 	 -4.88459799 	 -4.88459762
-4.23333333 	 -4.88576275 	 -4.88576240
-4.25384615 	 -4.88687448 	 -4.88687414
-4.27435897 	 -4.88793612 	 -4.88793579
-4.29487179 	 -4.88894979 	 -4.88894948
-4.31538462 	 -4.88991708 	 -4.88991678
-4.33589744 	 -4.89084058 	 -4.89084034
-4.35641026 	 -4.89172230 	 -4.89172206
-4.37692308 	 -4.89256378 	 -4.89256356
-4.39743590 	 -4.89336679 	 -4.89336637
-4.41794872 	 -4.89413368 	 -4.89413328
-4.43846154 	 -4.89486506 	 -4.89486468
-4.45897436 	 -4.89556354 	 -4.89556317
-4.47948718 	 -4.89623021 	 -4.89622985
-4.50000000 	 -4.89686604 	 -4.89686571
