f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.03021055 	 -5.03021033
-3.72051282 	 -5.03408947 	 -5.03408925
-3.74102564 	 -5.03780115 	 -5.03780073
-3.76153846 	 -5.04135213 	 -5.04135172
-3.78205128 	 -5.04474886 	 -5.04474847
-3.80256410 	 -5.04799781 	 -5.04799743
-3.82307692 	 -5.05110510 	 -5.05110474
-3.84358974 	 -5.05407662 	 -5.05407628
-3.86410256 	 -5.05691749 	 -5.05691716
-3.88461538 	 -5.05963345 	 -5.05963313
-3.90512821 	 -5.06222994 	 -5.06222963
-3.92564103 	 -5.06471156 	 -5.06471127
-3.94615385 	 -5.06708347 	 -5.06708319
-3.96666667 	 -5.06935020 	 -5.06934986
-3.98717949 	 -5.07151649 	 -5.07151616
-4.00769231 	 -5.07358592 	 -5.07358562
-4.02820513 	 -5.07556350 	 -5.07556320
-4.04871795 	 -5.07745286 	 -5.07745257
-4.06923077 	 -5.07925774 	 -5.07925746
-4.08974359 	 -5.08098172 	 -5.08098146
-4.11025641 	 -5.08262833 	 -5.08262808
-4.13076923 	 -5.08420113 	 -5.08420089
-4.15128205 	 -5.08570317 	 -5.08570273
-4.17179487 	 -5.08713759 	 -5.08713718
-4.19230769 	 -5.08850743 	 -5.08850704
-4.21282051 	 -5.08981570 	 -5.08981532
-4.23333333 	 -5.09106455 	 -5.09106419
-4.25384615 	 -5.09225733 	 -5.09225698
-4.27435897 	 -5.09339599 	 -5.09339565
-4.29487179 	 -5.09448308 	 -5.09448276
-4.31538462 	 -5.09552080 	 -5.09552049
-4.33589744 	 -5.09651145 	 -5.09651121
-4.35641026 	 -5.09745719 	 -5.09745695
-4.37692308 	 -5.09836001 	 -5.09835978
-4.39743590 	 -5.09922178 	 -5.09922134
-4.41794872 	 -5.10004453 	 -5.10004411
-4.43846154 	 -5.10082949 	 -5.10082910
-4.45897436 	 -5.10157869 	 -5.10157832
-4.47948718 	 -5.10229411 	 -5.10229375
-4.50000000 	 -5.10297674 	 -5.10297640
