f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.37540231 	 -4.37540188
-3.72051282 	 -4.37852620 	 -4.37852579
-3.74102564 	 -4.38151393 	 -4.38151353
-3.76153846 	 -4.38437058 	 -4.38437019
-3.78205128 	 -4.38710136 	 -4.38710100
-3.80256410 	 -4.38971169 	 -4.38971133
-3.82307692 	 -4.39220712 	 -4.39220678
-3.84358974 	 -4.39459210 	 -4.39459177
-3.86410256 	 -4.39687118 	 -4.39687087
-3.88461538 	 -4.39904903 	 -4.39904873
-3.90512821 	 -4.40112988 	 -4.40112960
-3.92564103 	 -4.40311823 	 -4.40311789
-3.94615385 	 -4.40501774 	 -4.40501741
-3.96666667 	 -4.40683217 	 -4.40683185
-3.98717949 	 -4.40856563 	 -4.40856533
-4.00769231 	 -4.41022125 	 -4.41022096
-4.02820513 	 -4.41180248 	 -4.41180221
-4.04871795 	 -4.41331265 	 -4.41331238
-4.06923077 	 -4.41475496 	 -4.41475470
-4.08974359 	 -4.41613215 	 -4.41613190
-4.11025641 	 -4.41744732 	 -4.41744709
-4.13076923 	 -4.41870336 	 -4.41870294
-4.15128205 	 -4.41990212 	 -4.41990172
-4.17179487 	 -4.42104700 	 -4.42104661
-4.19230769 	 -4.42214012 	 -4.42213975
-4.21282051 	 -4.42318334 	 -4.42318299
-4.23333333 	 -4.42417966 	 -4.42417932
-4.25384615 	 -4.42513051 	 -4.42513019
-4.27435897 	 -4.42603802 	 -4.42603771
-4.29487179 	 -4.42690460 	 -4.42690431
-4.31538462 	 -4.42773141 	 -4.42773116
-4.33589744 	 -4.42852084 	 -4.42852061
-4.35641026 	 -4.42927430 	 -4.42927408
-4.37692308 	 -4.42999357 	 -4.42999315
-4.39743590 	 -4.43067962 	 -4.43067922
-4.41794872 	 -4.43133480 	 -4.43133442
-4.43846154 	 -4.43195966 	 -4.43195929
-4.45897436 	 -4.43255604 	 -4.43255569
-4.47948718 	 -4.43312557 	 -4.43312524
-4.50000000 	 -4.43366869 	 -4.43366843
