f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.39287419 	 -5.39287396
-3.72051282 	 -5.39724645 	 -5.39724623
-3.74102564 	 -5.40143233 	 -5.40143190
-3.76153846 	 -5.40543844 	 -5.40543803
-3.78205128 	 -5.40927235 	 -5.40927195
-3.80256410 	 -5.41294087 	 -5.41294049
-3.82307692 	 -5.41645047 	 -5.41645010
-3.84358974 	 -5.41980767 	 -5.41980731
-3.86410256 	 -5.42301844 	 -5.42301810
-3.88461538 	 -5.42608929 	 -5.42608897
-3.90512821 	 -5.42902601 	 -5.42902570
-3.92564103 	 -5.43183344 	 -5.43183314
-3.94615385 	 -5.43451753 	 -5.43451724
-3.96666667 	 -5.43708349 	 -5.43708322
-3.98717949 	 -5.43953574 	 -5.43953541
-4.00769231 	 -5.44187969 	 -5.44187937
-4.02820513 	 -5.44411983 	 -5.44411952
-4.04871795 	 -5.44626025 	 -5.44625996
-4.06923077 	 -5.44830560 	 -5.44830532
-4.08974359 	 -5.45025965 	 -5.45025938
-4.11025641 	 -5.45212634 	 -5.45212608
-4.13076923 	 -5.45390978 	 -5.45390953
-4.15128205 	 -5.45561333 	 -5.45561309
-4.17179487 	 -5.45724055 	 -5.45724012
-4.19230769 	 -5.45879470 	 -5.45879429
-4.21282051 	 -5.46027883 	 -5.46027843
-4.23333333 	 -5.46169626 	 -5.46169588
-4.25384615 	 -5.46304948 	 -5.46304912
-4.27435897 	 -5.46434208 	 -5.46434173
-4.29487179 	 -5.46557630 	 -5.46557597
-4.31538462 	 -5.46675432 	 -5.46675400
-4.33589744 	 -5.46787951 	 -5.46787921
-4.35641026 	 -5.46895339 	 -5.46895314
-4.37692308 	 -5.46997884 	 -5.46997860
-4.39743590 	 -5.47095764 	 -5.47095742
-4.41794872 	 -5.47189236 	 -5.47189193
-4.43846154 	 -5.47278438 	 -5.47278397
-4.45897436 	 -5.47363562 	 -5.47363522
-4.47948718 	 -5.47444830 	 -5.47444792
-4.50000000 	 -5.47522388 	 -5.47522353
