f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.31770564 	 -4.31770521
-3.72051282 	 -4.32077074 	 -4.32077033
-3.74102564 	 -4.32370168 	 -4.32370128
-3.76153846 	 -4.32650416 	 -4.32650378
-3.78205128 	 -4.32918324 	 -4.32918287
-3.80256410 	 -4.33174379 	 -4.33174344
-3.82307692 	 -4.33419162 	 -4.33419128
-3.84358974 	 -4.33653075 	 -4.33653043
-3.86410256 	 -4.33876629 	 -4.33876598
-3.88461538 	 -4.34090219 	 -4.34090189
-3.90512821 	 -4.34294325 	 -4.34294296
-3.92564103 	 -4.34489324 	 -4.34489290
-3.94615385 	 -4.34675598 	 -4.34675565
-3.96666667 	 -4.34853540 	 -4.34853509
-3.98717949 	 -4.35023526 	 -4.35023496
-4.00769231 	 -4.35185862 	 -4.35185833
-4.02820513 	 -4.35340923 	 -4.35340895
-4.04871795 	 -4.35489008 	 -4.35488982
-4.06923077 	 -4.35630441 	 -4.35630415
-4.08974359 	 -4.35765494 	 -4.35765470
-4.11025641 	 -4.35894435 	 -4.35894412
-4.13076923 	 -4.36017583 	 -4.36017541
-4.15128205 	 -4.36135113 	 -4.36135073
-4.17179487 	 -4.36247377 	 -4.36247339
-4.19230769 	 -4.36354504 	 -4.36354467
-4.21282051 	 -4.36456817 	 -4.36456782
-4.23333333 	 -4.36554467 	 -4.36554433
-4.25384615 	 -4.36647697 	 -4.36647665
-4.27435897 	 -4.36736681 	 -4.36736650
-4.29487179 	 -4.36821628 	 -4.36821599
-4.31538462 	 -4.36902690 	 -4.36902666
-4.33589744 	 -4.36980078 	 -4.36980055
-4.35641026 	 -4.37053925 	 -4.37053903
-4.37692308 	 -4.37124417 	 -4.37124375
-4.39743590 	 -4.37191703 	 -4.37191663
-4.41794872 	 -4.37255886 	 -4.37255848
-4.43846154 	 -4.37317170 	 -4.37317134
-4.45897436 	 -4.37375656 	 -4.37375621
-4.47948718 	 -4.37431435 	 -4.37431408
-4.50000000 	 -4.37484697 	 -4.37484672
