f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.63034991 	 -4.63034969
-3.72051282 	 -4.63374823 	 -4.63374780
-3.74102564 	 -4.63699821 	 -4.63699780
-3.76153846 	 -4.64010655 	 -4.64010616
-3.78205128 	 -4.64307910 	 -4.64307872
-3.80256410 	 -4.64592103 	 -4.64592067
-3.82307692 	 -4.64863775 	 -4.64863741
-3.84358974 	 -4.65123522 	 -4.65123489
-3.86410256 	 -4.65371763 	 -4.65371731
-3.88461538 	 -4.65609029 	 -4.65608998
-3.90512821 	 -4.65835795 	 -4.65835766
-3.92564103 	 -4.66052470 	 -4.66052442
-3.94615385 	 -4.66259508 	 -4.66259474
-3.96666667 	 -4.66457297 	 -4.66457265
-3.98717949 	 -4.66646269 	 -4.66646238
-4.00769231 	 -4.66826783 	 -4.66826753
-4.02820513 	 -4.66999227 	 -4.66999198
-4.04871795 	 -4.67163934 	 -4.67163907
-4.06923077 	 -4.67321254 	 -4.67321228
-4.08974359 	 -4.67471503 	 -4.67471478
-4.11025641 	 -4.67614979 	 -4.67614955
-4.13076923 	 -4.67752028 	 -4.67751985
-4.15128205 	 -4.67882838 	 -4.67882796
-4.17179487 	 -4.68007776 	 -4.68007737
-4.19230769 	 -4.68127059 	 -4.68127021
-4.21282051 	 -4.68240941 	 -4.68240904
-4.23333333 	 -4.68349675 	 -4.68349641
-4.25384615 	 -4.68453494 	 -4.68453461
-4.27435897 	 -4.68552584 	 -4.68552552
-4.29487179 	 -4.68647163 	 -4.68647133
-4.31538462 	 -4.68737470 	 -4.68737445
-4.33589744 	 -4.68823665 	 -4.68823641
-4.35641026 	 -4.68905928 	 -4.68905905
-4.37692308 	 -4.68984470 	 -4.68984426
-4.39743590 	 -4.69059431 	 -4.69059390
-4.41794872 	 -4.69130962 	 -4.69130922
-4.43846154 	 -4.69199226 	 -4.69199188
-4.45897436 	 -4.69264391 	 -4.69264355
-4.47948718 	 -4.69326563 	 -4.69326528
-4.50000000 	 -4.69385884 	 -4.69385858
