f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.42293160 	 -4.42293138
-3.72051282 	 -4.42610513 	 -4.42610471
-3.74102564 	 -4.42913971 	 -4.42913931
-3.76153846 	 -4.43204114 	 -4.43204075
-3.78205128 	 -4.43481525 	 -4.43481488
-3.80256410 	 -4.43746758 	 -4.43746723
-3.82307692 	 -4.44000248 	 -4.44000214
-3.84358974 	 -4.44242532 	 -4.44242499
-3.86410256 	 -4.44474078 	 -4.44474046
-3.88461538 	 -4.44695365 	 -4.44695335
-3.90512821 	 -4.44906800 	 -4.44906771
-3.92564103 	 -4.45108842 	 -4.45108814
-3.94615385 	 -4.45301860 	 -4.45301827
-3.96666667 	 -4.45486202 	 -4.45486171
-3.98717949 	 -4.45662334 	 -4.45662303
-4.00769231 	 -4.45830605 	 -4.45830575
-4.02820513 	 -4.45991283 	 -4.45991255
-4.04871795 	 -4.46144766 	 -4.46144740
-4.06923077 	 -4.46291330 	 -4.46291304
-4.08974359 	 -4.46431280 	 -4.46431256
-4.11025641 	 -4.46564956 	 -4.46564933
-4.13076923 	 -4.46692564 	 -4.46692522
-4.15128205 	 -4.46814441 	 -4.46814400
-4.17179487 	 -4.46930772 	 -4.46930734
-4.19230769 	 -4.47041873 	 -4.47041836
-4.21282051 	 -4.47147903 	 -4.47147868
-4.23333333 	 -4.47249145 	 -4.47249111
-4.25384615 	 -4.47345789 	 -4.47345757
-4.27435897 	 -4.47438056 	 -4.47438025
-4.29487179 	 -4.47526134 	 -4.47526104
-4.31538462 	 -4.47610171 	 -4.47610147
-4.33589744 	 -4.47690411 	 -4.47690388
-4.35641026 	 -4.47767000 	 -4.47766977
-4.37692308 	 -4.47840093 	 -4.47840050
-4.39743590 	 -4.47909831 	 -4.47909790
-4.41794872 	 -4.47976425 	 -4.47976386
-4.43846154 	 -4.48039945 	 -4.48039908
-4.45897436 	 -4.48100591 	 -4.48100556
-4.47948718 	 -4.48158466 	 -4.48158432
-4.50000000 	 -4.48213689 	 -4.48213663
