f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.05808608 	 -5.05808585
-3.72051282 	 -5.06200147 	 -5.06200125
-3.74102564 	 -5.06574797 	 -5.06574755
-3.76153846 	 -5.06933261 	 -5.06933221
-3.78205128 	 -5.07276170 	 -5.07276131
-3.80256410 	 -5.07604156 	 -5.07604119
-3.82307692 	 -5.07917857 	 -5.07917822
-3.84358974 	 -5.08217815 	 -5.08217780
-3.86410256 	 -5.08504630 	 -5.08504596
-3.88461538 	 -5.08778859 	 -5.08778828
-3.90512821 	 -5.09041002 	 -5.09040972
-3.92564103 	 -5.09291567 	 -5.09291537
-3.94615385 	 -5.09531052 	 -5.09531024
-3.96666667 	 -5.09759927 	 -5.09759893
-3.98717949 	 -5.09978642 	 -5.09978610
-4.00769231 	 -5.10187608 	 -5.10187577
-4.02820513 	 -5.10387306 	 -5.10387277
-4.04871795 	 -5.10578057 	 -5.10578029
-4.06923077 	 -5.10760307 	 -5.10760280
-4.08974359 	 -5.10934395 	 -5.10934369
-4.11025641 	 -5.11100684 	 -5.11100659
-4.13076923 	 -5.11259513 	 -5.11259489
-4.15128205 	 -5.11411195 	 -5.11411173
-4.17179487 	 -5.11556078 	 -5.11556036
-4.19230769 	 -5.11694402 	 -5.11694362
-4.21282051 	 -5.11826494 	 -5.11826456
-4.23333333 	 -5.11952631 	 -5.11952594
-4.25384615 	 -5.12073053 	 -5.12073018
-4.27435897 	 -5.12188048 	 -5.12188014
-4.29487179 	 -5.12297850 	 -5.12297818
-4.31538462 	 -5.12402658 	 -5.12402628
-4.33589744 	 -5.12502698 	 -5.12502673
-4.35641026 	 -5.12598221 	 -5.12598197
-4.37692308 	 -5.12689391 	 -5.12689369
-4.39743590 	 -5.12776425 	 -5.12776404
-4.41794872 	 -5.12859528 	 -5.12859487
-4.43846154 	 -5.12938805 	 -5.12938765
-4.45897436 	 -5.13014479 	 -5.13014442
-4.47948718 	 -5.13086732 	 -5.13086696
-4.50000000 	 -5.13155645 	 -5.13155610
