f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.17458275 	 -4.17458232
-3.72051282 	 -4.17750717 	 -4.17750676
-3.74102564 	 -4.18030374 	 -4.18030335
-3.76153846 	 -4.18297670 	 -4.18297632
-3.78205128 	 -4.18553201 	 -4.18553165
-3.80256410 	 -4.18797429 	 -4.18797394
-3.82307692 	 -4.19030846 	 -4.19030812
-3.84358974 	 -4.19253907 	 -4.19253875
-3.86410256 	 -4.19467046 	 -4.19467015
-3.88461538 	 -4.19670712 	 -4.19670683
-3.90512821 	 -4.19865261 	 -4.19865233
-3.92564103 	 -4.20051151 	 -4.20051118
-3.94615385 	 -4.20228687 	 -4.20228655
-3.96666667 	 -4.20398277 	 -4.20398246
-3.98717949 	 -4.20560288 	 -4.20560259
-4.00769231 	 -4.20714997 	 -4.20714968
-4.02820513 	 -4.20862750 	 -4.20862723
-4.04871795 	 -4.21003855 	 -4.21003829
-4.06923077 	 -4.21138613 	 -4.21138588
-4.08974359 	 -4.21267262 	 -4.21267238
-4.11025641 	 -4.21390125 	 -4.21390082
-4.13076923 	 -4.21507413 	 -4.21507371
-4.15128205 	 -4.21619411 	 -4.21619371
-4.17179487 	 -4.21726316 	 -4.21726278
-4.19230769 	 -4.21828363 	 -4.21828327
-4.21282051 	 -4.21925827 	 -4.21925793
-4.23333333 	 -4.22018821 	 -4.22018788
-4.25384615 	 -4.22107589 	 -4.22107558
-4.27435897 	 -4.22192340 	 -4.22192310
-4.29487179 	 -4.22273245 	 -4.22273221
-4.31538462 	 -4.22350432 	 -4.22350409
-4.33589744 	 -4.22424119 	 -4.22424096
-4.35641026 	 -4.22494451 	 -4.22494408
-4.37692308 	 -4.22561598 	 -4.22561557
-4.39743590 	 -4.22625651 	 -4.22625612
-4.41794872 	 -4.22686767 	 -4.22686730
-4.43846154 	 -4.22745105 	 -4.22745069
-4.45897436 	 -4.22800798 	 -4.22800764
-4.47948718 	 -4.22853912 	 -4.22853885
-4.50000000 	 -4.22904601 	 -4.22904575
