f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.18481844 	 -5.18481822
-3.72051282 	 -5.18890156 	 -5.18890134
-3.74102564 	 -5.19280932 	 -5.19280889
-3.76153846 	 -5.19654853 	 -5.19654812
-3.78205128 	 -5.20012572 	 -5.20012533
-3.80256410 	 -5.20354795 	 -5.20354757
-3.82307692 	 -5.20682152 	 -5.20682115
-3.84358974 	 -5.20995210 	 -5.20995175
-3.86410256 	 -5.21294562 	 -5.21294529
-3.88461538 	 -5.21580820 	 -5.21580788
-3.90512821 	 -5.21854468 	 -5.21854437
-3.92564103 	 -5.22116090 	 -5.22116061
-3.94615385 	 -5.22366165 	 -5.22366137
-3.96666667 	 -5.22605182 	 -5.22605148
-3.98717949 	 -5.22833586 	 -5.22833554
-4.00769231 	 -5.23051867 	 -5.23051836
-4.02820513 	 -5.23260453 	 -5.23260423
-4.04871795 	 -5.23459706 	 -5.23459677
-4.06923077 	 -5.23650105 	 -5.23650077
-4.08974359 	 -5.23831991 	 -5.23831964
-4.11025641 	 -5.24005725 	 -5.24005700
-4.13076923 	 -5.24171670 	 -5.24171646
-4.15128205 	 -5.24330168 	 -5.24330145
-4.17179487 	 -5.24481569 	 -5.24481526
-4.19230769 	 -5.24626119 	 -5.24626079
-4.21282051 	 -5.24764183 	 -5.24764144
-4.23333333 	 -5.24896016 	 -5.24895979
-4.25384615 	 -5.25021913 	 -5.25021877
-4.27435897 	 -5.25142099 	 -5.25142066
-4.29487179 	 -5.25256857 	 -5.25256824
-4.31538462 	 -5.25366421 	 -5.25366390
-4.33589744 	 -5.25471025 	 -5.25470996
-4.35641026 	 -5.25570885 	 -5.25570861
-4.37692308 	 -5.25666187 	 -5.25666164
-4.39743590 	 -5.25757200 	 -5.25757178
-4.41794872 	 -5.25844044 	 -5.25844002
-4.43846154 	 -5.25926953 	 -5.25926913
-4.45897436 	 -5.26006104 	 -5.26006065
-4.47948718 	 -5.26081615 	 -5.26081578
-4.50000000 	 -5.26153725 	 -5.26153690
