f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.39744043 	 -4.39744021
-3.72051282 	 -4.40058772 	 -4.40058730
-3.74102564 	 -4.40359731 	 -4.40359691
-3.76153846 	 -4.40647502 	 -4.40647463
-3.78205128 	 -4.40922597 	 -4.40922560
-3.80256410 	 -4.41185582 	 -4.41185546
-3.82307692 	 -4.41436967 	 -4.41436933
-3.84358974 	 -4.41677256 	 -4.41677224
-3.86410256 	 -4.41906860 	 -4.41906828
-3.88461538 	 -4.42126296 	 -4.42126266
-3.90512821 	 -4.42335948 	 -4.42335919
-3.92564103 	 -4.42536275 	 -4.42536241
-3.94615385 	 -4.42727662 	 -4.42727628
-3.96666667 	 -4.42910453 	 -4.42910421
-3.98717949 	 -4.43085114 	 -4.43085083
-4.00769231 	 -4.43251941 	 -4.43251912
-4.02820513 	 -4.43411271 	 -4.43411243
-4.04871795 	 -4.43563423 	 -4.43563397
-4.06923077 	 -4.43708761 	 -4.43708736
-4.08974359 	 -4.43847520 	 -4.43847496
-4.11025641 	 -4.43980049 	 -4.43980025
-4.13076923 	 -4.44106579 	 -4.44106537
-4.15128205 	 -4.44227419 	 -4.44227378
-4.17179487 	 -4.44342769 	 -4.44342730
-4.19230769 	 -4.44452875 	 -4.44452838
-4.21282051 	 -4.44558020 	 -4.44557985
-4.23333333 	 -4.44658383 	 -4.44658349
-4.25384615 	 -4.44754199 	 -4.44754167
-4.27435897 	 -4.44845664 	 -4.44845633
-4.29487179 	 -4.44932976 	 -4.44932947
-4.31538462 	 -4.45016321 	 -4.45016297
-4.33589744 	 -4.45095849 	 -4.45095826
-4.35641026 	 -4.45171767 	 -4.45171744
-4.37692308 	 -4.45244260 	 -4.45244218
-4.39743590 	 -4.45313391 	 -4.45313351
-4.41794872 	 -4.45379384 	 -4.45379345
-4.43846154 	 -4.45442394 	 -4.45442357
-4.45897436 	 -4.45502514 	 -4.45502479
-4.47948718 	 -4.45559863 	 -4.45559829
-4.50000000 	 -4.45614599 	 -4.45614573
