r (cm)      	rho (g/cm3) 	T (K)       	u (cm/s)    	L* (erg/s)  			 Edot= 5.667436e+38
1.000001e+06 	1.129026e+05 	1.351958e+09 	2.716254e-01 	3.333969e+38 	
1.000010e+06 	1.117153e+05 	1.348478e+09 	2.745069e-01 	3.333965e+38 	
1.000018e+06 	1.105405e+05 	1.345008e+09 	2.774190e-01 	3.333962e+38 	
1.000027e+06 	1.093780e+05 	1.341547e+09 	2.803620e-01 	3.333958e+38 	
1.000036e+06 	1.082278e+05 	1.338096e+09 	2.833363e-01 	3.333954e+38 	
1.000044e+06 	1.070896e+05 	1.334654e+09 	2.863421e-01 	3.333951e+38 	
1.000053e+06 	1.059635e+05 	1.331222e+09 	2.893798e-01 	3.333947e+38 	
1.000061e+06 	1.048491e+05 	1.327799e+09 	2.924497e-01 	3.333943e+38 	
1.000070e+06 	1.037465e+05 	1.324386e+09 	2.955522e-01 	3.333940e+38 	
1.000078e+06 	1.026555e+05 	1.320982e+09 	2.986877e-01 	3.333936e+38 	
1.000086e+06 	1.015760e+05 	1.317587e+09 	3.018564e-01 	3.333933e+38 	
1.000095e+06 	1.005078e+05 	1.314201e+09 	3.050587e-01 	3.333929e+38 	
1.000103e+06 	9.945080e+04 	1.310825e+09 	3.082950e-01 	3.333925e+38 	
1.000112e+06 	9.840496e+04 	1.307458e+09 	3.115657e-01 	3.333922e+38 	
1.000120e+06 	9.737012e+04 	1.304101e+09 	3.148710e-01 	3.333918e+38 	
1.000129e+06 	9.634616e+04 	1.300752e+09 	3.182115e-01 	3.333914e+38 	
1.000137e+06 	9.533297e+04 	1.297413e+09 	3.215873e-01 	3.333911e+38 	
1.000145e+06 	9.433043e+04 	1.294083e+09 	3.249991e-01 	3.333907e+38 	
1.000154e+06 	9.333843e+04 	1.290762e+09 	3.284470e-01 	3.333903e+38 	
1.000162e+06 	9.235687e+04 	1.287450e+09 	3.319315e-01 	3.333900e+38 	
1.000170e+06 	9.138563e+04 	1.284147e+09 	3.354529e-01 	3.333896e+38 	
1.000179e+06 	9.042460e+04 	1.280854e+09 	3.390118e-01 	3.333893e+38 	
1.000187e+06 	8.947368e+04 	1.277569e+09 	3.426084e-01 	3.333889e+38 	
1.000195e+06 	8.853276e+04 	1.274293e+09 	3.462432e-01 	3.333885e+38 	
1.000204e+06 	8.760174e+04 	1.271027e+09 	3.499165e-01 	3.333882e+38 	
1.000212e+06 	8.668050e+04 	1.267769e+09 	3.536288e-01 	3.333878e+38 	
1.000220e+06 	8.576895e+04 	1.264520e+09 	3.573805e-01 	3.333875e+38 	
1.000228e+06 	8.486699e+04 	1.261281e+09 	3.611721e-01 	3.333871e+38 	
1.000237e+06 	8.397452e+04 	1.258050e+09 	3.650038e-01 	3.333867e+38 	
1.000245e+06 	8.309143e+04 	1.254827e+09 	3.688763e-01 	3.333864e+38 	
1.000253e+06 	8.221762e+04 	1.251614e+09 	3.727898e-01 	3.333860e+38 	
1.000261e+06 	8.135301e+04 	1.248410e+09 	3.767448e-01 	3.333856e+38 	
1.000270e+06 	8.049749e+04 	1.245214e+09 	3.807419e-01 	3.333853e+38 	
1.000278e+06 	7.965096e+04 	1.242027e+09 	3.847813e-01 	3.333849e+38 	
1.000286e+06 	7.881334e+04 	1.238849e+09 	3.888636e-01 	3.333846e+38 	
1.000294e+06 	7.798452e+04 	1.235680e+09 	3.929892e-01 	3.333842e+38 	
1.000302e+06 	7.716442e+04 	1.232519e+09 	3.971586e-01 	3.333838e+38 	
1.000310e+06 	7.635295e+04 	1.229367e+09 	4.013723e-01 	3.333835e+38 	
1.000319e+06 	7.555001e+04 	1.226224e+09 	4.056306e-01 	3.333831e+38 	
1.000327e+06 	7.475551e+04 	1.223089e+09 	4.099342e-01 	3.333828e+38 	
1.000335e+06 	7.396937e+04 	1.219963e+09 	4.142834e-01 	3.333824e+38 	
1.000343e+06 	7.319150e+04 	1.216845e+09 	4.186788e-01 	3.333821e+38 	
1.000351e+06 	7.242180e+04 	1.213736e+09 	4.231208e-01 	3.333817e+38 	
1.000359e+06 	7.166020e+04 	1.210636e+09 	4.276100e-01 	3.333813e+38 	
1.000367e+06 	7.090661e+04 	1.207544e+09 	4.321468e-01 	3.333810e+38 	
1.000375e+06 	7.016094e+04 	1.204461e+09 	4.367317e-01 	3.333806e+38 	
1.000383e+06 	6.942312e+04 	1.201386e+09 	4.413653e-01 	3.333803e+38 	
1.000391e+06 	6.869305e+04 	1.198319e+09 	4.460481e-01 	3.333799e+38 	
1.000399e+06 	6.797067e+04 	1.195261e+09 	4.507806e-01 	3.333795e+38 	
1.000407e+06 	6.725587e+04 	1.192211e+09 	4.555632e-01 	3.333792e+38 	
1.000415e+06 	6.654860e+04 	1.189170e+09 	4.603967e-01 	3.333788e+38 	
1.000423e+06 	6.584876e+04 	1.186137e+09 	4.652814e-01 	3.333785e+38 	
1.000431e+06 	6.515629e+04 	1.183112e+09 	4.702180e-01 	3.333781e+38 	
1.000439e+06 	6.447109e+04 	1.180096e+09 	4.752070e-01 	3.333778e+38 	
1.000447e+06 	6.379310e+04 	1.177088e+09 	4.802489e-01 	3.333774e+38 	
1.000455e+06 	6.312224e+04 	1.174088e+09 	4.853443e-01 	3.333770e+38 	
1.000463e+06 	6.245844e+04 	1.171097e+09 	4.904938e-01 	3.333767e+38 	
1.000471e+06 	6.180162e+04 	1.168113e+09 	4.956979e-01 	3.333763e+38 	
1.000479e+06 	6.115170e+04 	1.165138e+09 	5.009573e-01 	3.333760e+38 	
1.000487e+06 	6.050862e+04 	1.162171e+09 	5.062724e-01 	3.333756e+38 	
1.000495e+06 	5.987230e+04 	1.159213e+09 	5.116440e-01 	3.333753e+38 	
1.000503e+06 	5.924267e+04 	1.156262e+09 	5.170726e-01 	3.333749e+38 	
1.000510e+06 	5.861967e+04 	1.153319e+09 	5.225588e-01 	3.333745e+38 	
1.000518e+06 	5.800321e+04 	1.150385e+09 	5.281032e-01 	3.333742e+38 	
1.000526e+06 	5.739324e+04 	1.147459e+09 	5.337065e-01 	3.333738e+38 	
1.000534e+06 	5.678968e+04 	1.144540e+09 	5.393692e-01 	3.333735e+38 	
1.000542e+06 	5.619247e+04 	1.141630e+09 	5.450920e-01 	3.333731e+38 	
1.000550e+06 	5.560154e+04 	1.138728e+09 	5.508755e-01 	3.333728e+38 	
1.000557e+06 	5.501683e+04 	1.135833e+09 	5.567205e-01 	3.333724e+38 	
1.000565e+06 	5.443826e+04 	1.132947e+09 	5.626274e-01 	3.333720e+38 	
1.000573e+06 	5.386578e+04 	1.130068e+09 	5.685971e-01 	3.333717e+38 	
1.000581e+06 	5.329932e+04 	1.127198e+09 	5.746300e-01 	3.333713e+38 	
1.000589e+06 	5.273881e+04 	1.124335e+09 	5.807271e-01 	3.333710e+38 	
1.000596e+06 	5.218420e+04 	1.121480e+09 	5.868888e-01 	3.333706e+38 	
1.000604e+06 	5.163542e+04 	1.118634e+09 	5.931159e-01 	3.333703e+38 	
1.000612e+06 	5.109242e+04 	1.115794e+09 	5.994091e-01 	3.333699e+38 	
1.000620e+06 	5.055512e+04 	1.112963e+09 	6.057691e-01 	3.333696e+38 	
1.000627e+06 	5.002347e+04 	1.110140e+09 	6.121966e-01 	3.333692e+38 	
1.000635e+06 	4.949742e+04 	1.107324e+09 	6.186923e-01 	3.333688e+38 	
1.000643e+06 	4.897689e+04 	1.104516e+09 	6.252569e-01 	3.333685e+38 	
1.000650e+06 	4.846185e+04 	1.101716e+09 	6.318912e-01 	3.333681e+38 	
1.000658e+06 	4.795221e+04 	1.098923e+09 	6.385959e-01 	3.333678e+38 	
1.000666e+06 	4.744794e+04 	1.096138e+09 	6.453718e-01 	3.333674e+38 	
1.000673e+06 	4.694897e+04 	1.093361e+09 	6.522195e-01 	3.333671e+38 	
1.000681e+06 	4.645524e+04 	1.090591e+09 	6.591400e-01 	3.333667e+38 	
1.000689e+06 	4.596671e+04 	1.087829e+09 	6.661339e-01 	3.333664e+38 	
1.000696e+06 	4.548332e+04 	1.085075e+09 	6.732020e-01 	3.333660e+38 	
1.000704e+06 	4.500501e+04 	1.082328e+09 	6.803451e-01 	3.333656e+38 	
1.000712e+06 	4.453173e+04 	1.079589e+09 	6.875641e-01 	3.333653e+38 	
1.000719e+06 	4.406343e+04 	1.076857e+09 	6.948596e-01 	3.333649e+38 	
1.000727e+06 	4.360005e+04 	1.074133e+09 	7.022326e-01 	3.333646e+38 	
1.000734e+06 	4.314154e+04 	1.071417e+09 	7.096838e-01 	3.333642e+38 	
1.000742e+06 	4.268786e+04 	1.068708e+09 	7.172141e-01 	3.333639e+38 	
1.000749e+06 	4.223894e+04 	1.066006e+09 	7.248243e-01 	3.333635e+38 	
1.000757e+06 	4.179475e+04 	1.063311e+09 	7.325153e-01 	3.333632e+38 	
1.000765e+06 	4.135523e+04 	1.060625e+09 	7.402879e-01 	3.333628e+38 	
1.000772e+06 	4.092033e+04 	1.057945e+09 	7.481430e-01 	3.333625e+38 	
1.000780e+06 	4.049001e+04 	1.055273e+09 	7.560814e-01 	3.333621e+38 	
1.000787e+06 	4.006421e+04 	1.052608e+09 	7.641042e-01 	3.333617e+38 	
1.000795e+06 	3.964289e+04 	1.049951e+09 	7.722120e-01 	3.333614e+38 	
1.000802e+06 	3.922599e+04 	1.047301e+09 	7.804059e-01 	3.333610e+38 	
1.000810e+06 	3.881349e+04 	1.044658e+09 	7.886868e-01 	3.333607e+38 	
1.000817e+06 	3.840532e+04 	1.042023e+09 	7.970555e-01 	3.333603e+38 	
1.000825e+06 	3.800144e+04 	1.039394e+09 	8.055131e-01 	3.333600e+38 	
1.000832e+06 	3.760181e+04 	1.036773e+09 	8.140604e-01 	3.333596e+38 	
1.000840e+06 	3.720638e+04 	1.034159e+09 	8.226984e-01 	3.333593e+38 	
1.000847e+06 	3.681512e+04 	1.031553e+09 	8.314282e-01 	3.333589e+38 	
1.000854e+06 	3.642796e+04 	1.028954e+09 	8.402505e-01 	3.333586e+38 	
1.000862e+06 	3.604488e+04 	1.026361e+09 	8.491665e-01 	3.333582e+38 	
1.000869e+06 	3.566582e+04 	1.023776e+09 	8.581771e-01 	3.333578e+38 	
