r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.000000e+06 	1.711222e+09 	2.656123e+04 	2.444315e+22 	9.845675e+00 	3.257382e+08 	3.308146e+07 	1.517526e+39 	8.866012e+38 	1.278785e+09 	3.333333e-01 	
1.000018e+06 	1.708801e+09 	2.630036e+04 	2.428941e+22 	9.942911e+00 	3.255077e+08 	3.273477e+07 	1.517444e+39 	8.865644e+38 	1.267419e+09 	3.333333e-01 	
1.000037e+06 	1.706387e+09 	2.604204e+04 	2.413691e+22 	1.004111e+01 	3.252777e+08 	3.239175e+07 	1.517361e+39 	8.865274e+38 	1.256152e+09 	3.333333e-01 	
1.000055e+06 	1.703981e+09 	2.578627e+04 	2.398563e+22 	1.014027e+01 	3.250482e+08 	3.205236e+07 	1.517278e+39 	8.864902e+38 	1.244983e+09 	3.333333e-01 	
1.000073e+06 	1.701582e+09 	2.553300e+04 	2.383558e+22 	1.024041e+01 	3.248193e+08 	3.171656e+07 	1.517194e+39 	8.864529e+38 	1.233911e+09 	3.333333e-01 	
1.000091e+06 	1.699190e+09 	2.528223e+04 	2.368674e+22 	1.034155e+01 	3.245909e+08 	3.138432e+07 	1.517110e+39 	8.864153e+38 	1.222936e+09 	3.333333e-01 	
1.000110e+06 	1.696805e+09 	2.503391e+04 	2.353909e+22 	1.044367e+01 	3.243630e+08 	3.105560e+07 	1.517025e+39 	8.863775e+38 	1.212056e+09 	3.333333e-01 	
1.000128e+06 	1.694427e+09 	2.478804e+04 	2.339262e+22 	1.054681e+01 	3.241357e+08 	3.073036e+07 	1.516941e+39 	8.863395e+38 	1.201271e+09 	3.333333e-01 	
1.000146e+06 	1.692056e+09 	2.454458e+04 	2.324733e+22 	1.065097e+01 	3.239088e+08 	3.040855e+07 	1.516856e+39 	8.863014e+38 	1.190580e+09 	3.333333e-01 	
1.000165e+06 	1.689692e+09 	2.430351e+04 	2.310319e+22 	1.075615e+01 	3.236825e+08 	3.009016e+07 	1.516770e+39 	8.862630e+38 	1.179982e+09 	3.333333e-01 	
1.000183e+06 	1.687335e+09 	2.406481e+04 	2.296020e+22 	1.086237e+01 	3.234566e+08 	2.977513e+07 	1.516684e+39 	8.862245e+38 	1.169477e+09 	3.333333e-01 	
1.000202e+06 	1.684985e+09 	2.382845e+04 	2.281836e+22 	1.096964e+01 	3.232313e+08 	2.946343e+07 	1.516598e+39 	8.861857e+38 	1.159063e+09 	3.333333e-01 	
1.000220e+06 	1.682642e+09 	2.359441e+04 	2.267764e+22 	1.107796e+01 	3.230065e+08 	2.915504e+07 	1.516511e+39 	8.861467e+38 	1.148740e+09 	3.333333e-01 	
1.000239e+06 	1.680305e+09 	2.336268e+04 	2.253804e+22 	1.118736e+01 	3.227822e+08 	2.884990e+07 	1.516424e+39 	8.861076e+38 	1.138507e+09 	3.333333e-01 	
1.000257e+06 	1.677976e+09 	2.313322e+04 	2.239955e+22 	1.129783e+01 	3.225584e+08 	2.854799e+07 	1.516337e+39 	8.860682e+38 	1.128364e+09 	3.333333e-01 	
1.000276e+06 	1.675654e+09 	2.290601e+04 	2.226217e+22 	1.140940e+01 	3.223351e+08 	2.824927e+07 	1.516249e+39 	8.860286e+38 	1.118309e+09 	3.333333e-01 	
1.000294e+06 	1.673339e+09 	2.268103e+04 	2.212587e+22 	1.152206e+01 	3.221123e+08 	2.795372e+07 	1.516161e+39 	8.859889e+38 	1.108341e+09 	3.333333e-01 	
1.000313e+06 	1.671030e+09 	2.245827e+04 	2.199066e+22 	1.163584e+01 	3.218901e+08 	2.766128e+07 	1.516072e+39 	8.859489e+38 	1.098461e+09 	3.333333e-01 	
1.000332e+06 	1.668728e+09 	2.223769e+04 	2.185651e+22 	1.175074e+01 	3.216683e+08 	2.737194e+07 	1.515984e+39 	8.859087e+38 	1.088667e+09 	3.333333e-01 	
1.000350e+06 	1.666433e+09 	2.201928e+04 	2.172343e+22 	1.186677e+01 	3.214470e+08 	2.708566e+07 	1.515894e+39 	8.858682e+38 	1.078959e+09 	3.333333e-01 	
1.000369e+06 	1.664145e+09 	2.180301e+04 	2.159139e+22 	1.198395e+01 	3.212263e+08 	2.680240e+07 	1.515804e+39 	8.858276e+38 	1.069335e+09 	3.333333e-01 	
1.000388e+06 	1.661864e+09 	2.158887e+04 	2.146039e+22 	1.210228e+01 	3.210060e+08 	2.652214e+07 	1.515714e+39 	8.857868e+38 	1.059796e+09 	3.333333e-01 	
