r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.000176e+06 	1.495230e+09 	7.618311e+04 	1.966862e+22 	1.366015e+00 	3.044875e+08 	2.228847e+08 	9.786935e+38 	5.718643e+38 	4.001313e+09 	3.333333e-01 	
1.000184e+06 	1.491888e+09 	7.539485e+04 	1.946759e+22 	1.380270e+00 	3.041470e+08 	2.203362e+08 	9.786836e+38 	5.718620e+38 	3.965567e+09 	3.333333e-01 	
1.000192e+06 	1.488555e+09 	7.461474e+04 	1.926876e+22 	1.394674e+00 	3.038071e+08 	2.178170e+08 	9.786738e+38 	5.718596e+38 	3.930133e+09 	3.333333e-01 	
1.000201e+06 	1.485232e+09 	7.384270e+04 	1.907209e+22 	1.409228e+00 	3.034678e+08 	2.153268e+08 	9.786640e+38 	5.718572e+38 	3.895010e+09 	3.333333e-01 	
1.000209e+06 	1.481919e+09 	7.307866e+04 	1.887757e+22 	1.423934e+00 	3.031291e+08 	2.128651e+08 	9.786542e+38 	5.718548e+38 	3.860194e+09 	3.333333e-01 	
1.000217e+06 	1.478615e+09 	7.232251e+04 	1.868517e+22 	1.438793e+00 	3.027910e+08 	2.104318e+08 	9.786443e+38 	5.718525e+38 	3.825684e+09 	3.333333e-01 	
1.000226e+06 	1.475320e+09 	7.157419e+04 	1.849485e+22 	1.453808e+00 	3.024535e+08 	2.080264e+08 	9.786345e+38 	5.718501e+38 	3.791476e+09 	3.333333e-01 	
1.000234e+06 	1.472035e+09 	7.083362e+04 	1.830661e+22 	1.468979e+00 	3.021165e+08 	2.056486e+08 	9.786247e+38 	5.718477e+38 	3.757569e+09 	3.333333e-01 	
1.000242e+06 	1.468758e+09 	7.010070e+04 	1.812041e+22 	1.484308e+00 	3.017801e+08 	2.032982e+08 	9.786148e+38 	5.718453e+38 	3.723958e+09 	3.333333e-01 	
1.000250e+06 	1.465492e+09 	6.937537e+04 	1.793623e+22 	1.499798e+00 	3.014443e+08 	2.009747e+08 	9.786050e+38 	5.718429e+38 	3.690643e+09 	3.333333e-01 	
1.000259e+06 	1.462234e+09 	6.865755e+04 	1.775405e+22 	1.515449e+00 	3.011091e+08 	1.986779e+08 	9.785951e+38 	5.718405e+38 	3.657619e+09 	3.333333e-01 	
1.000267e+06 	1.458985e+09 	6.794715e+04 	1.757384e+22 	1.531264e+00 	3.007744e+08 	1.964076e+08 	9.785853e+38 	5.718381e+38 	3.624886e+09 	3.333333e-01 	
1.000275e+06 	1.455746e+09 	6.724410e+04 	1.739559e+22 	1.547243e+00 	3.004404e+08 	1.941632e+08 	9.785754e+38 	5.718357e+38 	3.592440e+09 	3.333333e-01 	
1.000283e+06 	1.452516e+09 	6.654833e+04 	1.721928e+22 	1.563390e+00 	3.001069e+08 	1.919447e+08 	9.785655e+38 	5.718333e+38 	3.560278e+09 	3.333333e-01 	
1.000292e+06 	1.449296e+09 	6.585976e+04 	1.704488e+22 	1.579704e+00 	2.997740e+08 	1.897516e+08 	9.785557e+38 	5.718309e+38 	3.528399e+09 	3.333333e-01 	
1.000300e+06 	1.446084e+09 	6.517831e+04 	1.687237e+22 	1.596189e+00 	2.994417e+08 	1.875838e+08 	9.785458e+38 	5.718284e+38 	3.496800e+09 	3.333333e-01 	
1.000308e+06 	1.442882e+09 	6.450391e+04 	1.670172e+22 	1.612847e+00 	2.991099e+08 	1.854408e+08 	9.785359e+38 	5.718260e+38 	3.465478e+09 	3.333333e-01 	
1.000316e+06 	1.439688e+09 	6.383649e+04 	1.653292e+22 	1.629678e+00 	2.987787e+08 	1.833224e+08 	9.785260e+38 	5.718236e+38 	3.434431e+09 	3.333333e-01 	
1.000324e+06 	1.436504e+09 	6.317597e+04 	1.636595e+22 	1.646684e+00 	2.984481e+08 	1.812284e+08 	9.785161e+38 	5.718211e+38 	3.403657e+09 	3.333333e-01 	
1.000333e+06 	1.433329e+09 	6.252229e+04 	1.620078e+22 	1.663868e+00 	2.981181e+08 	1.791584e+08 	9.785063e+38 	5.718187e+38 	3.373153e+09 	3.333333e-01 	
1.000341e+06 	1.430162e+09 	6.187538e+04 	1.603740e+22 	1.681232e+00 	2.977887e+08 	1.771122e+08 	9.784964e+38 	5.718163e+38 	3.342917e+09 	3.333333e-01 	
1.000349e+06 	1.427005e+09 	6.123515e+04 	1.587578e+22 	1.698777e+00 	2.974598e+08 	1.750894e+08 	9.784865e+38 	5.718138e+38 	3.312947e+09 	3.333333e-01 	
1.000357e+06 	1.423857e+09 	6.060156e+04 	1.571591e+22 	1.716504e+00 	2.971315e+08 	1.730899e+08 	9.784766e+38 	5.718114e+38 	3.283241e+09 	3.333333e-01 	
1.000365e+06 	1.420718e+09 	5.997451e+04 	1.555776e+22 	1.734417e+00 	2.968037e+08 	1.711133e+08 	9.784666e+38 	5.718089e+38 	3.253795e+09 	3.333333e-01 	
1.000374e+06 	1.417588e+09 	5.935396e+04 	1.540133e+22 	1.752517e+00 	2.964766e+08 	1.691595e+08 	9.784567e+38 	5.718064e+38 	3.224609e+09 	3.333333e-01 	
1.000382e+06 	1.414466e+09 	5.873982e+04 	1.524658e+22 	1.770806e+00 	2.961500e+08 	1.672280e+08 	9.784468e+38 	5.718040e+38 	3.195679e+09 	3.333333e-01 	
1.000390e+06 	1.411354e+09 	5.813205e+04 	1.509349e+22 	1.789285e+00 	2.958240e+08 	1.653188e+08 	9.784369e+38 	5.718015e+38 	3.167003e+09 	3.333333e-01 	
1.000398e+06 	1.408250e+09 	5.753055e+04 	1.494206e+22 	1.807958e+00 	2.954986e+08 	1.634314e+08 	9.784270e+38 	5.717990e+38 	3.138580e+09 	3.333333e-01 	
1.000406e+06 	1.405155e+09 	5.693529e+04 	1.479226e+22 	1.826825e+00 	2.951737e+08 	1.615657e+08 	9.784170e+38 	5.717966e+38 	3.110407e+09 	3.333333e-01 	
1.000415e+06 	1.402070e+09 	5.634618e+04 	1.464406e+22 	1.845889e+00 	2.948494e+08 	1.597214e+08 	9.784071e+38 	5.717941e+38 	3.082482e+09 	3.333333e-01 	
1.000423e+06 	1.398992e+09 	5.576317e+04 	1.449747e+22 	1.865152e+00 	2.945257e+08 	1.578983e+08 	9.783971e+38 	5.717916e+38 	3.054802e+09 	3.333333e-01 	
1.000431e+06 	1.395924e+09 	5.518619e+04 	1.435244e+22 	1.884616e+00 	2.942025e+08 	1.560961e+08 	9.783872e+38 	5.717891e+38 	3.027366e+09 	3.333333e-01 	
1.000439e+06 	1.392864e+09 	5.461518e+04 	1.420898e+22 	1.904284e+00 	2.938799e+08 	1.543146e+08 	9.783772e+38 	5.717866e+38 	3.000172e+09 	3.333333e-01 	
1.000447e+06 	1.389814e+09 	5.405008e+04 	1.406706e+22 	1.924156e+00 	2.935579e+08 	1.525535e+08 	9.783673e+38 	5.717841e+38 	2.973217e+09 	3.333333e-01 	
1.000455e+06 	1.386772e+09 	5.349082e+04 	1.392667e+22 	1.944236e+00 	2.932364e+08 	1.508127e+08 	9.783573e+38 	5.717816e+38 	2.946500e+09 	3.333333e-01 	
1.000464e+06 	1.383738e+09 	5.293735e+04 	1.378778e+22 	1.964526e+00 	2.929156e+08 	1.490918e+08 	9.783473e+38 	5.717791e+38 	2.920017e+09 	3.333333e-01 	
1.000472e+06 	1.380714e+09 	5.238961e+04 	1.365039e+22 	1.985027e+00 	2.925953e+08 	1.473906e+08 	9.783373e+38 	5.717766e+38 	2.893768e+09 	3.333333e-01 	
1.000480e+06 	1.377698e+09 	5.184754e+04 	1.351446e+22 	2.005742e+00 	2.922755e+08 	1.457090e+08 	9.783274e+38 	5.717740e+38 	2.867751e+09 	3.333333e-01 	
1.000488e+06 	1.374690e+09 	5.131107e+04 	1.338000e+22 	2.026674e+00 	2.919563e+08 	1.440467e+08 	9.783174e+38 	5.717715e+38 	2.841962e+09 	3.333333e-01 	
1.000496e+06 	1.371691e+09 	5.078016e+04 	1.324697e+22 	2.047823e+00 	2.916377e+08 	1.424034e+08 	9.783074e+38 	5.717690e+38 	2.816401e+09 	3.333333e-01 	
1.000504e+06 	1.368701e+09 	5.025474e+04 	1.311537e+22 	2.069194e+00 	2.913196e+08 	1.407790e+08 	9.782974e+38 	5.717664e+38 	2.791066e+09 	3.333333e-01 	
1.000513e+06 	1.365719e+09 	4.973475e+04 	1.298517e+22 	2.090788e+00 	2.910022e+08 	1.391732e+08 	9.782873e+38 	5.717639e+38 	2.765953e+09 	3.333333e-01 	
1.000521e+06 	1.362746e+09 	4.922015e+04 	1.285637e+22 	2.112607e+00 	2.906852e+08 	1.375858e+08 	9.782773e+38 	5.717614e+38 	2.741063e+09 	3.333333e-01 	
1.000529e+06 	1.359782e+09 	4.871087e+04 	1.272895e+22 	2.134653e+00 	2.903689e+08 	1.360167e+08 	9.782673e+38 	5.717588e+38 	2.716391e+09 	3.333333e-01 	
1.000537e+06 	1.356826e+09 	4.820686e+04 	1.260289e+22 	2.156930e+00 	2.900531e+08 	1.344655e+08 	9.782573e+38 	5.717562e+38 	2.691937e+09 	3.333333e-01 	
1.000545e+06 	1.353878e+09 	4.770806e+04 	1.247818e+22 	2.179439e+00 	2.897379e+08 	1.329321e+08 	9.782472e+38 	5.717537e+38 	2.667699e+09 	3.333333e-01 	
1.000553e+06 	1.350939e+09 	4.721443e+04 	1.235479e+22 	2.202184e+00 	2.894232e+08 	1.314164e+08 	9.782372e+38 	5.717511e+38 	2.643675e+09 	3.333333e-01 	
1.000561e+06 	1.348009e+09 	4.672590e+04 	1.223273e+22 	2.225165e+00 	2.891091e+08 	1.299180e+08 	9.782271e+38 	5.717485e+38 	2.619863e+09 	3.333333e-01 	
1.000570e+06 	1.345086e+09 	4.624243e+04 	1.211197e+22 	2.248387e+00 	2.887956e+08 	1.284367e+08 	9.782171e+38 	5.717460e+38 	2.596261e+09 	3.333333e-01 	
1.000578e+06 	1.342172e+09 	4.576396e+04 	1.199249e+22 	2.271850e+00 	2.884826e+08 	1.269725e+08 	9.782070e+38 	5.717434e+38 	2.572867e+09 	3.333333e-01 	
1.000586e+06 	1.339267e+09 	4.529044e+04 	1.187429e+22 	2.295559e+00 	2.881702e+08 	1.255251e+08 	9.781969e+38 	5.717408e+38 	2.549680e+09 	3.333333e-01 	
1.000594e+06 	1.336370e+09 	4.482182e+04 	1.175735e+22 	2.319515e+00 	2.878583e+08 	1.240942e+08 	9.781868e+38 	5.717382e+38 	2.526698e+09 	3.333333e-01 	
1.000602e+06 	1.333481e+09 	4.435805e+04 	1.164165e+22 	2.343721e+00 	2.875470e+08 	1.226798e+08 	9.781768e+38 	5.717356e+38 	2.503919e+09 	3.333333e-01 	
1.000610e+06 	1.330600e+09 	4.389908e+04 	1.152718e+22 	2.368180e+00 	2.872363e+08 	1.212815e+08 	9.781667e+38 	5.717330e+38 	2.481341e+09 	3.333333e-01 	
1.000618e+06 	1.327728e+09 	4.344486e+04 	1.141394e+22 	2.392894e+00 	2.869261e+08 	1.198993e+08 	9.781566e+38 	5.717304e+38 	2.458962e+09 	3.333333e-01 	
1.000626e+06 	1.324864e+09 	4.299534e+04 	1.130189e+22 	2.417866e+00 	2.866165e+08 	1.185330e+08 	9.781464e+38 	5.717278e+38 	2.436782e+09 	3.333333e-01 	
1.000634e+06 	1.322009e+09 	4.255047e+04 	1.119104e+22 	2.443098e+00 	2.863074e+08 	1.171823e+08 	9.781363e+38 	5.717251e+38 	2.414797e+09 	3.333333e-01 	
1.000643e+06 	1.319161e+09 	4.211020e+04 	1.108136e+22 	2.468594e+00 	2.859989e+08 	1.158471e+08 	9.781262e+38 	5.717225e+38 	2.393006e+09 	3.333333e-01 	
1.000651e+06 	1.316322e+09 	4.167448e+04 	1.097285e+22 	2.494356e+00 	2.856910e+08 	1.145272e+08 	9.781161e+38 	5.717199e+38 	2.371409e+09 	3.333333e-01 	
1.000659e+06 	1.313491e+09 	4.124328e+04 	1.086549e+22 	2.520387e+00 	2.853836e+08 	1.132224e+08 	9.781059e+38 	5.717172e+38 	2.350002e+09 	3.333333e-01 	
1.000667e+06 	1.310668e+09 	4.081654e+04 	1.075927e+22 	2.546689e+00 	2.850768e+08 	1.119326e+08 	9.780958e+38 	5.717146e+38 	2.328785e+09 	3.333333e-01 	
1.000675e+06 	1.307853e+09 	4.039421e+04 	1.065417e+22 	2.573266e+00 	2.847705e+08 	1.106575e+08 	9.780856e+38 	5.717119e+38 	2.307755e+09 	3.333333e-01 	
1.000683e+06 	1.305047e+09 	3.997625e+04 	1.055019e+22 	2.600121e+00 	2.844648e+08 	1.093971e+08 	9.780754e+38 	5.717093e+38 	2.286912e+09 	3.333333e-01 	
1.000691e+06 	1.302248e+09 	3.956262e+04 	1.044731e+22 	2.627255e+00 	2.841596e+08 	1.081511e+08 	9.780652e+38 	5.717066e+38 	2.266252e+09 	3.333333e-01 	
1.000699e+06 	1.299458e+09 	3.915326e+04 	1.034551e+22 	2.654673e+00 	2.838550e+08 	1.069194e+08 	9.780551e+38 	5.717040e+38 	2.245776e+09 	3.333333e-01 	
1.000707e+06 	1.296676e+09 	3.874815e+04 	1.024480e+22 	2.682377e+00 	2.835510e+08 	1.057018e+08 	9.780449e+38 	5.717013e+38 	2.225481e+09 	3.333333e-01 	
1.000715e+06 	1.293901e+09 	3.834722e+04 	1.014515e+22 	2.710370e+00 	2.832475e+08 	1.044981e+08 	9.780346e+38 	5.716986e+38 	2.205365e+09 	3.333333e-01 	
1.000724e+06 	1.291135e+09 	3.795044e+04 	1.004656e+22 	2.738655e+00 	2.829445e+08 	1.033082e+08 	9.780244e+38 	5.716959e+38 	2.185428e+09 	3.333333e-01 	
1.000732e+06 	1.288377e+09 	3.755777e+04 	9.949000e+21 	2.767236e+00 	2.826422e+08 	1.021320e+08 	9.780142e+38 	5.716932e+38 	2.165668e+09 	3.333333e-01 	
1.000740e+06 	1.285627e+09 	3.716916e+04 	9.852474e+21 	2.796114e+00 	2.823403e+08 	1.009692e+08 	9.780040e+38 	5.716905e+38 	2.146082e+09 	3.333333e-01 	
1.000748e+06 	1.282884e+09 	3.678457e+04 	9.756966e+21 	2.825294e+00 	2.820390e+08 	9.981980e+07 	9.779937e+38 	5.716878e+38 	2.126670e+09 	3.333333e-01 	
1.000756e+06 	1.280150e+09 	3.640396e+04 	9.662465e+21 	2.854779e+00 	2.817383e+08 	9.868352e+07 	9.779835e+38 	5.716851e+38 	2.107430e+09 	3.333333e-01 	
1.000764e+06 	1.277424e+09 	3.602729e+04 	9.568961e+21 	2.884571e+00 	2.814381e+08 	9.756026e+07 	9.779732e+38 	5.716824e+38 	2.088360e+09 	3.333333e-01 	
1.000772e+06 	1.274705e+09 	3.565452e+04 	9.476443e+21 	2.914674e+00 	2.811385e+08 	9.644986e+07 	9.779629e+38 	5.716797e+38 	2.069460e+09 	3.333333e-01 	
1.000780e+06 	1.271994e+09 	3.528560e+04 	9.384900e+21 	2.945092e+00 	2.808394e+08 	9.535219e+07 	9.779527e+38 	5.716769e+38 	2.050727e+09 	3.333333e-01 	
1.000788e+06 	1.269292e+09 	3.492050e+04 	9.294320e+21 	2.975827e+00 	2.805409e+08 	9.426708e+07 	9.779424e+38 	5.716742e+38 	2.032160e+09 	3.333333e-01 	
1.000796e+06 	1.266597e+09 	3.455918e+04 	9.204694e+21 	3.006882e+00 	2.802429e+08 	9.319440e+07 	9.779321e+38 	5.716715e+38 	2.013758e+09 	3.333333e-01 	
1.000804e+06 	1.263910e+09 	3.420160e+04 	9.116009e+21 	3.038262e+00 	2.799455e+08 	9.213400e+07 	9.779218e+38 	5.716687e+38 	1.995519e+09 	3.333333e-01 	
1.000812e+06 	1.261231e+09 	3.384772e+04 	9.028255e+21 	3.069969e+00 	2.796486e+08 	9.108574e+07 	9.779114e+38 	5.716660e+38 	1.977442e+09 	3.333333e-01 	
1.000821e+06 	1.258559e+09 	3.349750e+04 	8.941423e+21 	3.102007e+00 	2.793523e+08 	9.004948e+07 	9.779011e+38 	5.716632e+38 	1.959525e+09 	3.333333e-01 	
1.000829e+06 	1.255895e+09 	3.315090e+04 	8.855501e+21 	3.134379e+00 	2.790565e+08 	8.902508e+07 	9.778908e+38 	5.716604e+38 	1.941767e+09 	3.333333e-01 	
1.000837e+06 	1.253239e+09 	3.280789e+04 	8.770481e+21 	3.167090e+00 	2.787613e+08 	8.801241e+07 	9.778804e+38 	5.716576e+38 	1.924167e+09 	3.333333e-01 	
1.000845e+06 	1.250591e+09 	3.246842e+04 	8.686353e+21 	3.200141e+00 	2.784666e+08 	8.701134e+07 	9.778701e+38 	5.716549e+38 	1.906724e+09 	3.333333e-01 	
1.000853e+06 	1.247950e+09 	3.213247e+04 	8.603109e+21 	3.233538e+00 	2.781725e+08 	8.602172e+07 	9.778597e+38 	5.716521e+38 	1.889435e+09 	3.333333e-01 	
1.000861e+06 	1.245318e+09 	3.180000e+04 	8.520737e+21 	3.267283e+00 	2.778789e+08 	8.504344e+07 	9.778493e+38 	5.716493e+38 	1.872299e+09 	3.333333e-01 	
1.000869e+06 	1.242693e+09 	3.147097e+04 	8.439227e+21 	3.301380e+00 	2.775858e+08 	8.407635e+07 	9.778389e+38 	5.716465e+38 	1.855316e+09 	3.333333e-01 	
1.000877e+06 	1.240075e+09 	3.114534e+04 	8.358570e+21 	3.335833e+00 	2.772933e+08 	8.312033e+07 	9.778285e+38 	5.716437e+38 	1.838484e+09 	3.333333e-01 	
1.000885e+06 	1.237465e+09 	3.082308e+04 	8.278756e+21 	3.370646e+00 	2.770014e+08 	8.217525e+07 	9.778181e+38 	5.716408e+38 	1.821801e+09 	3.333333e-01 	
1.000893e+06 	1.234863e+09 	3.050415e+04 	8.199776e+21 	3.405822e+00 	2.767100e+08 	8.124098e+07 	9.778076e+38 	5.716380e+38 	1.805266e+09 	3.333333e-01 	
1.000901e+06 	1.232268e+09 	3.018853e+04 	8.121621e+21 	3.441365e+00 	2.764191e+08 	8.031740e+07 	9.777972e+38 	5.716352e+38 	1.788879e+09 	3.333333e-01 	
1.000909e+06 	1.229681e+09 	2.987617e+04 	8.044281e+21 	3.477279e+00 	2.761288e+08 	7.940439e+07 	9.777868e+38 	5.716324e+38 	1.772637e+09 	3.333333e-01 	
1.000917e+06 	1.227102e+09 	2.956704e+04 	7.967748e+21 	3.513568e+00 	2.758390e+08 	7.850183e+07 	9.777763e+38 	5.716295e+38 	1.756540e+09 	3.333333e-01 	
1.000925e+06 	1.224530e+09 	2.926111e+04 	7.892013e+21 	3.550235e+00 	2.755498e+08 	7.760959e+07 	9.777658e+38 	5.716267e+38 	1.740586e+09 	3.333333e-01 	
1.000933e+06 	1.221965e+09 	2.895834e+04 	7.817069e+21 	3.587286e+00 	2.752611e+08 	7.672757e+07 	9.777553e+38 	5.716238e+38 	1.724774e+09 	3.333333e-01 	
1.000941e+06 	1.219408e+09 	2.865871e+04 	7.742907e+21 	3.624722e+00 	2.749730e+08 	7.585563e+07 	9.777448e+38 	5.716209e+38 	1.709102e+09 	3.333333e-01 	
1.000950e+06 	1.216859e+09 	2.836218e+04 	7.669518e+21 	3.662550e+00 	2.746854e+08 	7.499367e+07 	9.777343e+38 	5.716181e+38 	1.693570e+09 	3.333333e-01 	
1.000958e+06 	1.214317e+09 	2.806872e+04 	7.596892e+21 	3.700772e+00 	2.743983e+08 	7.414157e+07 	9.777238e+38 	5.716152e+38 	1.678176e+09 	3.333333e-01 	
1.000966e+06 	1.211782e+09 	2.777829e+04 	7.525021e+21 	3.739394e+00 	2.741118e+08 	7.329922e+07 	9.777132e+38 	5.716123e+38 	1.662919e+09 	3.333333e-01 	
1.000974e+06 	1.209255e+09 	2.749087e+04 	7.453897e+21 	3.778418e+00 	2.738258e+08 	7.246649e+07 	9.777027e+38 	5.716094e+38 	1.647798e+09 	3.333333e-01 	
1.000982e+06 	1.206735e+09 	2.720642e+04 	7.383512e+21 	3.817849e+00 	2.735404e+08 	7.164330e+07 	9.776921e+38 	5.716065e+38 	1.632812e+09 	3.333333e-01 	
1.000990e+06 	1.204223e+09 	2.692492e+04 	7.313857e+21 	3.857692e+00 	2.732555e+08 	7.082951e+07 	9.776816e+38 	5.716036e+38 	1.617959e+09 	3.333333e-01 	
1.000998e+06 	1.201718e+09 	2.664633e+04 	7.244925e+21 	3.897951e+00 	2.729711e+08 	7.002503e+07 	9.776710e+38 	5.716006e+38 	1.603238e+09 	3.333333e-01 	
1.001006e+06 	1.199220e+09 	2.637062e+04 	7.176708e+21 	3.938630e+00 	2.726873e+08 	6.922975e+07 	9.776604e+38 	5.715977e+38 	1.588649e+09 	3.333333e-01 	
1.001014e+06 	1.196730e+09 	2.609776e+04 	7.109199e+21 	3.979734e+00 	2.724040e+08 	6.844356e+07 	9.776498e+38 	5.715948e+38 	1.574190e+09 	3.333333e-01 	
1.001022e+06 	1.194247e+09 	2.582773e+04 	7.042391e+21 	4.021266e+00 	2.721213e+08 	6.766637e+07 	9.776391e+38 	5.715918e+38 	1.559859e+09 	3.333333e-01 	
1.001030e+06 	1.191771e+09 	2.556049e+04 	6.976274e+21 	4.063232e+00 	2.718391e+08 	6.689806e+07 	9.776285e+38 	5.715889e+38 	1.545656e+09 	3.333333e-01 	
1.001038e+06 	1.189303e+09 	2.529602e+04 	6.910842e+21 	4.105636e+00 	2.715574e+08 	6.613853e+07 	9.776178e+38 	5.715859e+38 	1.531580e+09 	3.333333e-01 	
1.001046e+06 	1.186842e+09 	2.503428e+04 	6.846086e+21 	4.148482e+00 	2.712763e+08 	6.538769e+07 	9.776072e+38 	5.715830e+38 	1.517629e+09 	3.333333e-01 	
1.001054e+06 	1.184388e+09 	2.477525e+04 	6.782000e+21 	4.191776e+00 	2.709957e+08 	6.464542e+07 	9.775965e+38 	5.715800e+38 	1.503803e+09 	3.333333e-01 	
1.001062e+06 	1.181941e+09 	2.451890e+04 	6.718575e+21 	4.235521e+00 	2.707157e+08 	6.391165e+07 	9.775858e+38 	5.715770e+38 	1.490100e+09 	3.333333e-01 	
1.001070e+06 	1.179502e+09 	2.426521e+04 	6.655805e+21 	4.279723e+00 	2.704362e+08 	6.318625e+07 	9.775751e+38 	5.715740e+38 	1.476520e+09 	3.333333e-01 	
1.001079e+06 	1.177069e+09 	2.401414e+04 	6.593682e+21 	4.324386e+00 	2.701572e+08 	6.246915e+07 	9.775644e+38 	5.715710e+38 	1.463060e+09 	3.333333e-01 	
1.001087e+06 	1.174644e+09 	2.376566e+04 	6.532200e+21 	4.369515e+00 	2.698787e+08 	6.176024e+07 	9.775536e+38 	5.715680e+38 	1.449721e+09 	3.333333e-01 	
1.001095e+06 	1.172226e+09 	2.351976e+04 	6.471352e+21 	4.415116e+00 	2.696008e+08 	6.105943e+07 	9.775429e+38 	5.715650e+38 	1.436501e+09 	3.333333e-01 	
1.001103e+06 	1.169816e+09 	2.327640e+04 	6.411133e+21 	4.461192e+00 	2.693234e+08 	6.036664e+07 	9.775321e+38 	5.715620e+38 	1.423399e+09 	3.333333e-01 	
1.001111e+06 	1.167412e+09 	2.303556e+04 	6.351535e+21 	4.507749e+00 	2.690466e+08 	5.968176e+07 	9.775213e+38 	5.715589e+38 	1.410413e+09 	3.333333e-01 	
1.001119e+06 	1.165015e+09 	2.279721e+04 	6.292548e+21 	4.554791e+00 	2.687703e+08 	5.900470e+07 	9.775105e+38 	5.715559e+38 	1.397544e+09 	3.333333e-01 	
