r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.000003e+06 	1.443516e+09 	1.507512e+05 	2.444315e+22 	1.094536e-01 	2.991756e+08 	2.733151e+09 	6.688254e+38 	3.907560e+38 	8.094414e+09 	3.333333e-01 	
1.000010e+06 	1.439460e+09 	1.490325e+05 	2.412930e+22 	1.107142e-01 	2.987551e+08 	2.698235e+09 	6.688219e+38 	3.907559e+38 	8.016354e+09 	3.333333e-01 	
1.000016e+06 	1.435417e+09 	1.473334e+05 	2.381956e+22 	1.119892e-01 	2.983352e+08 	2.663765e+09 	6.688185e+38 	3.907557e+38 	7.939036e+09 	3.333333e-01 	
1.000023e+06 	1.431386e+09 	1.456537e+05 	2.351388e+22 	1.132790e-01 	2.979160e+08 	2.629736e+09 	6.688151e+38 	3.907555e+38 	7.862451e+09 	3.333333e-01 	
1.000029e+06 	1.427366e+09 	1.439931e+05 	2.321220e+22 	1.145836e-01 	2.974974e+08 	2.596142e+09 	6.688117e+38 	3.907553e+38 	7.786595e+09 	3.333333e-01 	
1.000036e+06 	1.423359e+09 	1.423514e+05 	2.291447e+22 	1.159033e-01 	2.970795e+08 	2.562978e+09 	6.688083e+38 	3.907551e+38 	7.711458e+09 	3.333333e-01 	
1.000042e+06 	1.419363e+09 	1.407285e+05 	2.262064e+22 	1.172381e-01 	2.966622e+08 	2.530239e+09 	6.688049e+38 	3.907549e+38 	7.637035e+09 	3.333333e-01 	
1.000049e+06 	1.415380e+09 	1.391240e+05 	2.233064e+22 	1.185884e-01 	2.962456e+08 	2.497917e+09 	6.688015e+38 	3.907548e+38 	7.563320e+09 	3.333333e-01 	
1.000055e+06 	1.411408e+09 	1.375379e+05 	2.204444e+22 	1.199541e-01 	2.958297e+08 	2.466010e+09 	6.687981e+38 	3.907546e+38 	7.490305e+09 	3.333333e-01 	
1.000062e+06 	1.407448e+09 	1.359698e+05 	2.176198e+22 	1.213357e-01 	2.954144e+08 	2.434510e+09 	6.687947e+38 	3.907544e+38 	7.417985e+09 	3.333333e-01 	
1.000068e+06 	1.403500e+09 	1.344197e+05 	2.148321e+22 	1.227331e-01 	2.949997e+08 	2.403413e+09 	6.687913e+38 	3.907542e+38 	7.346352e+09 	3.333333e-01 	
1.000075e+06 	1.399563e+09 	1.328872e+05 	2.120808e+22 	1.241466e-01 	2.945857e+08 	2.372714e+09 	6.687879e+38 	3.907540e+38 	7.275400e+09 	3.333333e-01 	
1.000081e+06 	1.395638e+09 	1.313721e+05 	2.093655e+22 	1.255764e-01 	2.941724e+08 	2.342407e+09 	6.687845e+38 	3.907538e+38 	7.205123e+09 	3.333333e-01 	
1.000087e+06 	1.391725e+09 	1.298744e+05 	2.066857e+22 	1.270227e-01 	2.937597e+08 	2.312488e+09 	6.687812e+38 	3.907537e+38 	7.135514e+09 	3.333333e-01 	
1.000094e+06 	1.387823e+09 	1.283937e+05 	2.040409e+22 	1.284856e-01 	2.933476e+08 	2.282952e+09 	6.687778e+38 	3.907535e+38 	7.066567e+09 	3.333333e-01 	
1.000100e+06 	1.383933e+09 	1.269299e+05 	2.014306e+22 	1.299654e-01 	2.929362e+08 	2.253794e+09 	6.687745e+38 	3.907533e+38 	6.998276e+09 	3.333333e-01 	
1.000107e+06 	1.380055e+09 	1.254827e+05 	1.988544e+22 	1.314623e-01 	2.925255e+08 	2.225008e+09 	6.687711e+38 	3.907531e+38 	6.930635e+09 	3.333333e-01 	
1.000113e+06 	1.376188e+09 	1.240521e+05 	1.963118e+22 	1.329763e-01 	2.921153e+08 	2.196590e+09 	6.687678e+38 	3.907529e+38 	6.863638e+09 	3.333333e-01 	
1.000119e+06 	1.372333e+09 	1.226378e+05 	1.938023e+22 	1.345079e-01 	2.917059e+08 	2.168536e+09 	6.687644e+38 	3.907527e+38 	6.797278e+09 	3.333333e-01 	
1.000126e+06 	1.368489e+09 	1.212396e+05 	1.913256e+22 	1.360570e-01 	2.912970e+08 	2.140841e+09 	6.687611e+38 	3.907526e+38 	6.731551e+09 	3.333333e-01 	
1.000132e+06 	1.364656e+09 	1.198574e+05 	1.888812e+22 	1.376240e-01 	2.908889e+08 	2.113499e+09 	6.687578e+38 	3.907524e+38 	6.666449e+09 	3.333333e-01 	
1.000138e+06 	1.360835e+09 	1.184909e+05 	1.864687e+22 	1.392091e-01 	2.904813e+08 	2.086508e+09 	6.687545e+38 	3.907522e+38 	6.601966e+09 	3.333333e-01 	
