f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25316426  	 0.25316462 
-0.04644444 	 -0.19547955 	 -0.19547919
-0.09188889 	 -0.30767625 	 -0.30767589
-0.13733333 	 -0.39038403 	 -0.39038366
-0.18277778 	 -0.46102751 	 -0.46102715
-0.22822222 	 -0.52511916 	 -0.52511880
-0.27366667 	 -0.58512457 	 -0.58512420
-0.31911111 	 -0.64236442 	 -0.64236406
-0.36455556 	 -0.69762950 	 -0.69762914
-0.41000000 	 -0.75143426 	 -0.75143389
-0.45544444 	 -0.80413196 	 -0.80413159
-0.50088889 	 -0.85597850 	 -0.85597814
-0.54633333 	 -0.90716625 	 -0.90716588
-0.59177778 	 -0.95784552 	 -0.95784515
-0.63722222 	 -1.00813643 	 -1.00813606
-0.68266667 	 -1.05813904 	 -1.05813867
-0.72811111 	 -1.10793911 	 -1.10793874
-0.77355556 	 -1.15761189 	 -1.15761151
-0.81900000 	 -1.20722503 	 -1.20722465
-0.86444444 	 -1.25684279 	 -1.25684242
-0.90988889 	 -1.30652551 	 -1.30652513
-0.95533333 	 -1.35633401 	 -1.35633362
-1.00077778 	 -1.40632860 	 -1.40632822
-1.04622222 	 -1.45657170 	 -1.45657131
-1.09166667 	 -1.50713045 	 -1.50713006
-1.13711111 	 -1.55807514 	 -1.55807474
-1.18255556 	 -1.60948352 	 -1.60948312
-1.22800000 	 -1.66144182 	 -1.66144141
-1.27344444 	 -1.71404646 	 -1.71404604
-1.31888889 	 -1.76740651 	 -1.76740609
-1.36433333 	 -1.82164666 	 -1.82164623
-1.40977778 	 -1.87690997 	 -1.87690975
-1.45522222 	 -1.93336336 	 -1.93336314
-1.50066667 	 -1.99119935 	 -1.99119911
-1.54611111 	 -2.05063986 	 -2.05063962
-1.59155556 	 -2.11193574 	 -2.11193549
-1.63700000 	 -2.17535252 	 -2.17535226
-1.68244444 	 -2.24111889 	 -2.24111862
-1.72788889 	 -2.30929756 	 -2.30929728
-1.77333333 	 -2.37962492 	 -2.37962462
-1.81877778 	 -2.45157944 	 -2.45157912
-1.86422222 	 -2.52462578 	 -2.52462544
-1.90966667 	 -2.59831582 	 -2.59831545
-1.95511111 	 -2.67227581 	 -2.67227542
-2.00055556 	 -2.74617768 	 -2.74617727
-2.04600000 	 -2.81972180 	 -2.81972147
-2.09144444 	 -2.89262806 	 -2.89262771
-2.13688889 	 -2.96463054 	 -2.96463017
-2.18233333 	 -3.03547540 	 -3.03547500
-2.22777778 	 -3.10492113 	 -3.10492072
-2.27322222 	 -3.17273902 	 -3.17273880
-2.31866667 	 -3.23871694 	 -3.23871671
-2.36411111 	 -3.30265896 	 -3.30265872
-2.40955556 	 -3.36439019 	 -3.36438994
-2.45500000 	 -3.42375802 	 -3.42375777
-2.50044444 	 -3.48063467 	 -3.48063440
-2.54588889 	 -3.53491865 	 -3.53491838
-2.59133333 	 -3.58653527 	 -3.58653500
-2.63677778 	 -3.63543767 	 -3.63543739
-2.68222222 	 -3.68160484 	 -3.68160456
-2.72766667 	 -3.72504153 	 -3.72504125
-2.77311111 	 -3.76577630 	 -3.76577602
-2.81855556 	 -3.80385781 	 -3.80385754
-2.86400000 	 -3.83935442 	 -3.83935416
-2.90944444 	 -3.87234920 	 -3.87234895
-2.95488889 	 -3.90293841 	 -3.90293816
-3.00033333 	 -3.93122812 	 -3.93122789
-3.04577778 	 -3.95733142 	 -3.95733120
-3.09122222 	 -3.98136700 	 -3.98136657
-3.13666667 	 -4.00345467 	 -4.00345427
-3.18211111 	 -4.02371592 	 -4.02371553
-3.22755556 	 -4.04227087 	 -4.04227051
-3.27300000 	 -4.05923714 	 -4.05923680
-3.31844444 	 -4.07472955 	 -4.07472923
-3.36388889 	 -4.08885756 	 -4.08885717
-3.40933333 	 -4.10172628 	 -4.10172592
-3.45477778 	 -4.11343592 	 -4.11343558
-3.50022222 	 -4.12408013 	 -4.12407982
-3.54566667 	 -4.13374734 	 -4.13374705
-3.59111111 	 -4.14252018 	 -4.14251991
-3.63655556 	 -4.15047595 	 -4.15047570
-3.68200000 	 -4.15768566 	 -4.15768544
-3.72744444 	 -4.16421533 	 -4.16421493
-3.77288889 	 -4.17012643 	 -4.17012607
-3.81833333 	 -4.17547400 	 -4.17547366
-3.86377778 	 -4.18031048 	 -4.18031017
-3.90922222 	 -4.18468252 	 -4.18468224
-3.95466667 	 -4.18863325 	 -4.18863293
-4.00011111 	 -4.19220228 	 -4.19220200
-4.04555556 	 -4.19542570 	 -4.19542544
-4.09100000 	 -4.19833586 	 -4.19833562
-4.13644444 	 -4.20096288 	 -4.20096247
-4.18188889 	 -4.20333325 	 -4.20333289
-4.22733333 	 -4.20547224 	 -4.20547191
-4.27277778 	 -4.20740184 	 -4.20740154
-4.31822222 	 -4.20914216 	 -4.20914193
-4.36366667 	 -4.21071190 	 -4.21071147
-4.40911111 	 -4.21212707 	 -4.21212669
-4.45455556 	 -4.21340311 	 -4.21340277
-4.50000000 	 -4.21455336 	 -4.21455311
