f0           	 log10(rhophA) 	 log10(rhophB)
-1.00000000 	 -1.40504373 	 -1.40504334
-1.01000000 	 -1.41607550 	 -1.41607511
-1.02000000 	 -1.42711989 	 -1.42711950
-1.03000000 	 -1.43817757 	 -1.43817718
-1.04000000 	 -1.44924921 	 -1.44924882
-1.05000000 	 -1.46033587 	 -1.46033548
-1.06000000 	 -1.47143823 	 -1.47143784
-1.07000000 	 -1.48255657 	 -1.48255618
-1.08000000 	 -1.49369197 	 -1.49369157
-1.09000000 	 -1.50484510 	 -1.50484471
-1.10000000 	 -1.51601665 	 -1.51601626
-1.11000000 	 -1.52720771 	 -1.52720731
-1.12000000 	 -1.53841896 	 -1.53841857
-1.13000000 	 -1.54965112 	 -1.54965072
-1.14000000 	 -1.56090488 	 -1.56090448
-1.15000000 	 -1.57218175 	 -1.57218135
-1.16000000 	 -1.58348206 	 -1.58348166
-1.17000000 	 -1.59480654 	 -1.59480614
-1.18000000 	 -1.60615671 	 -1.60615631
-1.19000000 	 -1.61753334 	 -1.61753294
-1.20000000 	 -1.62893718 	 -1.62893677
