f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.21883663 	 -4.21883620
-3.72051282 	 -4.22180420 	 -4.22180379
-3.74102564 	 -4.22464171 	 -4.22464131
-3.76153846 	 -4.22735405 	 -4.22735367
-3.78205128 	 -4.22994705 	 -4.22994669
-3.80256410 	 -4.23242554 	 -4.23242519
-3.82307692 	 -4.23479394 	 -4.23479360
-3.84358974 	 -4.23705769 	 -4.23705736
-3.86410256 	 -4.23922062 	 -4.23922032
-3.88461538 	 -4.24128741 	 -4.24128712
-3.90512821 	 -4.24326231 	 -4.24326203
-3.92564103 	 -4.24514874 	 -4.24514840
-3.94615385 	 -4.24695056 	 -4.24695024
-3.96666667 	 -4.24867214 	 -4.24867183
-3.98717949 	 -4.25031634 	 -4.25031604
-4.00769231 	 -4.25188668 	 -4.25188640
-4.02820513 	 -4.25338645 	 -4.25338617
-4.04871795 	 -4.25481879 	 -4.25481853
-4.06923077 	 -4.25618658 	 -4.25618633
-4.08974359 	 -4.25749250 	 -4.25749227
-4.11025641 	 -4.25873973 	 -4.25873929
-4.13076923 	 -4.25993029 	 -4.25992988
-4.15128205 	 -4.26106708 	 -4.26106669
-4.17179487 	 -4.26215228 	 -4.26215190
-4.19230769 	 -4.26318841 	 -4.26318805
-4.21282051 	 -4.26417767 	 -4.26417732
-4.23333333 	 -4.26512170 	 -4.26512137
-4.25384615 	 -4.26602309 	 -4.26602278
-4.27435897 	 -4.26688339 	 -4.26688308
-4.29487179 	 -4.26770477 	 -4.26770452
-4.31538462 	 -4.26848860 	 -4.26848836
-4.33589744 	 -4.26923661 	 -4.26923639
-4.35641026 	 -4.26995056 	 -4.26995013
-4.37692308 	 -4.27063213 	 -4.27063172
-4.39743590 	 -4.27128246 	 -4.27128207
-4.41794872 	 -4.27190329 	 -4.27190291
-4.43846154 	 -4.27249559 	 -4.27249523
-4.45897436 	 -4.27306057 	 -4.27306022
-4.47948718 	 -4.27359999 	 -4.27359973
-4.50000000 	 -4.27411478 	 -4.27411452
