f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25071136  	 0.25071172 
-0.04644444 	 -0.19794513 	 -0.19794477
-0.09188889 	 -0.31014445 	 -0.31014409
-0.13733333 	 -0.39285378 	 -0.39285341
-0.18277778 	 -0.46349815 	 -0.46349779
-0.22822222 	 -0.52758995 	 -0.52758959
-0.27366667 	 -0.58759561 	 -0.58759525
-0.31911111 	 -0.64483518 	 -0.64483481
-0.36455556 	 -0.70009982 	 -0.70009946
-0.41000000 	 -0.75390367 	 -0.75390330
-0.45544444 	 -0.80660036 	 -0.80660000
-0.50088889 	 -0.85844583 	 -0.85844547
-0.54633333 	 -0.90963244 	 -0.90963207
-0.59177778 	 -0.96031013 	 -0.96030976
-0.63722222 	 -1.01059904 	 -1.01059867
-0.68266667 	 -1.06059961 	 -1.06059923
-0.72811111 	 -1.11039719 	 -1.11039682
-0.77355556 	 -1.16006668 	 -1.16006630
-0.81900000 	 -1.20967684 	 -1.20967646
-0.86444444 	 -1.25929080 	 -1.25929042
-0.90988889 	 -1.30896964 	 -1.30896925
-0.95533333 	 -1.35877338 	 -1.35877300
-1.00077778 	 -1.40876273 	 -1.40876235
-1.04622222 	 -1.45900044 	 -1.45900005
-1.09166667 	 -1.50955207 	 -1.50955168
-1.13711111 	 -1.56048903 	 -1.56048863
-1.18255556 	 -1.61188900 	 -1.61188860
-1.22800000 	 -1.66383775 	 -1.66383735
-1.27344444 	 -1.71643078 	 -1.71643037
-1.31888889 	 -1.76977825 	 -1.76977783
-1.36433333 	 -1.82400342 	 -1.82400299
-1.40977778 	 -1.87924998 	 -1.87924977
-1.45522222 	 -1.93568393 	 -1.93568371
-1.50066667 	 -1.99349714 	 -1.99349691
-1.54611111 	 -2.05291173 	 -2.05291149
-1.59155556 	 -2.11417746 	 -2.11417721
-1.63700000 	 -2.17756002 	 -2.17755977
-1.68244444 	 -2.24328911 	 -2.24328884
-1.72788889 	 -2.31143098 	 -2.31143069
-1.77333333 	 -2.38172673 	 -2.38172643
-1.81877778 	 -2.45365766 	 -2.45365734
-1.86422222 	 -2.52668667 	 -2.52668633
-1.90966667 	 -2.60036468 	 -2.60036431
-1.95511111 	 -2.67431688 	 -2.67431650
-2.00055556 	 -2.74821442 	 -2.74821401
-2.04600000 	 -2.82175776 	 -2.82175743
-2.09144444 	 -2.89466611 	 -2.89466576
-2.13688889 	 -2.96667339 	 -2.96667302
-2.18233333 	 -3.03752577 	 -3.03752537
-2.22777778 	 -3.10698163 	 -3.10698121
-2.27322222 	 -3.17481172 	 -3.17481150
-2.31866667 	 -3.24080391 	 -3.24080368
-2.36411111 	 -3.30476239 	 -3.30476215
-2.40955556 	 -3.36651135 	 -3.36651110
-2.45500000 	 -3.42589861 	 -3.42589835
-2.50044444 	 -3.48279578 	 -3.48279552
-2.54588889 	 -3.53710099 	 -3.53710072
-2.59133333 	 -3.58873991 	 -3.58873964
-2.63677778 	 -3.63766442 	 -3.63766414
-2.68222222 	 -3.68385444 	 -3.68385416
-2.72766667 	 -3.72731373 	 -3.72731345
-2.77311111 	 -3.76807070 	 -3.76807043
-2.81855556 	 -3.80617419 	 -3.80617392
-2.86400000 	 -3.84169218 	 -3.84169192
-2.90944444 	 -3.87470742 	 -3.87470716
-2.95488889 	 -3.90531638 	 -3.90531614
-3.00033333 	 -3.93362514 	 -3.93362491
-3.04577778 	 -3.95974652 	 -3.95974630
-3.09122222 	 -3.98379880 	 -3.98379837
-3.13666667 	 -4.00590273 	 -4.00590232
-3.18211111 	 -4.02617875 	 -4.02617837
-3.22755556 	 -4.04474770 	 -4.04474734
-3.27300000 	 -4.06172702 	 -4.06172668
-3.31844444 	 -4.07723112 	 -4.07723080
-3.36388889 	 -4.09137024 	 -4.09136984
-3.40933333 	 -4.10424932 	 -4.10424896
-3.45477778 	 -4.11596824 	 -4.11596790
-3.50022222 	 -4.12662123 	 -4.12662092
-3.54566667 	 -4.13629631 	 -4.13629602
-3.59111111 	 -4.14507659 	 -4.14507633
-3.63655556 	 -4.15303900 	 -4.15303876
-3.68200000 	 -4.16025472 	 -4.16025450
-3.72744444 	 -4.16678992 	 -4.16678951
-3.77288889 	 -4.17270576 	 -4.17270539
-3.81833333 	 -4.17805812 	 -4.17805778
-3.86377778 	 -4.18289861 	 -4.18289830
-3.90922222 	 -4.18727444 	 -4.18727416
-3.95466667 	 -4.19122865 	 -4.19122833
-4.00011111 	 -4.19480076 	 -4.19480047
-4.04555556 	 -4.19802697 	 -4.19802671
-4.09100000 	 -4.20093952 	 -4.20093928
-4.13644444 	 -4.20356874 	 -4.20356834
-4.18188889 	 -4.20594135 	 -4.20594098
-4.22733333 	 -4.20808233 	 -4.20808200
-4.27277778 	 -4.21001358 	 -4.21001328
-4.31822222 	 -4.21175529 	 -4.21175506
-4.36366667 	 -4.21332643 	 -4.21332601
-4.40911111 	 -4.21474284 	 -4.21474246
-4.45455556 	 -4.21602002 	 -4.21601967
-4.50000000 	 -4.21717138 	 -4.21717112
