f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25255014  	 0.25255050 
-0.04644444 	 -0.19609694 	 -0.19609658
-0.09188889 	 -0.30829421 	 -0.30829385
-0.13733333 	 -0.39100255 	 -0.39100219
-0.18277778 	 -0.46164608 	 -0.46164572
-0.22822222 	 -0.52573768 	 -0.52573732
-0.27366667 	 -0.58574333 	 -0.58574297
-0.31911111 	 -0.64298303 	 -0.64298266
-0.36455556 	 -0.69824791 	 -0.69824754
-0.41000000 	 -0.75205243 	 -0.75205207
-0.45544444 	 -0.80474988 	 -0.80474951
-0.50088889 	 -0.85659616 	 -0.85659579
-0.54633333 	 -0.90778399 	 -0.90778362
-0.59177778 	 -0.95846259 	 -0.95846222
-0.63722222 	 -1.00875281 	 -1.00875244
-0.68266667 	 -1.05875510 	 -1.05875473
-0.72811111 	 -1.10855445 	 -1.10855408
-0.77355556 	 -1.15822650 	 -1.15822612
-0.81900000 	 -1.20783890 	 -1.20783852
-0.86444444 	 -1.25745552 	 -1.25745514
-0.90988889 	 -1.30713746 	 -1.30713708
-0.95533333 	 -1.35694477 	 -1.35694438
-1.00077778 	 -1.40693776 	 -1.40693738
-1.04622222 	 -1.45717999 	 -1.45717960
-1.09166667 	 -1.50773667 	 -1.50773628
-1.13711111 	 -1.55867923 	 -1.55867883
-1.18255556 	 -1.61008581 	 -1.61008540
-1.22800000 	 -1.66204182 	 -1.66204141
-1.27344444 	 -1.71464366 	 -1.71464324
-1.31888889 	 -1.76800035 	 -1.76799993
-1.36433333 	 -1.82223655 	 -1.82223612
-1.40977778 	 -1.87749588 	 -1.87749566
-1.45522222 	 -1.93394436 	 -1.93394414
-1.50066667 	 -1.99177459 	 -1.99177436
-1.54611111 	 -2.05120861 	 -2.05120837
-1.59155556 	 -2.11249713 	 -2.11249689
-1.63700000 	 -2.17590523 	 -2.17590497
-1.68244444 	 -2.24166240 	 -2.24166213
-1.72788889 	 -2.30983152 	 -2.30983124
-1.77333333 	 -2.38015103 	 -2.38015073
-1.81877778 	 -2.45209987 	 -2.45209956
-1.86422222 	 -2.52514162 	 -2.52514129
-1.90966667 	 -2.59882891 	 -2.59882854
-1.95511111 	 -2.67278695 	 -2.67278656
-2.00055556 	 -2.74668753 	 -2.74668712
-2.04600000 	 -2.82023166 	 -2.82023133
-2.09144444 	 -2.89313836 	 -2.89313801
-2.13688889 	 -2.96514203 	 -2.96514166
-2.18233333 	 -3.03598857 	 -3.03598817
-2.22777778 	 -3.10543693 	 -3.10543651
-2.27322222 	 -3.17325802 	 -3.17325780
-2.31866667 	 -3.23923951 	 -3.23923928
-2.36411111 	 -3.30318564 	 -3.30318540
-2.40955556 	 -3.36492124 	 -3.36492099
-2.45500000 	 -3.42429387 	 -3.42429361
-2.50044444 	 -3.48117591 	 -3.48117564
-2.54588889 	 -3.53546500 	 -3.53546472
-2.59133333 	 -3.58708740 	 -3.58708712
-2.63677778 	 -3.63599533 	 -3.63599505
-2.68222222 	 -3.68216821 	 -3.68216794
-2.72766667 	 -3.72561041 	 -3.72561014
-2.77311111 	 -3.76635067 	 -3.76635040
-2.81855556 	 -3.80443781 	 -3.80443755
-2.86400000 	 -3.83993958 	 -3.83993932
-2.90944444 	 -3.87293948 	 -3.87293922
-2.95488889 	 -3.90353369 	 -3.90353345
-3.00033333 	 -3.93182823 	 -3.93182800
-3.04577778 	 -3.95793611 	 -3.95793589
-3.09122222 	 -3.98197576 	 -3.98197532
-3.13666667 	 -4.00406740 	 -4.00406699
-3.18211111 	 -4.02433264 	 -4.02433225
-3.22755556 	 -4.04289081 	 -4.04289045
-3.27300000 	 -4.05986061 	 -4.05986027
-3.31844444 	 -4.07535577 	 -4.07535546
-3.36388889 	 -4.08948674 	 -4.08948635
-3.40933333 	 -4.10235823 	 -4.10235786
-3.45477778 	 -4.11406983 	 -4.11406949
-3.50022222 	 -4.12471624 	 -4.12471593
-3.54566667 	 -4.13438549 	 -4.13438521
-3.59111111 	 -4.14316046 	 -4.14316019
-3.63655556 	 -4.15111762 	 -4.15111738
-3.68200000 	 -4.15832878 	 -4.15832856
-3.72744444 	 -4.16486010 	 -4.16485969
-3.77288889 	 -4.17077218 	 -4.17077181
-3.81833333 	 -4.17612103 	 -4.17612069
-3.86377778 	 -4.18095866 	 -4.18095835
-3.90922222 	 -4.18533142 	 -4.18533114
-3.95466667 	 -4.18928293 	 -4.18928261
-4.00011111 	 -4.19285289 	 -4.19285260
-4.04555556 	 -4.19607706 	 -4.19607680
-4.09100000 	 -4.19898781 	 -4.19898757
-4.13644444 	 -4.20161516 	 -4.20161475
-4.18188889 	 -4.20398637 	 -4.20398601
-4.22733333 	 -4.20612576 	 -4.20612543
-4.27277778 	 -4.20805569 	 -4.20805539
-4.31822222 	 -4.20979630 	 -4.20979606
-4.36366667 	 -4.21136655 	 -4.21136612
-4.40911111 	 -4.21278202 	 -4.21278164
-4.45455556 	 -4.21405834 	 -4.21405799
-4.50000000 	 -4.21520884 	 -4.21520859
