f0           	 log10(rhophA) 	 log10(rhophB)
-0.10000000 	 -0.32174080 	 -0.32174044
-0.10408163 	 -0.32957805 	 -0.32957769
-0.10816327 	 -0.33725430 	 -0.33725394
-0.11224490 	 -0.34478153 	 -0.34478117
-0.11632653 	 -0.35217014 	 -0.35216977
-0.12040816 	 -0.35943048 	 -0.35943011
-0.12448980 	 -0.36657050 	 -0.36657014
-0.12857143 	 -0.37359873 	 -0.37359837
-0.13265306 	 -0.38052153 	 -0.38052117
-0.13673469 	 -0.38734608 	 -0.38734572
-0.14081633 	 -0.39407789 	 -0.39407753
-0.14489796 	 -0.40072266 	 -0.40072230
-0.14897959 	 -0.40728497 	 -0.40728461
-0.15306122 	 -0.41376933 	 -0.41376897
-0.15714286 	 -0.42018028 	 -0.42017992
-0.16122449 	 -0.42652127 	 -0.42652091
-0.16530612 	 -0.43279623 	 -0.43279586
-0.16938776 	 -0.43900845 	 -0.43900809
-0.17346939 	 -0.44516061 	 -0.44516025
-0.17755102 	 -0.45125592 	 -0.45125555
-0.18163265 	 -0.45729666 	 -0.45729630
-0.18571429 	 -0.46328569 	 -0.46328532
-0.18979592 	 -0.46922527 	 -0.46922491
-0.19387755 	 -0.47511760 	 -0.47511723
-0.19795918 	 -0.48096468 	 -0.48096432
-0.20204082 	 -0.48676808 	 -0.48676771
-0.20612245 	 -0.49252991 	 -0.49252955
-0.21020408 	 -0.49825187 	 -0.49825151
-0.21428571 	 -0.50393554 	 -0.50393518
-0.21836735 	 -0.50958244 	 -0.50958208
-0.22244898 	 -0.51519394 	 -0.51519357
-0.22653061 	 -0.52077138 	 -0.52077102
-0.23061224 	 -0.52631604 	 -0.52631568
-0.23469388 	 -0.53182912 	 -0.53182876
-0.23877551 	 -0.53731173 	 -0.53731137
-0.24285714 	 -0.54276496 	 -0.54276459
-0.24693878 	 -0.54819019 	 -0.54818983
-0.25102041 	 -0.55358766 	 -0.55358730
-0.25510204 	 -0.55895902 	 -0.55895866
-0.25918367 	 -0.56430444 	 -0.56430407
-0.26326531 	 -0.56962547 	 -0.56962511
-0.26734694 	 -0.57492255 	 -0.57492218
-0.27142857 	 -0.58019643 	 -0.58019607
-0.27551020 	 -0.58544822 	 -0.58544786
-0.27959184 	 -0.59067790 	 -0.59067754
-0.28367347 	 -0.59588683 	 -0.59588647
-0.28775510 	 -0.60107567 	 -0.60107530
-0.29183673 	 -0.60624429 	 -0.60624393
-0.29591837 	 -0.61139402 	 -0.61139366
-0.30000000 	 -0.61652504 	 -0.61652468
