f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.93703736 	 -4.93703713
-3.72051282 	 -4.94079910 	 -4.94079866
-3.74102564 	 -4.94439786 	 -4.94439744
-3.76153846 	 -4.94784053 	 -4.94784013
-3.78205128 	 -4.95113348 	 -4.95113309
-3.80256410 	 -4.95428309 	 -4.95428272
-3.82307692 	 -4.95729471 	 -4.95729436
-3.84358974 	 -4.96017426 	 -4.96017392
-3.86410256 	 -4.96292753 	 -4.96292720
-3.88461538 	 -4.96555957 	 -4.96555926
-3.90512821 	 -4.96807526 	 -4.96807495
-3.92564103 	 -4.97047986 	 -4.97047957
-3.94615385 	 -4.97277772 	 -4.97277744
-3.96666667 	 -4.97497382 	 -4.97497348
-3.98717949 	 -4.97707218 	 -4.97707186
-4.00769231 	 -4.97907704 	 -4.97907674
-4.02820513 	 -4.98099253 	 -4.98099223
-4.04871795 	 -4.98282212 	 -4.98282184
-4.06923077 	 -4.98457024 	 -4.98456997
-4.08974359 	 -4.98623976 	 -4.98623951
-4.11025641 	 -4.98783438 	 -4.98783413
-4.13076923 	 -4.98935753 	 -4.98935729
-4.15128205 	 -4.99081227 	 -4.99081184
-4.17179487 	 -4.99220119 	 -4.99220078
-4.19230769 	 -4.99352767 	 -4.99352728
-4.21282051 	 -4.99479397 	 -4.99479360
-4.23333333 	 -4.99600346 	 -4.99600310
-4.25384615 	 -4.99715805 	 -4.99715771
-4.27435897 	 -4.99826020 	 -4.99825988
-4.29487179 	 -4.99931257 	 -4.99931226
-4.31538462 	 -5.00031745 	 -5.00031714
-4.33589744 	 -5.00127647 	 -5.00127622
-4.35641026 	 -5.00219194 	 -5.00219170
-4.37692308 	 -5.00306570 	 -5.00306547
-4.39743590 	 -5.00389985 	 -5.00389943
-4.41794872 	 -5.00469624 	 -5.00469583
-4.43846154 	 -5.00545615 	 -5.00545576
-4.45897436 	 -5.00618165 	 -5.00618128
-4.47948718 	 -5.00687371 	 -5.00687335
-4.50000000 	 -5.00753454 	 -5.00753420
