f0           	 log10(rhophA) 	 log10(rhophB)
-0.09437878 	 -0.31053410 	 -0.31053374
-0.09884959 	 -0.31937672 	 -0.31937636
-0.10353218 	 -0.32840866 	 -0.32840830
-0.10843660 	 -0.33763862 	 -0.33763826
-0.11357334 	 -0.34707676 	 -0.34707640
-0.11895341 	 -0.35673264 	 -0.35673228
-0.12458834 	 -0.36661740 	 -0.36661703
-0.13049020 	 -0.37674158 	 -0.37674122
-0.13667164 	 -0.38711735 	 -0.38711699
-0.14314589 	 -0.39775671 	 -0.39775635
-0.14992684 	 -0.40867261 	 -0.40867225
-0.15702901 	 -0.41987826 	 -0.41987790
-0.16446762 	 -0.43138822 	 -0.43138785
-0.17225860 	 -0.44321736 	 -0.44321700
-0.18041864 	 -0.45538129 	 -0.45538093
-0.18896523 	 -0.46789636 	 -0.46789599
-0.19791669 	 -0.48077970 	 -0.48077934
-0.20729218 	 -0.49404963 	 -0.49404926
-0.21711179 	 -0.50772531 	 -0.50772495
-0.22739658 	 -0.52182652 	 -0.52182616
-0.23816856 	 -0.53637428 	 -0.53637392
-0.24945081 	 -0.55139101 	 -0.55139065
-0.26126752 	 -0.56689986 	 -0.56689950
-0.27364400 	 -0.58292542 	 -0.58292506
-0.28660676 	 -0.59949344 	 -0.59949307
-0.30018358 	 -0.61663129 	 -0.61663093
-0.31440355 	 -0.63436727 	 -0.63436691
-0.32929713 	 -0.65273212 	 -0.65273176
-0.34489623 	 -0.67175693 	 -0.67175657
-0.36123427 	 -0.69147575 	 -0.69147538
-0.37834626 	 -0.71192386 	 -0.71192350
-0.39626886 	 -0.73313859 	 -0.73313822
-0.41504048 	 -0.75515974 	 -0.75515937
-0.43470132 	 -0.77802859 	 -0.77802823
-0.45529351 	 -0.80179024 	 -0.80178987
-0.47686117 	 -0.82649110 	 -0.82649073
-0.49945051 	 -0.85218121 	 -0.85218085
-0.52310993 	 -0.87891367 	 -0.87891330
-0.54789012 	 -0.90674434 	 -0.90674397
-0.57384416 	 -0.93573385 	 -0.93573348
-0.60102768 	 -0.96594595 	 -0.96594558
-0.62949890 	 -0.99744941 	 -0.99744904
-0.65931883 	 -1.03031795 	 -1.03031758
-0.69055135 	 -1.06463148 	 -1.06463111
-0.72326339 	 -1.10047527 	 -1.10047489
-0.75752503 	 -1.13794273 	 -1.13794236
-0.79340967 	 -1.17713583 	 -1.17713545
-0.83099419 	 -1.21816500 	 -1.21816462
-0.87035914 	 -1.26115420 	 -1.26115383
-0.91158883 	 -1.30623992 	 -1.30623954
-0.95477161 	 -1.35357470 	 -1.35357431
-1.00000000 	 -1.40333308 	 -1.40333270
