f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25009962  	 0.25009998 
-0.04644444 	 -0.19856011 	 -0.19855975
-0.09188889 	 -0.31075999 	 -0.31075963
-0.13733333 	 -0.39346988 	 -0.39346952
-0.18277778 	 -0.46411430 	 -0.46411394
-0.22822222 	 -0.52820641 	 -0.52820605
-0.27366667 	 -0.58821195 	 -0.58821159
-0.31911111 	 -0.64545135 	 -0.64545099
-0.36455556 	 -0.70071579 	 -0.70071543
-0.41000000 	 -0.75451941 	 -0.75451905
-0.45544444 	 -0.80721622 	 -0.80721586
-0.50088889 	 -0.85906142 	 -0.85906106
-0.54633333 	 -0.91024737 	 -0.91024701
-0.59177778 	 -0.96092477 	 -0.96092440
-0.63722222 	 -1.01121299 	 -1.01121262
-0.68266667 	 -1.06121323 	 -1.06121285
-0.72811111 	 -1.11101010 	 -1.11100973
-0.77355556 	 -1.16067923 	 -1.16067886
-0.81900000 	 -1.21028827 	 -1.21028790
-0.86444444 	 -1.25990147 	 -1.25990109
-0.90988889 	 -1.30957953 	 -1.30957915
-0.95533333 	 -1.35938209 	 -1.35938171
-1.00077778 	 -1.40936984 	 -1.40936945
-1.04622222 	 -1.45960591 	 -1.45960552
-1.09166667 	 -1.51015586 	 -1.51015547
-1.13711111 	 -1.56109108 	 -1.56109068
-1.18255556 	 -1.61248885 	 -1.61248845
-1.22800000 	 -1.66443491 	 -1.66443451
-1.27344444 	 -1.71702555 	 -1.71702514
-1.31888889 	 -1.77036966 	 -1.77036924
-1.36433333 	 -1.82459131 	 -1.82459088
-1.40977778 	 -1.87983348 	 -1.87983326
-1.45522222 	 -1.93626251 	 -1.93626228
-1.50066667 	 -1.99407042 	 -1.99407019
-1.54611111 	 -2.05347831 	 -2.05347808
-1.59155556 	 -2.11473669 	 -2.11473645
-1.63700000 	 -2.17811060 	 -2.17811034
-1.68244444 	 -2.24383051 	 -2.24383024
-1.72788889 	 -2.31196285 	 -2.31196257
-1.77333333 	 -2.38225108 	 -2.38225078
-1.81877778 	 -2.45417607 	 -2.45417575
-1.86422222 	 -2.52720051 	 -2.52720017
-1.90966667 	 -2.60087544 	 -2.60087508
-1.95511111 	 -2.67482570 	 -2.67482531
-2.00055556 	 -2.74872237 	 -2.74872195
-2.04600000 	 -2.82226530 	 -2.82226497
-2.09144444 	 -2.89517444 	 -2.89517409
-2.13688889 	 -2.96718294 	 -2.96718256
-2.18233333 	 -3.03803701 	 -3.03803661
-2.22777778 	 -3.10749508 	 -3.10749467
-2.27322222 	 -3.17532860 	 -3.17532838
-2.31866667 	 -3.24132437 	 -3.24132413
-2.36411111 	 -3.30528672 	 -3.30528648
-2.40955556 	 -3.36704029 	 -3.36704004
-2.45500000 	 -3.42643234 	 -3.42643208
-2.50044444 	 -3.48333464 	 -3.48333438
-2.54588889 	 -3.53764522 	 -3.53764495
-2.59133333 	 -3.58928937 	 -3.58928910
-2.63677778 	 -3.63821996 	 -3.63821968
-2.68222222 	 -3.68441541 	 -3.68441513
-2.72766667 	 -3.72788048 	 -3.72788020
-2.77311111 	 -3.76864293 	 -3.76864266
-2.81855556 	 -3.80675178 	 -3.80675151
-2.86400000 	 -3.84227491 	 -3.84227465
-2.90944444 	 -3.87529552 	 -3.87529526
-2.95488889 	 -3.90590948 	 -3.90590924
-3.00033333 	 -3.93422282 	 -3.93422259
-3.04577778 	 -3.96034878 	 -3.96034855
-3.09122222 	 -3.98440556 	 -3.98440513
-3.13666667 	 -4.00651302 	 -4.00651261
-3.18211111 	 -4.02679304 	 -4.02679265
-3.22755556 	 -4.04536521 	 -4.04536484
-3.27300000 	 -4.06234805 	 -4.06234771
-3.31844444 	 -4.07785522 	 -4.07785491
-3.36388889 	 -4.09199698 	 -4.09199659
-3.40933333 	 -4.10487884 	 -4.10487847
-3.45477778 	 -4.11660005 	 -4.11659971
-3.50022222 	 -4.12725491 	 -4.12725460
-3.54566667 	 -4.13693203 	 -4.13693175
-3.59111111 	 -4.14571417 	 -4.14571391
-3.63655556 	 -4.15367800 	 -4.15367776
-3.68200000 	 -4.16089541 	 -4.16089519
-3.72744444 	 -4.16743225 	 -4.16743184
-3.77288889 	 -4.17334907 	 -4.17334870
-3.81833333 	 -4.17870272 	 -4.17870238
-3.86377778 	 -4.18354405 	 -4.18354374
-3.90922222 	 -4.18792090 	 -4.18792063
-3.95466667 	 -4.19187591 	 -4.19187559
-4.00011111 	 -4.19544894 	 -4.19544865
-4.04555556 	 -4.19867564 	 -4.19867537
-4.09100000 	 -4.20158903 	 -4.20158880
-4.13644444 	 -4.20421859 	 -4.20421818
-4.18188889 	 -4.20659204 	 -4.20659167
-4.22733333 	 -4.20873309 	 -4.20873275
-4.27277778 	 -4.21066470 	 -4.21066440
-4.31822222 	 -4.21240700 	 -4.21240677
-4.36366667 	 -4.21397865 	 -4.21397823
-4.40911111 	 -4.21539537 	 -4.21539499
-4.45455556 	 -4.21667281 	 -4.21667247
-4.50000000 	 -4.21782418 	 -4.21782392
