f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 0.50393025  	 0.50393061 
-0.00010975 	 0.49390113  	 0.49390149 
-0.00012045 	 0.48387321  	 0.48387357 
-0.00013219 	 0.47384884  	 0.47384920 
-0.00014508 	 0.46382077  	 0.46382112 
-0.00015923 	 0.45379144  	 0.45379180 
-0.00017475 	 0.44376874  	 0.44376910 
-0.00019179 	 0.43374229  	 0.43374265 
-0.00021049 	 0.42371689  	 0.42371724 
-0.00023101 	 0.41369352  	 0.41369388 
-0.00025354 	 0.40366612  	 0.40366648 
-0.00027826 	 0.39364145  	 0.39364181 
-0.00030539 	 0.38361695  	 0.38361731 
-0.00033516 	 0.37359370  	 0.37359406 
-0.00036784 	 0.36356753  	 0.36356788 
-0.00040370 	 0.35354265  	 0.35354301 
-0.00044306 	 0.34351540  	 0.34351576 
-0.00048626 	 0.33348670  	 0.33348706 
-0.00053367 	 0.32345688  	 0.32345724 
-0.00058570 	 0.31342565  	 0.31342601 
-0.00064281 	 0.30339099  	 0.30339135 
-0.00070548 	 0.29335505  	 0.29335541 
-0.00077426 	 0.28331645  	 0.28331681 
-0.00084975 	 0.27327345  	 0.27327381 
-0.00093260 	 0.26322684  	 0.26322720 
-0.00102353 	 0.25317542  	 0.25317578 
-0.00112332 	 0.24311898  	 0.24311934 
-0.00123285 	 0.23305604  	 0.23305640 
-0.00135305 	 0.22298683  	 0.22298719 
-0.00148497 	 0.21291037  	 0.21291073 
-0.00162975 	 0.20282520  	 0.20282556 
-0.00178865 	 0.19273023  	 0.19273059 
-0.00196304 	 0.18262474  	 0.18262510 
-0.00215443 	 0.17250744  	 0.17250780 
-0.00236449 	 0.16237599  	 0.16237635 
-0.00259502 	 0.15223050  	 0.15223086 
-0.00284804 	 0.14206757  	 0.14206793 
-0.00312572 	 0.13188621  	 0.13188657 
-0.00343047 	 0.12168451  	 0.12168487 
-0.00376494 	 0.11145989  	 0.11146025 
-0.00413201 	 0.10121001  	 0.10121037 
-0.00453488 	 0.09093194  	 0.09093230 
-0.00497702 	 0.08062282  	 0.08062318 
-0.00546228 	 0.07027891  	 0.07027927 
-0.00599484 	 0.05989706  	 0.05989742 
-0.00657933 	 0.04947330  	 0.04947366 
-0.00722081 	 0.03900260  	 0.03900296 
-0.00792483 	 0.02848097  	 0.02848133 
-0.00869749 	 0.01790236  	 0.01790272 
-0.00954548 	 0.00726134  	 0.00726170 
-0.01047616 	 -0.00344901 	 -0.00344865
-0.01149757 	 -0.01423511 	 -0.01423475
-0.01261857 	 -0.02510518 	 -0.02510482
-0.01384886 	 -0.03606725 	 -0.03606689
-0.01519911 	 -0.04713148 	 -0.04713112
-0.01668101 	 -0.05830803 	 -0.05830767
-0.01830738 	 -0.06960770 	 -0.06960734
-0.02009233 	 -0.08104335 	 -0.08104299
-0.02205131 	 -0.09262850 	 -0.09262814
-0.02420128 	 -0.10437836 	 -0.10437800
-0.02656088 	 -0.11630941 	 -0.11630905
-0.02915053 	 -0.12843958 	 -0.12843922
-0.03199267 	 -0.14078904 	 -0.14078867
-0.03511192 	 -0.15337988 	 -0.15337952
-0.03853529 	 -0.16623595 	 -0.16623559
-0.04229243 	 -0.17938349 	 -0.17938313
-0.04641589 	 -0.19285241 	 -0.19285205
-0.05094138 	 -0.20667401 	 -0.20667365
-0.05590810 	 -0.22088382 	 -0.22088346
-0.06135907 	 -0.23552046 	 -0.23552010
-0.06734151 	 -0.25062670 	 -0.25062634
-0.07390722 	 -0.26624870 	 -0.26624834
-0.08111308 	 -0.28243873 	 -0.28243837
-0.08902151 	 -0.29925301 	 -0.29925265
-0.09770100 	 -0.31675399 	 -0.31675363
-0.10722672 	 -0.33500990 	 -0.33500954
-0.11768120 	 -0.35409684 	 -0.35409648
-0.12915497 	 -0.37409789 	 -0.37409753
-0.14174742 	 -0.39510473 	 -0.39510437
-0.15556761 	 -0.41721766 	 -0.41721730
-0.17073526 	 -0.44054914 	 -0.44054877
-0.18738174 	 -0.46522111 	 -0.46522075
-0.20565123 	 -0.49136982 	 -0.49136946
-0.22570197 	 -0.51914487 	 -0.51914451
-0.24770764 	 -0.54871175 	 -0.54871139
-0.27185882 	 -0.58025404 	 -0.58025368
-0.29836472 	 -0.61397454 	 -0.61397418
-0.32745492 	 -0.65009889 	 -0.65009852
-0.35938137 	 -0.68887667 	 -0.68887631
-0.39442061 	 -0.73058711 	 -0.73058674
-0.43287613 	 -0.77554098 	 -0.77554061
-0.47508102 	 -0.82408692 	 -0.82408656
-0.52140083 	 -0.87661591 	 -0.87661555
-0.57223677 	 -0.93357098 	 -0.93357061
-0.62802914 	 -0.99545453 	 -0.99545416
-0.68926121 	 -1.06284468 	 -1.06284431
-0.75646333 	 -1.13641223 	 -1.13641186
-0.83021757 	 -1.21694752 	 -1.21694714
-0.91116276 	 -1.30540449 	 -1.30540411
-1.00000000 	 -1.40296570 	 -1.40296531
