f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25377899  	 0.25377935 
-0.04644444 	 -0.19486191 	 -0.19486155
-0.09188889 	 -0.30705768 	 -0.30705732
-0.13733333 	 -0.38976525 	 -0.38976489
-0.18277778 	 -0.46040833 	 -0.46040796
-0.22822222 	 -0.52450003 	 -0.52449967
-0.27366667 	 -0.58450555 	 -0.58450519
-0.31911111 	 -0.64174521 	 -0.64174485
-0.36455556 	 -0.69701049 	 -0.69701013
-0.41000000 	 -0.75081511 	 -0.75081474
-0.45544444 	 -0.80351305 	 -0.80351269
-0.50088889 	 -0.85536024 	 -0.85535987
-0.54633333 	 -0.90654827 	 -0.90654790
-0.59177778 	 -0.95722784 	 -0.95722747
-0.63722222 	 -1.00751943 	 -1.00751906
-0.68266667 	 -1.05752238 	 -1.05752201
-0.72811111 	 -1.10732316 	 -1.10732279
-0.77355556 	 -1.15699629 	 -1.15699591
-0.81900000 	 -1.20661055 	 -1.20661017
-0.86444444 	 -1.25622908 	 -1.25622870
-0.90988889 	 -1.30591296 	 -1.30591258
-0.95533333 	 -1.35572264 	 -1.35572225
-1.00077778 	 -1.40571845 	 -1.40571806
-1.04622222 	 -1.45596318 	 -1.45596279
-1.09166667 	 -1.50652362 	 -1.50652323
-1.13711111 	 -1.55747004 	 -1.55746965
-1.18255556 	 -1.60888063 	 -1.60888023
-1.22800000 	 -1.66084162 	 -1.66084121
-1.27344444 	 -1.71344906 	 -1.71344865
-1.31888889 	 -1.76681205 	 -1.76681163
-1.36433333 	 -1.82105573 	 -1.82105530
-1.40977778 	 -1.87632366 	 -1.87632344
-1.45522222 	 -1.93278198 	 -1.93278176
-1.50066667 	 -1.99062350 	 -1.99062327
-1.54611111 	 -2.05007073 	 -2.05007049
-1.59155556 	 -2.11137399 	 -2.11137374
-1.63700000 	 -2.17479946 	 -2.17479921
-1.68244444 	 -2.24057531 	 -2.24057504
-1.72788889 	 -2.30876301 	 -2.30876273
-1.77333333 	 -2.37909792 	 -2.37909762
-1.81877778 	 -2.45105874 	 -2.45105842
-1.86422222 	 -2.52410935 	 -2.52410901
-1.90966667 	 -2.59780250 	 -2.59780214
-1.95511111 	 -2.67176447 	 -2.67176408
-2.00055556 	 -2.74566724 	 -2.74566683
-2.04600000 	 -2.81921168 	 -2.81921135
-2.09144444 	 -2.89211753 	 -2.89211718
-2.13688889 	 -2.96411846 	 -2.96411809
-2.18233333 	 -3.03496164 	 -3.03496124
-2.22777778 	 -3.10440476 	 -3.10440434
-2.27322222 	 -3.17221966 	 -3.17221944
-2.31866667 	 -3.23819379 	 -3.23819356
-2.36411111 	 -3.30213169 	 -3.30213145
-2.40955556 	 -3.36385855 	 -3.36385830
-2.45500000 	 -3.42322159 	 -3.42322133
-2.50044444 	 -3.48009310 	 -3.48009283
-2.54588889 	 -3.53437171 	 -3.53437143
-2.59133333 	 -3.58598282 	 -3.58598254
-2.63677778 	 -3.63487969 	 -3.63487941
-2.68222222 	 -3.68104114 	 -3.68104086
-2.72766667 	 -3.72447231 	 -3.72447204
-2.77311111 	 -3.76520104 	 -3.76520077
-2.81855556 	 -3.80327720 	 -3.80327693
-2.86400000 	 -3.83876840 	 -3.83876814
-2.90944444 	 -3.87175806 	 -3.87175781
-2.95488889 	 -3.90234227 	 -3.90234202
-3.00033333 	 -3.93062717 	 -3.93062693
-3.04577778 	 -3.95672635 	 -3.95672612
-3.09122222 	 -3.98075763 	 -3.98075719
-3.13666667 	 -4.00284134 	 -4.00284093
-3.18211111 	 -4.02309859 	 -4.02309820
-3.22755556 	 -4.04164996 	 -4.04164960
-3.27300000 	 -4.05861339 	 -4.05861305
-3.31844444 	 -4.07410239 	 -4.07410207
-3.36388889 	 -4.08822777 	 -4.08822738
-3.40933333 	 -4.10109408 	 -4.10109372
-3.45477778 	 -4.11280106 	 -4.11280072
-3.50022222 	 -4.12344309 	 -4.12344278
-3.54566667 	 -4.13310857 	 -4.13310828
-3.59111111 	 -4.14187955 	 -4.14187928
-3.63655556 	 -4.14983366 	 -4.14983342
-3.68200000 	 -4.15704170 	 -4.15704148
-3.72744444 	 -4.16357037 	 -4.16356996
-3.77288889 	 -4.16947971 	 -4.16947934
-3.81833333 	 -4.17482636 	 -4.17482603
-3.86377778 	 -4.17966169 	 -4.17966139
-3.90922222 	 -4.18403302 	 -4.18403274
-3.95466667 	 -4.18798295 	 -4.18798263
-4.00011111 	 -4.19155107 	 -4.19155078
-4.04555556 	 -4.19477373 	 -4.19477347
-4.09100000 	 -4.19768331 	 -4.19768307
-4.13644444 	 -4.20030959 	 -4.20030918
-4.18188889 	 -4.20267952 	 -4.20267916
-4.22733333 	 -4.20481812 	 -4.20481778
-4.27277778 	 -4.20674738 	 -4.20674708
-4.31822222 	 -4.20848718 	 -4.20848695
-4.36366667 	 -4.21005663 	 -4.21005621
-4.40911111 	 -4.21147151 	 -4.21147113
-4.45455556 	 -4.21274728 	 -4.21274693
-4.50000000 	 -4.21389728 	 -4.21389702
