f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.30960828 	 -5.30960805
-3.72051282 	 -5.31386297 	 -5.31386275
-3.74102564 	 -5.31793572 	 -5.31793529
-3.76153846 	 -5.32183297 	 -5.32183256
-3.78205128 	 -5.32556254 	 -5.32556214
-3.80256410 	 -5.32913069 	 -5.32913031
-3.82307692 	 -5.33254414 	 -5.33254377
-3.84358974 	 -5.33580928 	 -5.33580893
-3.86410256 	 -5.33893196 	 -5.33893162
-3.88461538 	 -5.34191793 	 -5.34191761
-3.90512821 	 -5.34477296 	 -5.34477265
-3.92564103 	 -5.34750248 	 -5.34750218
-3.94615385 	 -5.35011178 	 -5.35011150
-3.96666667 	 -5.35260601 	 -5.35260566
-3.98717949 	 -5.35498998 	 -5.35498965
-4.00769231 	 -5.35726843 	 -5.35726811
-4.02820513 	 -5.35944553 	 -5.35944523
-4.04871795 	 -5.36152569 	 -5.36152540
-4.06923077 	 -5.36351325 	 -5.36351297
-4.08974359 	 -5.36541229 	 -5.36541202
-4.11025641 	 -5.36722623 	 -5.36722597
-4.13076923 	 -5.36895923 	 -5.36895899
-4.15128205 	 -5.37061425 	 -5.37061402
-4.17179487 	 -5.37219525 	 -5.37219482
-4.19230769 	 -5.37370533 	 -5.37370492
-4.21282051 	 -5.37514699 	 -5.37514660
-4.23333333 	 -5.37652428 	 -5.37652390
-4.25384615 	 -5.37783922 	 -5.37783886
-4.27435897 	 -5.37909468 	 -5.37909434
-4.29487179 	 -5.38029330 	 -5.38029297
-4.31538462 	 -5.38143791 	 -5.38143759
-4.33589744 	 -5.38253062 	 -5.38253033
-4.35641026 	 -5.38357396 	 -5.38357371
-4.37692308 	 -5.38456991 	 -5.38456968
-4.39743590 	 -5.38552055 	 -5.38552033
-4.41794872 	 -5.38642813 	 -5.38642771
-4.43846154 	 -5.38729443 	 -5.38729402
-4.45897436 	 -5.38812147 	 -5.38812108
-4.47948718 	 -5.38891066 	 -5.38891029
-4.50000000 	 -5.38966423 	 -5.38966387
