f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25439432  	 0.25439468 
-0.04644444 	 -0.19424330 	 -0.19424294
-0.09188889 	 -0.30643850 	 -0.30643814
-0.13733333 	 -0.38914550 	 -0.38914514
-0.18277778 	 -0.45978853 	 -0.45978817
-0.22822222 	 -0.52387993 	 -0.52387957
-0.27366667 	 -0.58388557 	 -0.58388521
-0.31911111 	 -0.64112539 	 -0.64112503
-0.36455556 	 -0.69639087 	 -0.69639050
-0.41000000 	 -0.75019571 	 -0.75019534
-0.45544444 	 -0.80289391 	 -0.80289354
-0.50088889 	 -0.85474099 	 -0.85474062
-0.54633333 	 -0.90592968 	 -0.90592931
-0.59177778 	 -0.95660955 	 -0.95660918
-0.63722222 	 -1.00690146 	 -1.00690109
-0.68266667 	 -1.05690547 	 -1.05690510
-0.72811111 	 -1.10670659 	 -1.10670622
-0.77355556 	 -1.15638045 	 -1.15638008
-0.81900000 	 -1.20599546 	 -1.20599508
-0.86444444 	 -1.25561475 	 -1.25561437
-0.90988889 	 -1.30529979 	 -1.30529941
-0.95533333 	 -1.35511065 	 -1.35511027
-1.00077778 	 -1.40510768 	 -1.40510730
-1.04622222 	 -1.45535405 	 -1.45535366
-1.09166667 	 -1.50591578 	 -1.50591539
-1.13711111 	 -1.55686434 	 -1.55686394
-1.18255556 	 -1.60827752 	 -1.60827712
-1.22800000 	 -1.66024080 	 -1.66024039
-1.27344444 	 -1.71285105 	 -1.71285064
-1.31888889 	 -1.76621740 	 -1.76621698
-1.36433333 	 -1.82046462 	 -1.82046419
-1.40977778 	 -1.87573674 	 -1.87573652
-1.45522222 	 -1.93220000 	 -1.93219977
-1.50066667 	 -1.99004727 	 -1.99004704
-1.54611111 	 -2.04950076 	 -2.04950053
-1.59155556 	 -2.11081188 	 -2.11081163
-1.63700000 	 -2.17424581 	 -2.17424555
-1.68244444 	 -2.24003087 	 -2.24003060
-1.72788889 	 -2.30822786 	 -2.30822758
-1.77333333 	 -2.37857093 	 -2.37857063
-1.81877778 	 -2.45053745 	 -2.45053713
-1.86422222 	 -2.52359234 	 -2.52359200
-1.90966667 	 -2.59728861 	 -2.59728824
-1.95511111 	 -2.67125254 	 -2.67125216
-2.00055556 	 -2.74515623 	 -2.74515581
-2.04600000 	 -2.81870098 	 -2.81870065
-2.09144444 	 -2.89160606 	 -2.89160571
-2.13688889 	 -2.96360617 	 -2.96360580
-2.18233333 	 -3.03444690 	 -3.03444650
-2.22777778 	 -3.10388779 	 -3.10388738
-2.27322222 	 -3.17169948 	 -3.17169926
-2.31866667 	 -3.23767027 	 -3.23767004
-2.36411111 	 -3.30160406 	 -3.30160382
-2.40955556 	 -3.36332631 	 -3.36332606
-2.45500000 	 -3.42268455 	 -3.42268430
-2.50044444 	 -3.47955093 	 -3.47955067
-2.54588889 	 -3.53382416 	 -3.53382389
-2.59133333 	 -3.58542976 	 -3.58542949
-2.63677778 	 -3.63432082 	 -3.63432054
-2.68222222 	 -3.68047656 	 -3.68047628
-2.72766667 	 -3.72390221 	 -3.72390194
-2.77311111 	 -3.76462546 	 -3.76462518
-2.81855556 	 -3.80269624 	 -3.80269597
-2.86400000 	 -3.83818202 	 -3.83818176
-2.90944444 	 -3.87116631 	 -3.87116606
-2.95488889 	 -3.90174576 	 -3.90174551
-3.00033333 	 -3.93002583 	 -3.93002560
-3.04577778 	 -3.95612043 	 -3.95612021
-3.09122222 	 -3.98014721 	 -3.98014678
-3.13666667 	 -4.00222698 	 -4.00222657
-3.18211111 	 -4.02248064 	 -4.02248025
-3.22755556 	 -4.04102879 	 -4.04102843
-3.27300000 	 -4.05798870 	 -4.05798836
-3.31844444 	 -4.07347493 	 -4.07347462
-3.36388889 	 -4.08759736 	 -4.08759697
-3.40933333 	 -4.10046091 	 -4.10046054
-3.45477778 	 -4.11216592 	 -4.11216558
-3.50022222 	 -4.12280575 	 -4.12280544
-3.54566667 	 -4.13246890 	 -4.13246861
-3.59111111 	 -4.14123830 	 -4.14123804
-3.63655556 	 -4.14919076 	 -4.14919051
-3.68200000 	 -4.15639735 	 -4.15639713
-3.72744444 	 -4.16292438 	 -4.16292398
-3.77288889 	 -4.16883274 	 -4.16883237
-3.81833333 	 -4.17417811 	 -4.17417777
-3.86377778 	 -4.17901260 	 -4.17901229
-3.90922222 	 -4.18338263 	 -4.18338235
-3.95466667 	 -4.18733173 	 -4.18733141
-4.00011111 	 -4.19089924 	 -4.19089896
-4.04555556 	 -4.19412115 	 -4.19412089
-4.09100000 	 -4.19703014 	 -4.19702990
-4.13644444 	 -4.19965568 	 -4.19965527
-4.18188889 	 -4.20202555 	 -4.20202518
-4.22733333 	 -4.20416338 	 -4.20416304
-4.27277778 	 -4.20609201 	 -4.20609171
-4.31822222 	 -4.20783159 	 -4.20783136
-4.36366667 	 -4.20940076 	 -4.20940034
-4.40911111 	 -4.21081534 	 -4.21081496
-4.45455556 	 -4.21209083 	 -4.21209049
-4.50000000 	 -4.21324058 	 -4.21324032
