f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25501026  	 0.25501062 
-0.01000000 	 0.00123532  	 0.00123568 
-0.01023531 	 -0.00144454 	 -0.00144418
-0.01047616 	 -0.00412902 	 -0.00412866
-0.01072267 	 -0.00681810 	 -0.00681774
-0.01097499 	 -0.00951209 	 -0.00951173
-0.01123324 	 -0.01221094 	 -0.01221058
-0.01149757 	 -0.01491522 	 -0.01491486
-0.01176812 	 -0.01762469 	 -0.01762433
-0.01204504 	 -0.02033912 	 -0.02033876
-0.01232847 	 -0.02305966 	 -0.02305930
-0.01261857 	 -0.02578540 	 -0.02578504
-0.01291550 	 -0.02851689 	 -0.02851653
-0.01321941 	 -0.03125451 	 -0.03125415
-0.01353048 	 -0.03399820 	 -0.03399784
-0.01384886 	 -0.03674794 	 -0.03674758
-0.01417474 	 -0.03950404 	 -0.03950368
-0.01450829 	 -0.04226659 	 -0.04226623
-0.01484968 	 -0.04503603 	 -0.04503567
-0.01519911 	 -0.04781228 	 -0.04781192
-0.01555676 	 -0.05059543 	 -0.05059507
-0.01592283 	 -0.05338571 	 -0.05338535
-0.01629751 	 -0.05618323 	 -0.05618287
-0.01668101 	 -0.05898858 	 -0.05898822
-0.01707353 	 -0.06180153 	 -0.06180117
-0.01747528 	 -0.06462225 	 -0.06462189
-0.01788650 	 -0.06745108 	 -0.06745072
-0.01830738 	 -0.07028837 	 -0.07028801
-0.01873817 	 -0.07313409 	 -0.07313373
-0.01917910 	 -0.07598844 	 -0.07598808
-0.01963041 	 -0.07885162 	 -0.07885126
-0.02009233 	 -0.08172414 	 -0.08172378
-0.02056512 	 -0.08460590 	 -0.08460554
-0.02104904 	 -0.08749717 	 -0.08749681
-0.02154435 	 -0.09039815 	 -0.09039779
-0.02205131 	 -0.09330940 	 -0.09330904
-0.02257020 	 -0.09623083 	 -0.09623047
-0.02310130 	 -0.09916268 	 -0.09916232
-0.02364489 	 -0.10210554 	 -0.10210518
-0.02420128 	 -0.10505938 	 -0.10505902
-0.02477076 	 -0.10802440 	 -0.10802404
-0.02535364 	 -0.11100090 	 -0.11100054
-0.02595024 	 -0.11398953 	 -0.11398917
-0.02656088 	 -0.11699020 	 -0.11698984
-0.02718588 	 -0.12000351 	 -0.12000315
-0.02782559 	 -0.12302946 	 -0.12302910
-0.02848036 	 -0.12606837 	 -0.12606801
-0.02915053 	 -0.12912085 	 -0.12912049
-0.02983647 	 -0.13218689 	 -0.13218653
-0.03053856 	 -0.13526685 	 -0.13526649
-0.03125716 	 -0.13836136 	 -0.13836100
-0.03199267 	 -0.14147043 	 -0.14147007
-0.03274549 	 -0.14459443 	 -0.14459407
-0.03351603 	 -0.14773409 	 -0.14773373
-0.03430469 	 -0.15088971 	 -0.15088935
-0.03511192 	 -0.15406104 	 -0.15406068
-0.03593814 	 -0.15724948 	 -0.15724912
-0.03678380 	 -0.16045436 	 -0.16045400
-0.03764936 	 -0.16367681 	 -0.16367645
-0.03853529 	 -0.16691725 	 -0.16691689
-0.03944206 	 -0.17017571 	 -0.17017535
-0.04037017 	 -0.17345302 	 -0.17345266
-0.04132012 	 -0.17674926 	 -0.17674890
-0.04229243 	 -0.18006527 	 -0.18006491
-0.04328761 	 -0.18340109 	 -0.18340073
-0.04430621 	 -0.18675761 	 -0.18675725
-0.04534879 	 -0.19013497 	 -0.19013461
-0.04641589 	 -0.19353396 	 -0.19353360
-0.04644444 	 -0.19362408 	 -0.19362372
-0.04750810 	 -0.19695514 	 -0.19695478
-0.04862602 	 -0.20039870 	 -0.20039834
-0.04977024 	 -0.20386549 	 -0.20386513
-0.05094138 	 -0.20735570 	 -0.20735534
-0.05214008 	 -0.21087063 	 -0.21087027
-0.05336699 	 -0.21440979 	 -0.21440943
-0.05462277 	 -0.21797484 	 -0.21797447
-0.05590810 	 -0.22156565 	 -0.22156529
-0.05722368 	 -0.22518322 	 -0.22518286
-0.05857021 	 -0.22882816 	 -0.22882780
-0.05994843 	 -0.23250114 	 -0.23250078
-0.06135907 	 -0.23620242 	 -0.23620206
-0.06280291 	 -0.23993346 	 -0.23993310
-0.06428073 	 -0.24369422 	 -0.24369386
-0.06579332 	 -0.24748575 	 -0.24748538
-0.06734151 	 -0.25130880 	 -0.25130844
-0.06892612 	 -0.25516410 	 -0.25516373
-0.07054802 	 -0.25905206 	 -0.25905170
-0.07220809 	 -0.26297420 	 -0.26297384
-0.07390722 	 -0.26693095 	 -0.26693059
-0.07564633 	 -0.27092312 	 -0.27092276
-0.07742637 	 -0.27495158 	 -0.27495122
-0.07924829 	 -0.27901717 	 -0.27901681
-0.08111308 	 -0.28312112 	 -0.28312076
-0.08302176 	 -0.28726366 	 -0.28726330
-0.08497534 	 -0.29144637 	 -0.29144601
-0.08697490 	 -0.29566990 	 -0.29566954
-0.08902151 	 -0.29993554 	 -0.29993518
-0.09111628 	 -0.30424358 	 -0.30424322
-0.09188889 	 -0.30581871 	 -0.30581835
-0.09326033 	 -0.30859609 	 -0.30859573
-0.09545485 	 -0.31299309 	 -0.31299273
-0.09770100 	 -0.31743631 	 -0.31743595
