f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.22024754  	 0.22024790 
-0.04644444 	 -0.22856280 	 -0.22856244
-0.09188889 	 -0.34079677 	 -0.34079641
-0.13733333 	 -0.42352427 	 -0.42352391
-0.18277778 	 -0.49417842 	 -0.49417805
-0.22822222 	 -0.55827453 	 -0.55827417
-0.27366667 	 -0.61828062 	 -0.61828026
-0.31911111 	 -0.67551727 	 -0.67551690
-0.36455556 	 -0.73077618 	 -0.73077581
-0.41000000 	 -0.78457111 	 -0.78457074
-0.45544444 	 -0.83725667 	 -0.83725631
-0.50088889 	 -0.88908823 	 -0.88908787
-0.54633333 	 -0.94025791 	 -0.94025754
-0.59177778 	 -0.99091534 	 -0.99091497
-0.63722222 	 -1.04118108 	 -1.04118071
-0.68266667 	 -1.09115520 	 -1.09115483
-0.72811111 	 -1.14092232 	 -1.14092195
-0.77355556 	 -1.19055763 	 -1.19055726
-0.81900000 	 -1.24012835 	 -1.24012797
-0.86444444 	 -1.28969784 	 -1.28969747
-0.90988889 	 -1.33932628 	 -1.33932590
-0.95533333 	 -1.38907312 	 -1.38907273
-1.00077778 	 -1.43899799 	 -1.43899761
-1.04622222 	 -1.48916254 	 -1.48916215
-1.09166667 	 -1.53963187 	 -1.53963148
-1.13711111 	 -1.59047562 	 -1.59047523
-1.18255556 	 -1.64176916 	 -1.64176876
-1.22800000 	 -1.69359724 	 -1.69359684
-1.27344444 	 -1.74605293 	 -1.74605252
-1.31888889 	 -1.79924229 	 -1.79924187
-1.36433333 	 -1.85328731 	 -1.85328689
-1.40977778 	 -1.90832642 	 -1.90832620
-1.45522222 	 -1.96452137 	 -1.96452115
-1.50066667 	 -2.02205829 	 -2.02205806
-1.54611111 	 -2.08115299 	 -2.08115276
-1.59155556 	 -2.14205005 	 -2.14204980
-1.63700000 	 -2.20501273 	 -2.20501248
-1.68244444 	 -2.27028170 	 -2.27028143
-1.72788889 	 -2.33796307 	 -2.33796279
-1.77333333 	 -2.40786174 	 -2.40786144
-1.81877778 	 -2.47948787 	 -2.47948756
-1.86422222 	 -2.55229475 	 -2.55229442
-1.90966667 	 -2.62581682 	 -2.62581646
-1.95511111 	 -2.69966678 	 -2.69966640
-2.00055556 	 -2.77350910 	 -2.77350869
-2.04600000 	 -2.84703831 	 -2.84703798
-2.09144444 	 -2.91997035 	 -2.91997001
-2.13688889 	 -2.99203683 	 -2.99203646
-2.18233333 	 -3.06298085 	 -3.06298046
-2.22777778 	 -3.13255887 	 -3.13255846
-2.27322222 	 -3.20053968 	 -3.20053946
-2.31866667 	 -3.26670851 	 -3.26670828
-2.36411111 	 -3.33086679 	 -3.33086655
-2.40955556 	 -3.39283640 	 -3.39283615
-2.45500000 	 -3.45246209 	 -3.45246183
-2.50044444 	 -3.50961268 	 -3.50961242
-2.54588889 	 -3.56418295 	 -3.56418268
-2.59133333 	 -3.61609539 	 -3.61609511
-2.63677778 	 -3.66529880 	 -3.66529852
-2.68222222 	 -3.71177003 	 -3.71176975
-2.72766667 	 -3.75551016 	 -3.75550989
-2.77311111 	 -3.79654489 	 -3.79654462
-2.81855556 	 -3.83492115 	 -3.83492088
-2.86400000 	 -3.87070432 	 -3.87070406
-2.90944444 	 -3.90397647 	 -3.90397622
-2.95488889 	 -3.93483195 	 -3.93483170
-3.00033333 	 -3.96337604 	 -3.96337581
-3.04577778 	 -3.98972109 	 -3.98972087
-3.09122222 	 -4.01398490 	 -4.01398447
-3.13666667 	 -4.03628732 	 -4.03628691
-3.18211111 	 -4.05674959 	 -4.05674920
-3.22755556 	 -4.07549233 	 -4.07549197
-3.27300000 	 -4.09263331 	 -4.09263297
-3.31844444 	 -4.10828758 	 -4.10828726
-3.36388889 	 -4.12256546 	 -4.12256507
-3.40933333 	 -4.13557241 	 -4.13557204
-3.45477778 	 -4.14740890 	 -4.14740856
-3.50022222 	 -4.15816979 	 -4.15816948
-3.54566667 	 -4.16794386 	 -4.16794357
-3.59111111 	 -4.17681482 	 -4.17681455
-3.63655556 	 -4.18485979 	 -4.18485955
-3.68200000 	 -4.19215127 	 -4.19215105
-3.72744444 	 -4.19875547 	 -4.19875506
-3.77288889 	 -4.20473381 	 -4.20473344
-3.81833333 	 -4.21014301 	 -4.21014267
-3.86377778 	 -4.21503538 	 -4.21503507
-3.90922222 	 -4.21945800 	 -4.21945772
-3.95466667 	 -4.22345463 	 -4.22345431
-4.00011111 	 -4.22706544 	 -4.22706515
-4.04555556 	 -4.23032649 	 -4.23032623
-4.09100000 	 -4.23327089 	 -4.23327065
-4.13644444 	 -4.23592874 	 -4.23592833
-4.18188889 	 -4.23832723 	 -4.23832686
-4.22733333 	 -4.24049140 	 -4.24049106
-4.27277778 	 -4.24244356 	 -4.24244325
-4.31822222 	 -4.24420465 	 -4.24420442
-4.36366667 	 -4.24579310 	 -4.24579268
-4.40911111 	 -4.24722486 	 -4.24722447
-4.45455556 	 -4.24851620 	 -4.24851586
-4.50000000 	 -4.24968014 	 -4.24967989
