f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25132368  	 0.25132404 
-0.04644444 	 -0.19732955 	 -0.19732919
-0.09188889 	 -0.30952831 	 -0.30952795
-0.13733333 	 -0.39223743 	 -0.39223707
-0.18277778 	 -0.46288140 	 -0.46288104
-0.22822222 	 -0.52697326 	 -0.52697289
-0.27366667 	 -0.58697867 	 -0.58697831
-0.31911111 	 -0.64421840 	 -0.64421804
-0.36455556 	 -0.69948325 	 -0.69948288
-0.41000000 	 -0.75328732 	 -0.75328695
-0.45544444 	 -0.80598427 	 -0.80598390
-0.50088889 	 -0.85783001 	 -0.85782964
-0.54633333 	 -0.90901690 	 -0.90901653
-0.59177778 	 -0.95969489 	 -0.95969452
-0.63722222 	 -1.00998412 	 -1.00998375
-0.68266667 	 -1.05998538 	 -1.05998501
-0.72811111 	 -1.10978368 	 -1.10978331
-0.77355556 	 -1.15945389 	 -1.15945352
-0.81900000 	 -1.20906480 	 -1.20906442
-0.86444444 	 -1.25867990 	 -1.25867952
-0.90988889 	 -1.30835952 	 -1.30835914
-0.95533333 	 -1.35816445 	 -1.35816407
-1.00077778 	 -1.40815502 	 -1.40815463
-1.04622222 	 -1.45839397 	 -1.45839358
-1.09166667 	 -1.50894768 	 -1.50894729
-1.13711111 	 -1.55988637 	 -1.55988597
-1.18255556 	 -1.61128855 	 -1.61128814
-1.22800000 	 -1.66323958 	 -1.66323917
-1.27344444 	 -1.71583582 	 -1.71583540
-1.31888889 	 -1.76918622 	 -1.76918580
-1.36433333 	 -1.82341493 	 -1.82341450
-1.40977778 	 -1.87866589 	 -1.87866567
-1.45522222 	 -1.93510453 	 -1.93510431
-1.50066667 	 -1.99292348 	 -1.99292325
-1.54611111 	 -2.05234455 	 -2.05234431
-1.59155556 	 -2.11361787 	 -2.11361762
-1.63700000 	 -2.17700885 	 -2.17700860
-1.68244444 	 -2.24274738 	 -2.24274711
-1.72788889 	 -2.31089823 	 -2.31089794
-1.77333333 	 -2.38120208 	 -2.38120178
-1.81877778 	 -2.45313898 	 -2.45313866
-1.86422222 	 -2.52617223 	 -2.52617190
-1.90966667 	 -2.59985333 	 -2.59985297
-1.95511111 	 -2.67380710 	 -2.67380671
-2.00055556 	 -2.74770590 	 -2.74770549
-2.04600000 	 -2.82124931 	 -2.82124898
-2.09144444 	 -2.89415721 	 -2.89415686
-2.13688889 	 -2.96616365 	 -2.96616327
-2.18233333 	 -3.03701395 	 -3.03701356
-2.22777778 	 -3.10646717 	 -3.10646675
-2.27322222 	 -3.17429448 	 -3.17429426
-2.31866667 	 -3.24028288 	 -3.24028265
-2.36411111 	 -3.30423724 	 -3.30423699
-2.40955556 	 -3.36598182 	 -3.36598157
-2.45500000 	 -3.42536428 	 -3.42536403
-2.50044444 	 -3.48225633 	 -3.48225606
-2.54588889 	 -3.53655616 	 -3.53655589
-2.59133333 	 -3.58818958 	 -3.58818931
-2.63677778 	 -3.63710856 	 -3.63710829
-2.68222222 	 -3.68329287 	 -3.68329260
-2.72766667 	 -3.72674665 	 -3.72674637
-2.77311111 	 -3.76749787 	 -3.76749760
-2.81855556 	 -3.80559600 	 -3.80559574
-2.86400000 	 -3.84110859 	 -3.84110832
-2.90944444 	 -3.87411871 	 -3.87411845
-2.95488889 	 -3.90472293 	 -3.90472268
-3.00033333 	 -3.93302663 	 -3.93302639
-3.04577778 	 -3.95914366 	 -3.95914344
-3.09122222 	 -3.98319187 	 -3.98319144
-3.13666667 	 -4.00529142 	 -4.00529102
-3.18211111 	 -4.02556386 	 -4.02556348
-3.22755556 	 -4.04412923 	 -4.04412887
-3.27300000 	 -4.06110538 	 -4.06110504
-3.31844444 	 -4.07660672 	 -4.07660640
-3.36388889 	 -4.09074328 	 -4.09074288
-3.40933333 	 -4.10361957 	 -4.10361920
-3.45477778 	 -4.11533616 	 -4.11533582
-3.50022222 	 -4.12598695 	 -4.12598664
-3.54566667 	 -4.13565998 	 -4.13565969
-3.59111111 	 -4.14443840 	 -4.14443814
-3.63655556 	 -4.15239915 	 -4.15239891
-3.68200000 	 -4.15961342 	 -4.15961320
-3.72744444 	 -4.16614739 	 -4.16614698
-3.77288889 	 -4.17206184 	 -4.17206147
-3.81833333 	 -4.17741325 	 -4.17741292
-3.86377778 	 -4.18225257 	 -4.18225226
-3.90922222 	 -4.18662737 	 -4.18662710
-3.95466667 	 -4.19058079 	 -4.19058047
-4.00011111 	 -4.19415227 	 -4.19415198
-4.04555556 	 -4.19737769 	 -4.19737743
-4.09100000 	 -4.20028963 	 -4.20028940
-4.13644444 	 -4.20291829 	 -4.20291788
-4.18188889 	 -4.20529042 	 -4.20529005
-4.22733333 	 -4.20743064 	 -4.20743030
-4.27277778 	 -4.20936156 	 -4.20936126
-4.31822222 	 -4.21110298 	 -4.21110275
-4.36366667 	 -4.21267360 	 -4.21267318
-4.40911111 	 -4.21408972 	 -4.21408933
-4.45455556 	 -4.21536662 	 -4.21536627
-4.50000000 	 -4.21651772 	 -4.21651747
