f0           	 log10(rhophA) 	 log10(rhophB)
-1.20000000 	 -1.62917813 	 -1.62917773
-1.21000000 	 -1.64060993 	 -1.64060952
-1.22000000 	 -1.65207129 	 -1.65207088
-1.23000000 	 -1.66356261 	 -1.66356220
-1.24000000 	 -1.67508592 	 -1.67508551
-1.25000000 	 -1.68664163 	 -1.68664122
-1.26000000 	 -1.69823101 	 -1.69823059
-1.27000000 	 -1.70985531 	 -1.70985490
-1.28000000 	 -1.72151542 	 -1.72151501
-1.29000000 	 -1.73321307 	 -1.73321265
-1.30000000 	 -1.74494958 	 -1.74494916
-1.31000000 	 -1.75672591 	 -1.75672549
-1.32000000 	 -1.76854344 	 -1.76854302
-1.33000000 	 -1.78040359 	 -1.78040317
-1.34000000 	 -1.79230821 	 -1.79230779
-1.35000000 	 -1.80425838 	 -1.80425795
-1.36000000 	 -1.81625558 	 -1.81625515
-1.37000000 	 -1.82830137 	 -1.82830094
-1.38000000 	 -1.84039818 	 -1.84039775
-1.39000000 	 -1.85254678 	 -1.85254635
-1.40000000 	 -1.86474905 	 -1.86474883
