f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.46225742 	 -4.46225720
-3.72051282 	 -4.46547284 	 -4.46547242
-3.74102564 	 -4.46854717 	 -4.46854677
-3.76153846 	 -4.47148729 	 -4.47148690
-3.78205128 	 -4.47429843 	 -4.47429806
-3.80256410 	 -4.47698566 	 -4.47698530
-3.82307692 	 -4.47955425 	 -4.47955391
-3.84358974 	 -4.48200973 	 -4.48200940
-3.86410256 	 -4.48435627 	 -4.48435596
-3.88461538 	 -4.48659884 	 -4.48659853
-3.90512821 	 -4.48874163 	 -4.48874134
-3.92564103 	 -4.49078881 	 -4.49078853
-3.94615385 	 -4.49274509 	 -4.49274476
-3.96666667 	 -4.49461360 	 -4.49461328
-3.98717949 	 -4.49639876 	 -4.49639845
-4.00769231 	 -4.49810391 	 -4.49810362
-4.02820513 	 -4.49973274 	 -4.49973246
-4.04871795 	 -4.50128818 	 -4.50128791
-4.06923077 	 -4.50277388 	 -4.50277362
-4.08974359 	 -4.50419269 	 -4.50419245
-4.11025641 	 -4.50554735 	 -4.50554712
-4.13076923 	 -4.50684134 	 -4.50684091
-4.15128205 	 -4.50807642 	 -4.50807602
-4.17179487 	 -4.50925583 	 -4.50925544
-4.19230769 	 -4.51038171 	 -4.51038134
-4.21282051 	 -4.51145696 	 -4.51145661
-4.23333333 	 -4.51248312 	 -4.51248278
-4.25384615 	 -4.51346294 	 -4.51346262
-4.27435897 	 -4.51439809 	 -4.51439778
-4.29487179 	 -4.51529061 	 -4.51529032
-4.31538462 	 -4.51614289 	 -4.51614264
-4.33589744 	 -4.51695627 	 -4.51695603
-4.35641026 	 -4.51773261 	 -4.51773239
-4.37692308 	 -4.51847373 	 -4.51847330
-4.39743590 	 -4.51918099 	 -4.51918058
-4.41794872 	 -4.51985590 	 -4.51985551
-4.43846154 	 -4.52049977 	 -4.52049940
-4.45897436 	 -4.52111473 	 -4.52111438
-4.47948718 	 -4.52170124 	 -4.52170091
-4.50000000 	 -4.52226123 	 -4.52226097
