f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.41485505 	 -5.41485482
-3.72051282 	 -5.41926016 	 -5.41925994
-3.74102564 	 -5.42347742 	 -5.42347699
-3.76153846 	 -5.42751421 	 -5.42751379
-3.78205128 	 -5.43137692 	 -5.43137652
-3.80256410 	 -5.43507314 	 -5.43507276
-3.82307692 	 -5.43860957 	 -5.43860920
-3.84358974 	 -5.44199263 	 -5.44199228
-3.86410256 	 -5.44522817 	 -5.44522783
-3.88461538 	 -5.44832261 	 -5.44832228
-3.90512821 	 -5.45128163 	 -5.45128132
-3.92564103 	 -5.45411094 	 -5.45411064
-3.94615385 	 -5.45681603 	 -5.45681574
-3.96666667 	 -5.45940170 	 -5.45940143
-3.98717949 	 -5.46187321 	 -5.46187288
-4.00769231 	 -5.46423553 	 -5.46423521
-4.02820513 	 -5.46649308 	 -5.46649277
-4.04871795 	 -5.46865043 	 -5.46865014
-4.06923077 	 -5.47071152 	 -5.47071124
-4.08974359 	 -5.47268115 	 -5.47268088
-4.11025641 	 -5.47456255 	 -5.47456230
-4.13076923 	 -5.47636001 	 -5.47635976
-4.15128205 	 -5.47807700 	 -5.47807676
-4.17179487 	 -5.47971680 	 -5.47971637
-4.19230769 	 -5.48128324 	 -5.48128283
-4.21282051 	 -5.48277919 	 -5.48277879
-4.23333333 	 -5.48420784 	 -5.48420746
-4.25384615 	 -5.48557229 	 -5.48557193
-4.27435897 	 -5.48687490 	 -5.48687456
-4.29487179 	 -5.48811888 	 -5.48811855
-4.31538462 	 -5.48930656 	 -5.48930625
-4.33589744 	 -5.49044056 	 -5.49044025
-4.35641026 	 -5.49152304 	 -5.49152279
-4.37692308 	 -5.49255662 	 -5.49255638
-4.39743590 	 -5.49354341 	 -5.49354319
-4.41794872 	 -5.49448538 	 -5.49448494
-4.43846154 	 -5.49538444 	 -5.49538403
-4.45897436 	 -5.49624277 	 -5.49624238
-4.47948718 	 -5.49706203 	 -5.49706165
-4.50000000 	 -5.49784392 	 -5.49784356
