f0           	 log10(rhophA) 	 log10(rhophB)
-0.30000000 	 -0.61826131 	 -0.61826094
-0.31428571 	 -0.63608147 	 -0.63608111
-0.32857143 	 -0.65370208 	 -0.65370171
-0.34285714 	 -0.67114150 	 -0.67114113
-0.35714286 	 -0.68841626 	 -0.68841590
-0.37142857 	 -0.70554132 	 -0.70554095
-0.38571429 	 -0.72252857 	 -0.72252821
-0.40000000 	 -0.73939069 	 -0.73939033
-0.41428571 	 -0.75613701 	 -0.75613664
-0.42857143 	 -0.77277765 	 -0.77277728
-0.44285714 	 -0.78932108 	 -0.78932071
-0.45714286 	 -0.80577431 	 -0.80577395
-0.47142857 	 -0.82214473 	 -0.82214436
-0.48571429 	 -0.83843878 	 -0.83843841
-0.50000000 	 -0.85466198 	 -0.85466161
-0.51428571 	 -0.87082052 	 -0.87082015
-0.52857143 	 -0.88691869 	 -0.88691832
-0.54285714 	 -0.90296148 	 -0.90296111
-0.55714286 	 -0.91895322 	 -0.91895286
-0.57142857 	 -0.93489829 	 -0.93489792
-0.58571429 	 -0.95079969 	 -0.95079933
-0.60000000 	 -0.96666166 	 -0.96666129
-0.61428571 	 -0.98248711 	 -0.98248674
-0.62857143 	 -0.99827950 	 -0.99827913
-0.64285714 	 -1.01404172 	 -1.01404135
-0.65714286 	 -1.02977689 	 -1.02977652
-0.67142857 	 -1.04548758 	 -1.04548721
-0.68571429 	 -1.06117626 	 -1.06117589
-0.70000000 	 -1.07684524 	 -1.07684487
-0.71428571 	 -1.09249749 	 -1.09249711
-0.72857143 	 -1.10813474 	 -1.10813437
-0.74285714 	 -1.12375974 	 -1.12375937
-0.75714286 	 -1.13937443 	 -1.13937406
-0.77142857 	 -1.15498102 	 -1.15498065
-0.78571429 	 -1.17058130 	 -1.17058093
-0.80000000 	 -1.18617770 	 -1.18617732
-0.81428571 	 -1.20177188 	 -1.20177150
-0.82857143 	 -1.21736580 	 -1.21736543
-0.84285714 	 -1.23296175 	 -1.23296137
-0.85714286 	 -1.24856086 	 -1.24856048
-0.87142857 	 -1.26416568 	 -1.26416530
-0.88571429 	 -1.27977802 	 -1.27977765
-0.90000000 	 -1.29539963 	 -1.29539925
-0.91428571 	 -1.31103186 	 -1.31103148
-0.92857143 	 -1.32667755 	 -1.32667717
-0.94285714 	 -1.34233799 	 -1.34233760
-0.95714286 	 -1.35801522 	 -1.35801484
-0.97142857 	 -1.37371088 	 -1.37371050
-0.98571429 	 -1.38942699 	 -1.38942661
-1.00000000 	 -1.40516592 	 -1.40516554
-1.01025641 	 -1.41648040 	 -1.41648001
-1.02051282 	 -1.42780839 	 -1.42780801
-1.03076923 	 -1.43915060 	 -1.43915021
-1.04102564 	 -1.45050770 	 -1.45050731
-1.05128205 	 -1.46188002 	 -1.46187963
-1.06153846 	 -1.47326903 	 -1.47326864
-1.07179487 	 -1.48467543 	 -1.48467504
-1.08205128 	 -1.49609952 	 -1.49609913
-1.09230769 	 -1.50754280 	 -1.50754241
-1.10256410 	 -1.51900559 	 -1.51900520
-1.11282051 	 -1.53048899 	 -1.53048860
-1.12307692 	 -1.54199372 	 -1.54199333
-1.13333333 	 -1.55352091 	 -1.55352051
-1.14358974 	 -1.56507128 	 -1.56507089
-1.15384615 	 -1.57664598 	 -1.57664558
-1.16410256 	 -1.58824576 	 -1.58824536
-1.17435897 	 -1.59987177 	 -1.59987137
-1.18461538 	 -1.61152478 	 -1.61152438
-1.19487179 	 -1.62320597 	 -1.62320557
-1.20512821 	 -1.63491656 	 -1.63491615
-1.21538462 	 -1.64665731 	 -1.64665691
-1.22564103 	 -1.65842989 	 -1.65842948
-1.23589744 	 -1.67023471 	 -1.67023430
-1.24615385 	 -1.68207344 	 -1.68207303
-1.25641026 	 -1.69394694 	 -1.69394653
-1.26666667 	 -1.70585694 	 -1.70585652
-1.27692308 	 -1.71780433 	 -1.71780391
-1.28717949 	 -1.72979087 	 -1.72979046
-1.29743590 	 -1.74181753 	 -1.74181711
-1.30769231 	 -1.75388568 	 -1.75388526
-1.31794872 	 -1.76599718 	 -1.76599676
-1.32820513 	 -1.77815306 	 -1.77815263
-1.33846154 	 -1.79035521 	 -1.79035479
-1.34871795 	 -1.80260517 	 -1.80260475
-1.35897436 	 -1.81490449 	 -1.81490406
-1.36923077 	 -1.82725519 	 -1.82725476
-1.37948718 	 -1.83965847 	 -1.83965804
-1.38974359 	 -1.85211689 	 -1.85211645
-1.40000000 	 -1.86463150 	 -1.86463129
