f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.46194172 	 -5.46194149
-3.72051282 	 -5.46641545 	 -5.46641522
-3.74102564 	 -5.47069887 	 -5.47069844
-3.76153846 	 -5.47479836 	 -5.47479794
-3.78205128 	 -5.47872205 	 -5.47872165
-3.80256410 	 -5.48247689 	 -5.48247651
-3.82307692 	 -5.48606944 	 -5.48606907
-3.84358974 	 -5.48950596 	 -5.48950560
-3.86410256 	 -5.49279321 	 -5.49279287
-3.88461538 	 -5.49593707 	 -5.49593674
-3.90512821 	 -5.49894372 	 -5.49894340
-3.92564103 	 -5.50181864 	 -5.50181834
-3.94615385 	 -5.50456690 	 -5.50456661
-3.96666667 	 -5.50719458 	 -5.50719430
-3.98717949 	 -5.50970620 	 -5.50970587
-4.00769231 	 -5.51210665 	 -5.51210633
-4.02820513 	 -5.51440087 	 -5.51440057
-4.04871795 	 -5.51659325 	 -5.51659295
-4.06923077 	 -5.51868837 	 -5.51868809
-4.08974359 	 -5.52069000 	 -5.52068973
-4.11025641 	 -5.52260228 	 -5.52260202
-4.13076923 	 -5.52442925 	 -5.52442901
-4.15128205 	 -5.52617446 	 -5.52617422
-4.17179487 	 -5.52784151 	 -5.52784107
-4.19230769 	 -5.52943378 	 -5.52943337
-4.21282051 	 -5.53095427 	 -5.53095387
-4.23333333 	 -5.53240635 	 -5.53240597
-4.25384615 	 -5.53379327 	 -5.53379291
-4.27435897 	 -5.53511755 	 -5.53511720
-4.29487179 	 -5.53638213 	 -5.53638180
-4.31538462 	 -5.53758949 	 -5.53758917
-4.33589744 	 -5.53874231 	 -5.53874200
-4.35641026 	 -5.53984310 	 -5.53984285
-4.37692308 	 -5.54089378 	 -5.54089354
-4.39743590 	 -5.54189688 	 -5.54189665
-4.41794872 	 -5.54285456 	 -5.54285435
-4.43846154 	 -5.54376874 	 -5.54376832
-4.45897436 	 -5.54464152 	 -5.54464112
-4.47948718 	 -5.54547434 	 -5.54547397
-4.50000000 	 -5.54626909 	 -5.54626872
