f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 0.50411511  	 0.50411547 
-0.00010975 	 0.49408600  	 0.49408636 
-0.00012045 	 0.48405810  	 0.48405846 
-0.00013219 	 0.47403374  	 0.47403410 
-0.00014508 	 0.46400567  	 0.46400603 
-0.00015923 	 0.45397636  	 0.45397672 
-0.00017475 	 0.44395331  	 0.44395367 
-0.00019179 	 0.43392687  	 0.43392723 
-0.00021049 	 0.42390184  	 0.42390220 
-0.00023101 	 0.41387849  	 0.41387885 
-0.00025354 	 0.40385110  	 0.40385146 
-0.00027826 	 0.39382644  	 0.39382680 
-0.00030539 	 0.38380196  	 0.38380232 
-0.00033516 	 0.37377872  	 0.37377908 
-0.00036784 	 0.36375256  	 0.36375292 
-0.00040370 	 0.35372734  	 0.35372770 
-0.00044306 	 0.34370047  	 0.34370083 
-0.00048626 	 0.33367178  	 0.33367214 
-0.00053367 	 0.32364198  	 0.32364234 
-0.00058570 	 0.31361077  	 0.31361112 
-0.00064281 	 0.30357611  	 0.30357647 
-0.00070548 	 0.29354019  	 0.29354055 
-0.00077426 	 0.28350161  	 0.28350197 
-0.00084975 	 0.27345863  	 0.27345899 
-0.00093260 	 0.26341203  	 0.26341239 
-0.00102353 	 0.25336027  	 0.25336063 
-0.00112332 	 0.24330421  	 0.24330457 
-0.00123285 	 0.23324093  	 0.23324129 
-0.00135305 	 0.22317209  	 0.22317245 
-0.00148497 	 0.21309530  	 0.21309566 
-0.00162975 	 0.20301050  	 0.20301086 
-0.00178865 	 0.19291556  	 0.19291592 
-0.00196304 	 0.18281008  	 0.18281044 
-0.00215443 	 0.17269281  	 0.17269317 
-0.00236449 	 0.16256138  	 0.16256174 
-0.00259502 	 0.15241555  	 0.15241591 
-0.00284804 	 0.14225264  	 0.14225300 
-0.00312572 	 0.13207166  	 0.13207202 
-0.00343047 	 0.12186999  	 0.12187035 
-0.00376494 	 0.11164538  	 0.11164574 
-0.00413201 	 0.10139553  	 0.10139589 
-0.00453488 	 0.09111712  	 0.09111748 
-0.00497702 	 0.08080803  	 0.08080839 
-0.00546228 	 0.07046414  	 0.07046450 
-0.00599484 	 0.06008268  	 0.06008304 
-0.00657933 	 0.04965858  	 0.04965895 
-0.00722081 	 0.03918827  	 0.03918863 
-0.00792483 	 0.02866631  	 0.02866667 
-0.00869749 	 0.01808809  	 0.01808845 
-0.00954548 	 0.00744674  	 0.00744710 
-0.01047616 	 -0.00326323 	 -0.00326287
-0.01149757 	 -0.01404930 	 -0.01404894
-0.01261857 	 -0.02491935 	 -0.02491899
-0.01384886 	 -0.03588175 	 -0.03588139
-0.01519911 	 -0.04694594 	 -0.04694558
-0.01668101 	 -0.05812210 	 -0.05812174
-0.01830738 	 -0.06942174 	 -0.06942138
-0.02009233 	 -0.08085736 	 -0.08085700
-0.02205131 	 -0.09244283 	 -0.09244247
-0.02420128 	 -0.10419230 	 -0.10419194
-0.02656088 	 -0.11612332 	 -0.11612296
-0.02915053 	 -0.12825345 	 -0.12825309
-0.03199267 	 -0.14060324 	 -0.14060288
-0.03511192 	 -0.15319369 	 -0.15319332
-0.03853529 	 -0.16604972 	 -0.16604936
-0.04229243 	 -0.17919758 	 -0.17919722
-0.04641589 	 -0.19266646 	 -0.19266610
-0.05094138 	 -0.20648803 	 -0.20648767
-0.05590810 	 -0.22069780 	 -0.22069744
-0.06135907 	 -0.23533440 	 -0.23533404
-0.06734151 	 -0.25044024 	 -0.25043988
-0.07390722 	 -0.26606257 	 -0.26606221
-0.08111308 	 -0.28225256 	 -0.28225220
-0.08902151 	 -0.29906680 	 -0.29906644
-0.09770100 	 -0.31656775 	 -0.31656738
-0.10722672 	 -0.33482362 	 -0.33482325
-0.11768120 	 -0.35391052 	 -0.35391015
-0.12915497 	 -0.37391152 	 -0.37391116
-0.14174742 	 -0.39491832 	 -0.39491796
-0.15556761 	 -0.41703157 	 -0.41703121
-0.17073526 	 -0.44036265 	 -0.44036229
-0.18738174 	 -0.46503495 	 -0.46503458
-0.20565123 	 -0.49118362 	 -0.49118325
-0.22570197 	 -0.51895863 	 -0.51895827
-0.24770764 	 -0.54852547 	 -0.54852511
-0.27185882 	 -0.58006772 	 -0.58006736
-0.29836472 	 -0.61378818 	 -0.61378782
-0.32745492 	 -0.64991250 	 -0.64991213
-0.35938137 	 -0.68869024 	 -0.68868988
-0.39442061 	 -0.73040065 	 -0.73040028
-0.43287613 	 -0.77535485 	 -0.77535449
-0.47508102 	 -0.82390077 	 -0.82390040
-0.52140083 	 -0.87642973 	 -0.87642937
-0.57223677 	 -0.93338477 	 -0.93338441
-0.62802914 	 -0.99526867 	 -0.99526830
-0.68926121 	 -1.06265917 	 -1.06265880
-0.75646333 	 -1.13622671 	 -1.13622634
-0.83021757 	 -1.21676274 	 -1.21676237
-0.91116276 	 -1.30522011 	 -1.30521973
-1.00000000 	 -1.40278211 	 -1.40278173
