f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.03010472 	 -5.03010449
-3.72051282 	 -5.03398369 	 -5.03398347
-3.74102564 	 -5.03769582 	 -5.03769540
-3.76153846 	 -5.04124679 	 -5.04124639
-3.78205128 	 -5.04464372 	 -5.04464333
-3.80256410 	 -5.04789303 	 -5.04789266
-3.82307692 	 -5.05100014 	 -5.05099978
-3.84358974 	 -5.05397170 	 -5.05397135
-3.86410256 	 -5.05681278 	 -5.05681245
-3.88461538 	 -5.05952882 	 -5.05952850
-3.90512821 	 -5.06212528 	 -5.06212497
-3.92564103 	 -5.06460707 	 -5.06460678
-3.94615385 	 -5.06697934 	 -5.06697906
-3.96666667 	 -5.06924619 	 -5.06924586
-3.98717949 	 -5.07141228 	 -5.07141196
-4.00769231 	 -5.07348204 	 -5.07348173
-4.02820513 	 -5.07545953 	 -5.07545923
-4.04871795 	 -5.07734901 	 -5.07734872
-4.06923077 	 -5.07915393 	 -5.07915365
-4.08974359 	 -5.08087789 	 -5.08087763
-4.11025641 	 -5.08252469 	 -5.08252444
-4.13076923 	 -5.08409740 	 -5.08409716
-4.15128205 	 -5.08559975 	 -5.08559932
-4.17179487 	 -5.08703448 	 -5.08703407
-4.19230769 	 -5.08840401 	 -5.08840362
-4.21282051 	 -5.08971220 	 -5.08971182
-4.23333333 	 -5.09096156 	 -5.09096120
-4.25384615 	 -5.09215396 	 -5.09215361
-4.27435897 	 -5.09329281 	 -5.09329248
-4.29487179 	 -5.09437966 	 -5.09437935
-4.31538462 	 -5.09541767 	 -5.09541737
-4.33589744 	 -5.09640828 	 -5.09640803
-4.35641026 	 -5.09735406 	 -5.09735382
-4.37692308 	 -5.09825690 	 -5.09825667
-4.39743590 	 -5.09911868 	 -5.09911825
-4.41794872 	 -5.09994144 	 -5.09994103
-4.43846154 	 -5.10072664 	 -5.10072624
-4.45897436 	 -5.10147588 	 -5.10147550
-4.47948718 	 -5.10219118 	 -5.10219082
-4.50000000 	 -5.10287392 	 -5.10287358
