f0           	 log10(rhophA) 	 log10(rhophB)
-0.30000000 	 -0.61702182 	 -0.61702145
-0.31428571 	 -0.63484187 	 -0.63484150
-0.32857143 	 -0.65246272 	 -0.65246236
-0.34285714 	 -0.66990203 	 -0.66990167
-0.35714286 	 -0.68717706 	 -0.68717670
-0.37142857 	 -0.70430166 	 -0.70430129
-0.38571429 	 -0.72128955 	 -0.72128919
-0.40000000 	 -0.73815159 	 -0.73815122
-0.41428571 	 -0.75489819 	 -0.75489782
-0.42857143 	 -0.77153912 	 -0.77153875
-0.44285714 	 -0.78808211 	 -0.78808175
-0.45714286 	 -0.80453564 	 -0.80453528
-0.47142857 	 -0.82090636 	 -0.82090599
-0.48571429 	 -0.83720035 	 -0.83719998
-0.50000000 	 -0.85342422 	 -0.85342386
-0.51428571 	 -0.86958271 	 -0.86958234
-0.52857143 	 -0.88568119 	 -0.88568083
-0.54285714 	 -0.90172430 	 -0.90172394
-0.55714286 	 -0.91771637 	 -0.91771600
-0.57142857 	 -0.93366139 	 -0.93366102
-0.58571429 	 -0.94956313 	 -0.94956276
-0.60000000 	 -0.96542505 	 -0.96542469
-0.61428571 	 -0.98125121 	 -0.98125084
-0.62857143 	 -0.99704394 	 -0.99704357
-0.64285714 	 -1.01280649 	 -1.01280612
-0.65714286 	 -1.02854201 	 -1.02854164
-0.67142857 	 -1.04425267 	 -1.04425230
-0.68571429 	 -1.05994170 	 -1.05994133
-0.70000000 	 -1.07561140 	 -1.07561103
-0.71428571 	 -1.09126400 	 -1.09126362
-0.72857143 	 -1.10690161 	 -1.10690123
-0.74285714 	 -1.12252696 	 -1.12252659
-0.75714286 	 -1.13814240 	 -1.13814202
-0.77142857 	 -1.15374935 	 -1.15374898
-0.78571429 	 -1.16934999 	 -1.16934962
-0.80000000 	 -1.18494676 	 -1.18494639
-0.81428571 	 -1.20054169 	 -1.20054131
-0.82857143 	 -1.21613600 	 -1.21613562
-0.84285714 	 -1.23173232 	 -1.23173195
-0.85714286 	 -1.24733219 	 -1.24733181
-0.87142857 	 -1.26293778 	 -1.26293740
-0.88571429 	 -1.27855052 	 -1.27855014
-0.90000000 	 -1.29417252 	 -1.29417214
-0.91428571 	 -1.30980591 	 -1.30980552
-0.92857143 	 -1.32545238 	 -1.32545200
-0.94285714 	 -1.34111323 	 -1.34111285
-0.95714286 	 -1.35679126 	 -1.35679088
-0.97142857 	 -1.37248772 	 -1.37248734
-0.98571429 	 -1.38820503 	 -1.38820464
-1.00000000 	 -1.40394439 	 -1.40394400
