f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.69958643 	 -4.69958621
-3.72051282 	 -4.70306383 	 -4.70306341
-3.74102564 	 -4.70639018 	 -4.70638977
-3.76153846 	 -4.70957107 	 -4.70957068
-3.78205128 	 -4.71261333 	 -4.71261295
-3.80256410 	 -4.71552223 	 -4.71552186
-3.82307692 	 -4.71830326 	 -4.71830291
-3.84358974 	 -4.72096177 	 -4.72096144
-3.86410256 	 -4.72350340 	 -4.72350307
-3.88461538 	 -4.72593215 	 -4.72593184
-3.90512821 	 -4.72825379 	 -4.72825349
-3.92564103 	 -4.73047209 	 -4.73047181
-3.94615385 	 -4.73259203 	 -4.73259169
-3.96666667 	 -4.73461725 	 -4.73461692
-3.98717949 	 -4.73655210 	 -4.73655179
-4.00769231 	 -4.73840083 	 -4.73840053
-4.02820513 	 -4.74016668 	 -4.74016639
-4.04871795 	 -4.74185356 	 -4.74185328
-4.06923077 	 -4.74346463 	 -4.74346437
-4.08974359 	 -4.74500356 	 -4.74500330
-4.11025641 	 -4.74647298 	 -4.74647274
-4.13076923 	 -4.74787624 	 -4.74787602
-4.15128205 	 -4.74921647 	 -4.74921605
-4.17179487 	 -4.75049621 	 -4.75049581
-4.19230769 	 -4.75171772 	 -4.75171734
-4.21282051 	 -4.75288437 	 -4.75288400
-4.23333333 	 -4.75399834 	 -4.75399799
-4.25384615 	 -4.75506161 	 -4.75506127
-4.27435897 	 -4.75607672 	 -4.75607640
-4.29487179 	 -4.75704550 	 -4.75704519
-4.31538462 	 -4.75797047 	 -4.75797018
-4.33589744 	 -4.75885358 	 -4.75885334
-4.35641026 	 -4.75969653 	 -4.75969630
-4.37692308 	 -4.76050083 	 -4.76050062
-4.39743590 	 -4.76126887 	 -4.76126845
-4.41794872 	 -4.76200153 	 -4.76200113
-4.43846154 	 -4.76270130 	 -4.76270092
-4.45897436 	 -4.76336871 	 -4.76336835
-4.47948718 	 -4.76400594 	 -4.76400560
-4.50000000 	 -4.76461367 	 -4.76461340
