f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.32717700 	 -4.32717657
-3.72051282 	 -4.33025202 	 -4.33025160
-3.74102564 	 -4.33319254 	 -4.33319214
-3.76153846 	 -4.33600387 	 -4.33600349
-3.78205128 	 -4.33869141 	 -4.33869104
-3.80256410 	 -4.34126070 	 -4.34126035
-3.82307692 	 -4.34371643 	 -4.34371609
-3.84358974 	 -4.34606327 	 -4.34606294
-3.86410256 	 -4.34830596 	 -4.34830565
-3.88461538 	 -4.35044903 	 -4.35044874
-3.90512821 	 -4.35249664 	 -4.35249635
-3.92564103 	 -4.35445303 	 -4.35445269
-3.94615385 	 -4.35632214 	 -4.35632181
-3.96666667 	 -4.35810740 	 -4.35810709
-3.98717949 	 -4.35981284 	 -4.35981254
-4.00769231 	 -4.36144150 	 -4.36144121
-4.02820513 	 -4.36299734 	 -4.36299707
-4.04871795 	 -4.36448304 	 -4.36448278
-4.06923077 	 -4.36590204 	 -4.36590178
-4.08974359 	 -4.36725703 	 -4.36725678
-4.11025641 	 -4.36855085 	 -4.36855062
-4.13076923 	 -4.36978633 	 -4.36978591
-4.15128205 	 -4.37096583 	 -4.37096543
-4.17179487 	 -4.37209200 	 -4.37209162
-4.19230769 	 -4.37316687 	 -4.37316650
-4.21282051 	 -4.37419325 	 -4.37419290
-4.23333333 	 -4.37517329 	 -4.37517295
-4.25384615 	 -4.37610868 	 -4.37610835
-4.27435897 	 -4.37700143 	 -4.37700112
-4.29487179 	 -4.37785360 	 -4.37785331
-4.31538462 	 -4.37866708 	 -4.37866684
-4.33589744 	 -4.37944354 	 -4.37944331
-4.35641026 	 -4.38018450 	 -4.38018429
-4.37692308 	 -4.38089202 	 -4.38089160
-4.39743590 	 -4.38156707 	 -4.38156667
-4.41794872 	 -4.38221124 	 -4.38221086
-4.43846154 	 -4.38282577 	 -4.38282540
-4.45897436 	 -4.38341271 	 -4.38341236
-4.47948718 	 -4.38397254 	 -4.38397221
-4.50000000 	 -4.38450671 	 -4.38450645
