f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 0.50417674  	 0.50417710 
-0.00010975 	 0.49414764  	 0.49414800 
-0.00012045 	 0.48411974  	 0.48412009 
-0.00013219 	 0.47409538  	 0.47409574 
-0.00014508 	 0.46406732  	 0.46406768 
-0.00015923 	 0.45403765  	 0.45403801 
-0.00017475 	 0.44401497  	 0.44401533 
-0.00019179 	 0.43398853  	 0.43398889 
-0.00021049 	 0.42396350  	 0.42396386 
-0.00023101 	 0.41394015  	 0.41394051 
-0.00025354 	 0.40391277  	 0.40391313 
-0.00027826 	 0.39388812  	 0.39388848 
-0.00030539 	 0.38386364  	 0.38386400 
-0.00033516 	 0.37384040  	 0.37384076 
-0.00036784 	 0.36381425  	 0.36381461 
-0.00040370 	 0.35378903  	 0.35378939 
-0.00044306 	 0.34376217  	 0.34376253 
-0.00048626 	 0.33373349  	 0.33373385 
-0.00053367 	 0.32370333  	 0.32370369 
-0.00058570 	 0.31367248  	 0.31367284 
-0.00064281 	 0.30363784  	 0.30363820 
-0.00070548 	 0.29360192  	 0.29360228 
-0.00077426 	 0.28356334  	 0.28356370 
-0.00084975 	 0.27352037  	 0.27352073 
-0.00093260 	 0.26347378  	 0.26347414 
-0.00102353 	 0.25342202  	 0.25342238 
-0.00112332 	 0.24336597  	 0.24336633 
-0.00123285 	 0.23330269  	 0.23330305 
-0.00135305 	 0.22323386  	 0.22323422 
-0.00148497 	 0.21315707  	 0.21315743 
-0.00162975 	 0.20307192  	 0.20307228 
-0.00178865 	 0.19297734  	 0.19297770 
-0.00196304 	 0.18287188  	 0.18287224 
-0.00215443 	 0.17275425  	 0.17275461 
-0.00236449 	 0.16262318  	 0.16262354 
-0.00259502 	 0.15247737  	 0.15247773 
-0.00284804 	 0.14231446  	 0.14231482 
-0.00312572 	 0.13213349  	 0.13213385 
-0.00343047 	 0.12193182  	 0.12193218 
-0.00376494 	 0.11170723  	 0.11170759 
-0.00413201 	 0.10145738  	 0.10145774 
-0.00453488 	 0.09117898  	 0.09117934 
-0.00497702 	 0.08086990  	 0.08087026 
-0.00546228 	 0.07052602  	 0.07052638 
-0.00599484 	 0.06014456  	 0.06014492 
-0.00657933 	 0.04972048  	 0.04972084 
-0.00722081 	 0.03925018  	 0.03925054 
-0.00792483 	 0.02872822  	 0.02872858 
-0.00869749 	 0.01814965  	 0.01815001 
-0.00954548 	 0.00750867  	 0.00750903 
-0.01047616 	 -0.00320129 	 -0.00320093
-0.01149757 	 -0.01398735 	 -0.01398699
-0.01261857 	 -0.02485739 	 -0.02485703
-0.01384886 	 -0.03581978 	 -0.03581942
-0.01519911 	 -0.04688396 	 -0.04688360
-0.01668101 	 -0.05806047 	 -0.05806011
-0.01830738 	 -0.06936010 	 -0.06935974
-0.02009233 	 -0.08079571 	 -0.08079535
-0.02205131 	 -0.09238081 	 -0.09238045
-0.02420128 	 -0.10413063 	 -0.10413027
-0.02656088 	 -0.11606128 	 -0.11606092
-0.02915053 	 -0.12819176 	 -0.12819140
-0.03199267 	 -0.14054117 	 -0.14054081
-0.03511192 	 -0.15313197 	 -0.15313161
-0.03853529 	 -0.16598764 	 -0.16598727
-0.04229243 	 -0.17913548 	 -0.17913512
-0.04641589 	 -0.19260435 	 -0.19260399
-0.05094138 	 -0.20642590 	 -0.20642554
-0.05590810 	 -0.22063567 	 -0.22063531
-0.06135907 	 -0.23527225 	 -0.23527189
-0.06734151 	 -0.25037844 	 -0.25037808
-0.07390722 	 -0.26600039 	 -0.26600003
-0.08111308 	 -0.28219038 	 -0.28219001
-0.08902151 	 -0.29900460 	 -0.29900424
-0.09770100 	 -0.31650553 	 -0.31650517
-0.10722672 	 -0.33476175 	 -0.33476139
-0.11768120 	 -0.35384864 	 -0.35384827
-0.12915497 	 -0.37384963 	 -0.37384927
-0.14174742 	 -0.39485605 	 -0.39485569
-0.15556761 	 -0.41696929 	 -0.41696893
-0.17073526 	 -0.44030035 	 -0.44029999
-0.18738174 	 -0.46497264 	 -0.46497228
-0.20565123 	 -0.49112130 	 -0.49112093
-0.22570197 	 -0.51889629 	 -0.51889593
-0.24770764 	 -0.54846312 	 -0.54846276
-0.27185882 	 -0.58000536 	 -0.58000500
-0.29836472 	 -0.61372617 	 -0.61372581
-0.32745492 	 -0.64985011 	 -0.64984975
-0.35938137 	 -0.68862821 	 -0.68862785
-0.39442061 	 -0.73033860 	 -0.73033824
-0.43287613 	 -0.77529243 	 -0.77529207
-0.47508102 	 -0.82383834 	 -0.82383797
-0.52140083 	 -0.87636766 	 -0.87636729
-0.57223677 	 -0.93332269 	 -0.93332232
-0.62802914 	 -0.99520658 	 -0.99520621
-0.68926121 	 -1.06259745 	 -1.06259708
-0.75646333 	 -1.13616498 	 -1.13616461
-0.83021757 	 -1.21670102 	 -1.21670064
-0.91116276 	 -1.30515876 	 -1.30515838
-1.00000000 	 -1.40272078 	 -1.40272039
