f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.23798821  	 0.23798857 
-0.04644444 	 -0.21073294 	 -0.21073258
-0.09188889 	 -0.32294667 	 -0.32294631
-0.13733333 	 -0.40566375 	 -0.40566339
-0.18277778 	 -0.47631214 	 -0.47631178
-0.22822222 	 -0.54040597 	 -0.54040560
-0.27366667 	 -0.60041160 	 -0.60041124
-0.31911111 	 -0.65764983 	 -0.65764947
-0.36455556 	 -0.71291205 	 -0.71291169
-0.41000000 	 -0.76671217 	 -0.76671180
-0.45544444 	 -0.81940430 	 -0.81940394
-0.50088889 	 -0.87124409 	 -0.87124372
-0.54633333 	 -0.92242355 	 -0.92242319
-0.59177778 	 -0.97309269 	 -0.97309232
-0.63722222 	 -1.02337202 	 -1.02337165
-0.68266667 	 -1.07336122 	 -1.07336085
-0.72811111 	 -1.12314605 	 -1.12314568
-0.77355556 	 -1.17280136 	 -1.17280098
-0.81900000 	 -1.22239476 	 -1.22239439
-0.86444444 	 -1.27199009 	 -1.27198971
-0.90988889 	 -1.32164798 	 -1.32164760
-0.95533333 	 -1.37142761 	 -1.37142722
-1.00077778 	 -1.42138993 	 -1.42138955
-1.04622222 	 -1.47159679 	 -1.47159640
-1.09166667 	 -1.52211396 	 -1.52211356
-1.13711111 	 -1.57301178 	 -1.57301138
-1.18255556 	 -1.62436685 	 -1.62436645
-1.22800000 	 -1.67626491 	 -1.67626451
-1.27344444 	 -1.72880013 	 -1.72879972
-1.31888889 	 -1.78208116 	 -1.78208074
-1.36433333 	 -1.83623079 	 -1.83623036
-1.40977778 	 -1.89139007 	 -1.89138985
-1.45522222 	 -1.94772325 	 -1.94772303
-1.50066667 	 -2.00542047 	 -2.00542024
-1.54611111 	 -2.06470037 	 -2.06470013
-1.59155556 	 -2.12581105 	 -2.12581081
-1.63700000 	 -2.18901716 	 -2.18901690
-1.68244444 	 -2.25455331 	 -2.25455304
-1.72788889 	 -2.32250350 	 -2.32250322
-1.77333333 	 -2.39263542 	 -2.39263513
-1.81877778 	 -2.46444096 	 -2.46444064
-1.86422222 	 -2.53737847 	 -2.53737814
-1.90966667 	 -2.61099267 	 -2.61099231
-1.95511111 	 -2.68490306 	 -2.68490267
-2.00055556 	 -2.75877838 	 -2.75877797
-2.04600000 	 -2.83231652 	 -2.83231619
-2.09144444 	 -2.90523561 	 -2.90523526
-2.13688889 	 -2.97726806 	 -2.97726769
-2.18233333 	 -3.04815910 	 -3.04815871
-2.22777778 	 -3.11766646 	 -3.11766604
-2.27322222 	 -3.18556007 	 -3.18555986
-2.31866667 	 -3.25162647 	 -3.25162624
-2.36411111 	 -3.31566853 	 -3.31566829
-2.40955556 	 -3.37751007 	 -3.37750982
-2.45500000 	 -3.43699718 	 -3.43699692
-2.50044444 	 -3.49400041 	 -3.49400015
-2.54588889 	 -3.54841635 	 -3.54841608
-2.59133333 	 -3.60016952 	 -3.60016924
-2.63677778 	 -3.64921083 	 -3.64921056
-2.68222222 	 -3.69551820 	 -3.69551792
-2.72766667 	 -3.73909474 	 -3.73909447
-2.77311111 	 -3.77996756 	 -3.77996729
-2.81855556 	 -3.81818506 	 -3.81818479
-2.86400000 	 -3.85381364 	 -3.85381337
-2.90944444 	 -3.88693617 	 -3.88693591
-2.95488889 	 -3.91764787 	 -3.91764763
-3.00033333 	 -3.94605470 	 -3.94605447
-3.04577778 	 -3.97226925 	 -3.97226903
-3.09122222 	 -3.99640988 	 -3.99640945
-3.13666667 	 -4.01859641 	 -4.01859600
-3.18211111 	 -4.03894997 	 -4.03894959
-3.22755556 	 -4.05759143 	 -4.05759107
-3.27300000 	 -4.07463796 	 -4.07463762
-3.31844444 	 -4.09020476 	 -4.09020444
-3.36388889 	 -4.10440152 	 -4.10440113
-3.40933333 	 -4.11733400 	 -4.11733364
-3.45477778 	 -4.12910192 	 -4.12910158
-3.50022222 	 -4.13979978 	 -4.13979947
-3.54566667 	 -4.14951607 	 -4.14951578
-3.59111111 	 -4.15833427 	 -4.15833401
-3.63655556 	 -4.16633085 	 -4.16633061
-3.68200000 	 -4.17357803 	 -4.17357781
-3.72744444 	 -4.18014206 	 -4.18014166
-3.77288889 	 -4.18608401 	 -4.18608364
-3.81833333 	 -4.19146016 	 -4.19145982
-3.86377778 	 -4.19632225 	 -4.19632194
-3.90922222 	 -4.20071756 	 -4.20071728
-3.95466667 	 -4.20468935 	 -4.20468903
-4.00011111 	 -4.20827763 	 -4.20827734
-4.04555556 	 -4.21151825 	 -4.21151798
-4.09100000 	 -4.21444415 	 -4.21444392
-4.13644444 	 -4.21708501 	 -4.21708460
-4.18188889 	 -4.21946845 	 -4.21946808
-4.22733333 	 -4.22161898 	 -4.22161864
-4.27277778 	 -4.22355914 	 -4.22355884
-4.31822222 	 -4.22530898 	 -4.22530874
-4.36366667 	 -4.22688696 	 -4.22688654
-4.40911111 	 -4.22830997 	 -4.22830959
-4.45455556 	 -4.22959325 	 -4.22959290
-4.50000000 	 -4.23074968 	 -4.23074943
