f0           	 log10(rhophA) 	 log10(rhophB)
-0.00387204 	 0.10806361  	 0.10806397 
-0.00405546 	 0.10296352  	 0.10296388 
-0.00424757 	 0.09785707  	 0.09785743 
-0.00444878 	 0.09274325  	 0.09274361 
-0.00465953 	 0.08762148  	 0.08762184 
-0.00488025 	 0.08249223  	 0.08249259 
-0.00511143 	 0.07735469  	 0.07735505 
-0.00535357 	 0.07220799  	 0.07220835 
-0.00560717 	 0.06705244  	 0.06705280 
-0.00587279 	 0.06188687  	 0.06188723 
-0.00615099 	 0.05671133  	 0.05671169 
-0.00644236 	 0.05152540  	 0.05152576 
-0.00674754 	 0.04632789  	 0.04632825 
-0.00706718 	 0.04111833  	 0.04111869 
-0.00740196 	 0.03589656  	 0.03589692 
-0.00775260 	 0.03066192  	 0.03066228 
-0.00811984 	 0.02541318  	 0.02541354 
-0.00850449 	 0.02015043  	 0.02015079 
-0.00890735 	 0.01487220  	 0.01487256 
-0.00932930 	 0.00957859  	 0.00957895 
-0.00977124 	 0.00426779  	 0.00426815 
-0.01023411 	 -0.00106022 	 -0.00105986
-0.01071891 	 -0.00640641 	 -0.00640605
-0.01122668 	 -0.01177239 	 -0.01177203
-0.01175850 	 -0.01715833 	 -0.01715797
-0.01231551 	 -0.02256523 	 -0.02256487
-0.01289890 	 -0.02799481 	 -0.02799445
-0.01350994 	 -0.03344764 	 -0.03344728
-0.01414991 	 -0.03892495 	 -0.03892459
-0.01482021 	 -0.04442820 	 -0.04442784
-0.01552225 	 -0.04995806 	 -0.04995770
-0.01625756 	 -0.05551678 	 -0.05551642
-0.01702769 	 -0.06110482 	 -0.06110446
-0.01783431 	 -0.06672414 	 -0.06672378
-0.01867914 	 -0.07237619 	 -0.07237583
-0.01956398 	 -0.07806250 	 -0.07806214
-0.02049075 	 -0.08378488 	 -0.08378452
-0.02146141 	 -0.08954528 	 -0.08954492
-0.02247806 	 -0.09534494 	 -0.09534457
-0.02354286 	 -0.10118601 	 -0.10118565
-0.02465811 	 -0.10707097 	 -0.10707061
-0.02582619 	 -0.11300152 	 -0.11300116
-0.02704960 	 -0.11897983 	 -0.11897947
-0.02833096 	 -0.12500859 	 -0.12500823
-0.02967302 	 -0.13108987 	 -0.13108951
-0.03107866 	 -0.13722658 	 -0.13722622
-0.03255089 	 -0.14342102 	 -0.14342066
-0.03409285 	 -0.14967592 	 -0.14967556
-0.03570786 	 -0.15599497 	 -0.15599461
-0.03739937 	 -0.16238048 	 -0.16238012
-0.03917101 	 -0.16883604 	 -0.16883568
-0.04102658 	 -0.17536501 	 -0.17536465
-0.04297005 	 -0.18197127 	 -0.18197091
-0.04500558 	 -0.18865777 	 -0.18865740
-0.04713753 	 -0.19542908 	 -0.19542872
-0.04937048 	 -0.20228895 	 -0.20228859
-0.05170920 	 -0.20924194 	 -0.20924158
-0.05415871 	 -0.21629216 	 -0.21629180
-0.05672426 	 -0.22344501 	 -0.22344465
-0.05941134 	 -0.23070464 	 -0.23070427
-0.06222571 	 -0.23807689 	 -0.23807653
-0.06517340 	 -0.24556679 	 -0.24556643
-0.06826072 	 -0.25317996 	 -0.25317960
-0.07149429 	 -0.26092302 	 -0.26092265
-0.07488104 	 -0.26880144 	 -0.26880108
-0.07842822 	 -0.27682243 	 -0.27682206
-0.08214344 	 -0.28499243 	 -0.28499207
-0.08603464 	 -0.29331890 	 -0.29331854
-0.09011018 	 -0.30180935 	 -0.30180899
-0.09437878 	 -0.31047195 	 -0.31047159
-0.09884959 	 -0.31931456 	 -0.31931420
-0.10353218 	 -0.32834649 	 -0.32834613
-0.10843660 	 -0.33757681 	 -0.33757645
-0.11357334 	 -0.34701458 	 -0.34701421
-0.11895341 	 -0.35667081 	 -0.35667045
-0.12458834 	 -0.36655520 	 -0.36655484
-0.13049020 	 -0.37667974 	 -0.37667938
-0.13667164 	 -0.38705515 	 -0.38705479
-0.14314589 	 -0.39769449 	 -0.39769413
-0.14992684 	 -0.40861039 	 -0.40861003
-0.15702901 	 -0.41981603 	 -0.41981567
-0.16446762 	 -0.43132634 	 -0.43132598
-0.17225860 	 -0.44315548 	 -0.44315512
-0.18041864 	 -0.45531904 	 -0.45531868
-0.18896523 	 -0.46783410 	 -0.46783374
-0.19791669 	 -0.48071744 	 -0.48071708
-0.20729218 	 -0.49398736 	 -0.49398700
-0.21711179 	 -0.50766304 	 -0.50766267
-0.22739658 	 -0.52176424 	 -0.52176388
-0.23816856 	 -0.53631199 	 -0.53631163
-0.24945081 	 -0.55132872 	 -0.55132836
