f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.24401453  	 0.24401489 
-0.04644444 	 -0.20467561 	 -0.20467525
-0.09188889 	 -0.31688283 	 -0.31688247
-0.13733333 	 -0.39959617 	 -0.39959581
-0.18277778 	 -0.47024278 	 -0.47024242
-0.22822222 	 -0.53433541 	 -0.53433505
-0.27366667 	 -0.59434120 	 -0.59434083
-0.31911111 	 -0.65158002 	 -0.65157966
-0.36455556 	 -0.70684355 	 -0.70684318
-0.41000000 	 -0.76064524 	 -0.76064488
-0.45544444 	 -0.81333954 	 -0.81333917
-0.50088889 	 -0.86518204 	 -0.86518167
-0.54633333 	 -0.91636475 	 -0.91636438
-0.59177778 	 -0.96703802 	 -0.96703765
-0.63722222 	 -1.01732198 	 -1.01732161
-0.68266667 	 -1.06731671 	 -1.06731633
-0.72811111 	 -1.11710718 	 -1.11710681
-0.77355556 	 -1.16676940 	 -1.16676903
-0.81900000 	 -1.21637100 	 -1.21637063
-0.86444444 	 -1.26597508 	 -1.26597470
-0.90988889 	 -1.31564266 	 -1.31564228
-0.95533333 	 -1.36543375 	 -1.36543337
-1.00077778 	 -1.41540898 	 -1.41540859
-1.04622222 	 -1.46563024 	 -1.46562985
-1.09166667 	 -1.51616379 	 -1.51616339
-1.13711111 	 -1.56708009 	 -1.56707970
-1.18255556 	 -1.61845630 	 -1.61845590
-1.22800000 	 -1.67037833 	 -1.67037792
-1.27344444 	 -1.72294102 	 -1.72294061
-1.31888889 	 -1.77625334 	 -1.77625292
-1.36433333 	 -1.83043849 	 -1.83043806
-1.40977778 	 -1.88563892 	 -1.88563870
-1.45522222 	 -1.94201981 	 -1.94201959
-1.50066667 	 -1.99977179 	 -1.99977156
-1.54611111 	 -2.05911540 	 -2.05911516
-1.59155556 	 -2.12029935 	 -2.12029910
-1.63700000 	 -2.18358869 	 -2.18358843
-1.68244444 	 -2.24921623 	 -2.24921596
-1.72788889 	 -2.31725736 	 -2.31725707
-1.77333333 	 -2.38746715 	 -2.38746685
-1.81877778 	 -2.45933245 	 -2.45933214
-1.86422222 	 -2.53231371 	 -2.53231337
-1.90966667 	 -2.60595828 	 -2.60595791
-1.95511111 	 -2.67988846 	 -2.67988808
-2.00055556 	 -2.75377476 	 -2.75377435
-2.04600000 	 -2.82731509 	 -2.82731476
-2.09144444 	 -2.90022930 	 -2.90022895
-2.13688889 	 -2.97225010 	 -2.97224973
-2.18233333 	 -3.04312288 	 -3.04312248
-2.22777778 	 -3.11260587 	 -3.11260545
-2.27322222 	 -3.18046955 	 -3.18046933
-2.31866667 	 -3.24650090 	 -3.24650067
-2.36411111 	 -3.31050330 	 -3.31050306
-2.40955556 	 -3.37230108 	 -3.37230083
-2.45500000 	 -3.43174079 	 -3.43174053
-2.50044444 	 -3.48869385 	 -3.48869358
-2.54588889 	 -3.54305755 	 -3.54305728
-2.59133333 	 -3.59475667 	 -3.59475640
-2.63677778 	 -3.64374269 	 -3.64374242
-2.68222222 	 -3.68999431 	 -3.68999404
-2.72766667 	 -3.73351548 	 -3.73351520
-2.77311111 	 -3.77433346 	 -3.77433319
-2.81855556 	 -3.81249685 	 -3.81249658
-2.86400000 	 -3.84807291 	 -3.84807264
-2.90944444 	 -3.88114454 	 -3.88114429
-2.95488889 	 -3.91180768 	 -3.91180744
-3.00033333 	 -3.94016794 	 -3.94016770
-3.04577778 	 -3.96633846 	 -3.96633823
-3.09122222 	 -3.99043697 	 -3.99043654
-3.13666667 	 -4.01258440 	 -4.01258399
-3.18211111 	 -4.03290120 	 -4.03290082
-3.22755556 	 -4.05150820 	 -4.05150784
-3.27300000 	 -4.06852321 	 -4.06852288
-3.31844444 	 -4.08406032 	 -4.08406001
-3.36388889 	 -4.09822973 	 -4.09822934
-3.40933333 	 -4.11113684 	 -4.11113648
-3.45477778 	 -4.12288134 	 -4.12288101
-3.50022222 	 -4.13355796 	 -4.13355765
-3.54566667 	 -4.14325473 	 -4.14325444
-3.59111111 	 -4.15205481 	 -4.15205455
-3.63655556 	 -4.16003541 	 -4.16003517
-3.68200000 	 -4.16726770 	 -4.16726748
-3.72744444 	 -4.17381801 	 -4.17381761
-3.77288889 	 -4.17974766 	 -4.17974729
-3.81833333 	 -4.18511225 	 -4.18511191
-3.86377778 	 -4.18996415 	 -4.18996385
-3.90922222 	 -4.19435025 	 -4.19434997
-3.95466667 	 -4.19831383 	 -4.19831351
-4.00011111 	 -4.20189448 	 -4.20189419
-4.04555556 	 -4.20512798 	 -4.20512772
-4.09100000 	 -4.20804762 	 -4.20804738
-4.13644444 	 -4.21068323 	 -4.21068283
-4.18188889 	 -4.21306150 	 -4.21306113
-4.22733333 	 -4.21520730 	 -4.21520696
-4.27277778 	 -4.21714318 	 -4.21714287
-4.31822222 	 -4.21888921 	 -4.21888898
-4.36366667 	 -4.22046408 	 -4.22046366
-4.40911111 	 -4.22188416 	 -4.22188378
-4.45455556 	 -4.22316434 	 -4.22316399
-4.50000000 	 -4.22431840 	 -4.22431815
