f0           	 log10(rhophA) 	 log10(rhophB)
-0.60000000 	 -0.96610556 	 -0.96610520
-0.61025641 	 -0.97747116 	 -0.97747079
-0.62051282 	 -0.98881912 	 -0.98881875
-0.63076923 	 -1.00015077 	 -1.00015040
-0.64102564 	 -1.01146703 	 -1.01146666
-0.65128205 	 -1.02276915 	 -1.02276878
-0.66153846 	 -1.03405796 	 -1.03405759
-0.67179487 	 -1.04533462 	 -1.04533425
-0.68205128 	 -1.05660027 	 -1.05659990
-0.69230769 	 -1.06785528 	 -1.06785491
-0.70256410 	 -1.07910069 	 -1.07910032
-0.71282051 	 -1.09033794 	 -1.09033757
-0.72307692 	 -1.10156728 	 -1.10156691
-0.73333333 	 -1.11279009 	 -1.11278971
-0.74358974 	 -1.12400656 	 -1.12400619
-0.75384615 	 -1.13521766 	 -1.13521728
-0.76410256 	 -1.14642467 	 -1.14642429
-0.77435897 	 -1.15762774 	 -1.15762736
-0.78461538 	 -1.16882776 	 -1.16882739
-0.79487179 	 -1.18002560 	 -1.18002522
-0.80512821 	 -1.19122248 	 -1.19122211
-0.81538462 	 -1.20241810 	 -1.20241773
-0.82564103 	 -1.21361404 	 -1.21361367
-0.83589744 	 -1.22481036 	 -1.22480998
-0.84615385 	 -1.23600822 	 -1.23600784
-0.85641026 	 -1.24720840 	 -1.24720803
-0.86666667 	 -1.25841094 	 -1.25841056
-0.87692308 	 -1.26961733 	 -1.26961695
-0.88717949 	 -1.28082759 	 -1.28082721
-0.89743590 	 -1.29204321 	 -1.29204283
-0.90769231 	 -1.30326380 	 -1.30326342
-0.91794872 	 -1.31449122 	 -1.31449084
-0.92820513 	 -1.32572506 	 -1.32572468
-0.93846154 	 -1.33696679 	 -1.33696641
-0.94871795 	 -1.34821675 	 -1.34821637
-0.95897436 	 -1.35947604 	 -1.35947566
-0.96923077 	 -1.37074458 	 -1.37074420
-0.97948718 	 -1.38202386 	 -1.38202347
-0.98974359 	 -1.39331417 	 -1.39331379
-1.00000000 	 -1.40461661 	 -1.40461623
