f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 0.50423838  	 0.50423874 
-0.00010975 	 0.49420928  	 0.49420964 
-0.00012045 	 0.48418138  	 0.48418174 
-0.00013219 	 0.47415703  	 0.47415739 
-0.00014508 	 0.46412897  	 0.46412933 
-0.00015923 	 0.45409931  	 0.45409967 
-0.00017475 	 0.44407663  	 0.44407699 
-0.00019179 	 0.43405019  	 0.43405055 
-0.00021049 	 0.42402517  	 0.42402553 
-0.00023101 	 0.41400183  	 0.41400219 
-0.00025354 	 0.40397445  	 0.40397481 
-0.00027826 	 0.39394980  	 0.39395016 
-0.00030539 	 0.38392533  	 0.38392569 
-0.00033516 	 0.37390210  	 0.37390246 
-0.00036784 	 0.36387595  	 0.36387631 
-0.00040370 	 0.35385074  	 0.35385110 
-0.00044306 	 0.34382388  	 0.34382423 
-0.00048626 	 0.33379484  	 0.33379520 
-0.00053367 	 0.32376505  	 0.32376541 
-0.00058570 	 0.31373384  	 0.31373420 
-0.00064281 	 0.30369956  	 0.30369992 
-0.00070548 	 0.29366365  	 0.29366401 
-0.00077426 	 0.28362472  	 0.28362508 
-0.00084975 	 0.27358211  	 0.27358247 
-0.00093260 	 0.26353517  	 0.26353553 
-0.00102353 	 0.25348378  	 0.25348414 
-0.00112332 	 0.24342773  	 0.24342809 
-0.00123285 	 0.23336446  	 0.23336482 
-0.00135305 	 0.22329563  	 0.22329599 
-0.00148497 	 0.21321885  	 0.21321921 
-0.00162975 	 0.20313371  	 0.20313407 
-0.00178865 	 0.19303878  	 0.19303914 
-0.00196304 	 0.18293332  	 0.18293368 
-0.00215443 	 0.17281605  	 0.17281641 
-0.00236449 	 0.16268500  	 0.16268536 
-0.00259502 	 0.15253919  	 0.15253955 
-0.00284804 	 0.14237629  	 0.14237665 
-0.00312572 	 0.13219533  	 0.13219569 
-0.00343047 	 0.12199367  	 0.12199403 
-0.00376494 	 0.11176872  	 0.11176908 
-0.00413201 	 0.10151924  	 0.10151960 
-0.00453488 	 0.09124085  	 0.09124121 
-0.00497702 	 0.08093178  	 0.08093214 
-0.00546228 	 0.07058790  	 0.07058826 
-0.00599484 	 0.06020645  	 0.06020681 
-0.00657933 	 0.04978238  	 0.04978274 
-0.00722081 	 0.03931209  	 0.03931245 
-0.00792483 	 0.02879014  	 0.02879050 
-0.00869749 	 0.01821158  	 0.01821194 
-0.00954548 	 0.00757060  	 0.00757096 
-0.01047616 	 -0.00313934 	 -0.00313898
-0.01149757 	 -0.01392576 	 -0.01392540
-0.01261857 	 -0.02479542 	 -0.02479506
-0.01384886 	 -0.03575780 	 -0.03575744
-0.01519911 	 -0.04682198 	 -0.04682161
-0.01668101 	 -0.05799848 	 -0.05799812
-0.01830738 	 -0.06929810 	 -0.06929773
-0.02009233 	 -0.08073370 	 -0.08073334
-0.02205131 	 -0.09231878 	 -0.09231842
-0.02420128 	 -0.10406859 	 -0.10406823
-0.02656088 	 -0.11599959 	 -0.11599923
-0.02915053 	 -0.12812970 	 -0.12812934
-0.03199267 	 -0.14047910 	 -0.14047874
-0.03511192 	 -0.15306989 	 -0.15306952
-0.03853529 	 -0.16592590 	 -0.16592554
-0.04229243 	 -0.17907373 	 -0.17907337
-0.04641589 	 -0.19254223 	 -0.19254187
-0.05094138 	 -0.20636377 	 -0.20636341
-0.05590810 	 -0.22057352 	 -0.22057316
-0.06135907 	 -0.23521010 	 -0.23520974
-0.06734151 	 -0.25031627 	 -0.25031591
-0.07390722 	 -0.26593857 	 -0.26593821
-0.08111308 	 -0.28212818 	 -0.28212782
-0.08902151 	 -0.29894239 	 -0.29894203
-0.09770100 	 -0.31644331 	 -0.31644295
-0.10722672 	 -0.33469951 	 -0.33469915
-0.11768120 	 -0.35378639 	 -0.35378603
-0.12915497 	 -0.37378737 	 -0.37378701
-0.14174742 	 -0.39479378 	 -0.39479342
-0.15556761 	 -0.41690700 	 -0.41690664
-0.17073526 	 -0.44023841 	 -0.44023805
-0.18738174 	 -0.46491032 	 -0.46490996
-0.20565123 	 -0.49105897 	 -0.49105860
-0.22570197 	 -0.51883395 	 -0.51883359
-0.24770764 	 -0.54840113 	 -0.54840077
-0.27185882 	 -0.57994336 	 -0.57994300
-0.29836472 	 -0.61366380 	 -0.61366343
-0.32745492 	 -0.64978809 	 -0.64978772
-0.35938137 	 -0.68856581 	 -0.68856544
-0.39442061 	 -0.73027655 	 -0.73027619
-0.43287613 	 -0.77523037 	 -0.77523001
-0.47508102 	 -0.82377627 	 -0.82377590
-0.52140083 	 -0.87630558 	 -0.87630521
-0.57223677 	 -0.93326060 	 -0.93326024
-0.62802914 	 -0.99514486 	 -0.99514449
-0.68926121 	 -1.06253535 	 -1.06253497
-0.75646333 	 -1.13610325 	 -1.13610288
-0.83021757 	 -1.21663928 	 -1.21663891
-0.91116276 	 -1.30509741 	 -1.30509703
-1.00000000 	 -1.40265943 	 -1.40265905
