f0           	 log10(rhophA) 	 log10(rhophB)
-1.20000000 	 -1.62923796 	 -1.62923755
-1.21000000 	 -1.64067015 	 -1.64066974
-1.22000000 	 -1.65213110 	 -1.65213069
-1.23000000 	 -1.66362281 	 -1.66362241
-1.24000000 	 -1.67514571 	 -1.67514530
-1.25000000 	 -1.68670142 	 -1.68670101
-1.26000000 	 -1.69829078 	 -1.69829037
-1.27000000 	 -1.70991508 	 -1.70991467
-1.28000000 	 -1.72157518 	 -1.72157477
-1.29000000 	 -1.73327282 	 -1.73327240
-1.30000000 	 -1.74500932 	 -1.74500891
-1.31000000 	 -1.75678522 	 -1.75678481
-1.32000000 	 -1.76860275 	 -1.76860232
-1.33000000 	 -1.78046288 	 -1.78046246
-1.34000000 	 -1.79236749 	 -1.79236707
-1.35000000 	 -1.80431722 	 -1.80431679
-1.36000000 	 -1.81631441 	 -1.81631398
-1.37000000 	 -1.82836061 	 -1.82836018
-1.38000000 	 -1.84045697 	 -1.84045654
-1.39000000 	 -1.85260556 	 -1.85260513
-1.40000000 	 -1.86480781 	 -1.86480760
