f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 0.50405348  	 0.50405384 
-0.00010975 	 0.49402437  	 0.49402473 
-0.00012045 	 0.48399646  	 0.48399682 
-0.00013219 	 0.47397210  	 0.47397246 
-0.00014508 	 0.46394403  	 0.46394439 
-0.00015923 	 0.45391471  	 0.45391507 
-0.00017475 	 0.44389166  	 0.44389202 
-0.00019179 	 0.43386558  	 0.43386593 
-0.00021049 	 0.42384018  	 0.42384054 
-0.00023101 	 0.41381683  	 0.41381718 
-0.00025354 	 0.40378943  	 0.40378979 
-0.00027826 	 0.39376477  	 0.39376513 
-0.00030539 	 0.38374028  	 0.38374064 
-0.00033516 	 0.37371704  	 0.37371740 
-0.00036784 	 0.36369088  	 0.36369124 
-0.00040370 	 0.35366565  	 0.35366601 
-0.00044306 	 0.34363877  	 0.34363913 
-0.00048626 	 0.33361008  	 0.33361044 
-0.00053367 	 0.32358027  	 0.32358063 
-0.00058570 	 0.31354906  	 0.31354942 
-0.00064281 	 0.30351440  	 0.30351476 
-0.00070548 	 0.29347847  	 0.29347883 
-0.00077426 	 0.28343988  	 0.28344024 
-0.00084975 	 0.27339690  	 0.27339726 
-0.00093260 	 0.26335030  	 0.26335066 
-0.00102353 	 0.25329853  	 0.25329889 
-0.00112332 	 0.24324246  	 0.24324282 
-0.00123285 	 0.23317917  	 0.23317953 
-0.00135305 	 0.22311033  	 0.22311069 
-0.00148497 	 0.21303353  	 0.21303389 
-0.00162975 	 0.20294873  	 0.20294909 
-0.00178865 	 0.19285377  	 0.19285413 
-0.00196304 	 0.18274829  	 0.18274865 
-0.00215443 	 0.17263101  	 0.17263137 
-0.00236449 	 0.16249958  	 0.16249993 
-0.00259502 	 0.15235374  	 0.15235410 
-0.00284804 	 0.14219082  	 0.14219118 
-0.00312572 	 0.13200984  	 0.13201020 
-0.00343047 	 0.12180816  	 0.12180852 
-0.00376494 	 0.11158354  	 0.11158390 
-0.00413201 	 0.10133368  	 0.10133404 
-0.00453488 	 0.09105563  	 0.09105599 
-0.00497702 	 0.08074617  	 0.08074653 
-0.00546228 	 0.07040263  	 0.07040299 
-0.00599484 	 0.06002080  	 0.06002116 
-0.00657933 	 0.04959706  	 0.04959742 
-0.00722081 	 0.03912638  	 0.03912674 
-0.00792483 	 0.02860441  	 0.02860477 
-0.00869749 	 0.01802617  	 0.01802653 
-0.00954548 	 0.00738517  	 0.00738553 
-0.01047616 	 -0.00332516 	 -0.00332480
-0.01149757 	 -0.01411124 	 -0.01411088
-0.01261857 	 -0.02498130 	 -0.02498094
-0.01384886 	 -0.03594371 	 -0.03594335
-0.01519911 	 -0.04700791 	 -0.04700755
-0.01668101 	 -0.05818409 	 -0.05818373
-0.01830738 	 -0.06948373 	 -0.06948337
-0.02009233 	 -0.08091937 	 -0.08091901
-0.02205131 	 -0.09250449 	 -0.09250412
-0.02420128 	 -0.10425432 	 -0.10425396
-0.02656088 	 -0.11618536 	 -0.11618500
-0.02915053 	 -0.12831550 	 -0.12831514
-0.03199267 	 -0.14066493 	 -0.14066457
-0.03511192 	 -0.15325576 	 -0.15325540
-0.03853529 	 -0.16611181 	 -0.16611145
-0.04229243 	 -0.17925968 	 -0.17925932
-0.04641589 	 -0.19272821 	 -0.19272785
-0.05094138 	 -0.20655015 	 -0.20654979
-0.05590810 	 -0.22075994 	 -0.22075958
-0.06135907 	 -0.23539655 	 -0.23539619
-0.06734151 	 -0.25050240 	 -0.25050204
-0.07390722 	 -0.26612474 	 -0.26612438
-0.08111308 	 -0.28231439 	 -0.28231402
-0.08902151 	 -0.29912864 	 -0.29912828
-0.09770100 	 -0.31662959 	 -0.31662923
-0.10722672 	 -0.33488584 	 -0.33488548
-0.11768120 	 -0.35397275 	 -0.35397239
-0.12915497 	 -0.37397377 	 -0.37397341
-0.14174742 	 -0.39498022 	 -0.39497986
-0.15556761 	 -0.41709349 	 -0.41709312
-0.17073526 	 -0.44042494 	 -0.44042458
-0.18738174 	 -0.46509689 	 -0.46509653
-0.20565123 	 -0.49124557 	 -0.49124521
-0.22570197 	 -0.51902060 	 -0.51902023
-0.24770764 	 -0.54858745 	 -0.54858709
-0.27185882 	 -0.58012972 	 -0.58012935
-0.29836472 	 -0.61385055 	 -0.61385019
-0.32745492 	 -0.64997451 	 -0.64997415
-0.35938137 	 -0.68875227 	 -0.68875191
-0.39442061 	 -0.73046269 	 -0.73046232
-0.43287613 	 -0.77541690 	 -0.77541653
-0.47508102 	 -0.82396283 	 -0.82396246
-0.52140083 	 -0.87649180 	 -0.87649143
-0.57223677 	 -0.93344685 	 -0.93344648
-0.62802914 	 -0.99533076 	 -0.99533039
-0.68926121 	 -1.06272089 	 -1.06272052
-0.75646333 	 -1.13628843 	 -1.13628806
-0.83021757 	 -1.21682409 	 -1.21682371
-0.91116276 	 -1.30528183 	 -1.30528145
-1.00000000 	 -1.40284344 	 -1.40284305
