f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.25550337  	 0.25550373 
-0.02360804 	 -0.10141250 	 -0.10141214
-0.04621608 	 -0.19240613 	 -0.19240577
-0.06000000 	 -0.23214158 	 -0.23214122
-0.06105263 	 -0.23490719 	 -0.23490683
-0.06210526 	 -0.23764184 	 -0.23764148
-0.06315789 	 -0.24034586 	 -0.24034550
-0.06421053 	 -0.24302064 	 -0.24302028
-0.06526316 	 -0.24566710 	 -0.24566674
-0.06631579 	 -0.24828617 	 -0.24828581
-0.06736842 	 -0.25087871 	 -0.25087835
-0.06842105 	 -0.25344519 	 -0.25344483
-0.06882412 	 -0.25442138 	 -0.25442102
-0.06947368 	 -0.25598712 	 -0.25598676
-0.07052632 	 -0.25850456 	 -0.25850420
-0.07157895 	 -0.26099854 	 -0.26099817
-0.07263158 	 -0.26346976 	 -0.26346940
-0.07368421 	 -0.26591890 	 -0.26591854
-0.07473684 	 -0.26834658 	 -0.26834622
-0.07578947 	 -0.27075304 	 -0.27075268
-0.07684211 	 -0.27313961 	 -0.27313925
-0.07789474 	 -0.27550608 	 -0.27550571
-0.07894737 	 -0.27785371 	 -0.27785335
-0.08000000 	 -0.28018230 	 -0.28018194
-0.09143216 	 -0.30439220 	 -0.30439184
-0.11404020 	 -0.34773742 	 -0.34773706
-0.13664824 	 -0.38689212 	 -0.38689176
-0.15925628 	 -0.42316151 	 -0.42316115
-0.18186432 	 -0.45732750 	 -0.45732714
-0.20447236 	 -0.48989504 	 -0.48989468
-0.22708040 	 -0.52120986 	 -0.52120949
-0.24968844 	 -0.55151852 	 -0.55151815
-0.27229648 	 -0.58100453 	 -0.58100416
-0.29490452 	 -0.60980599 	 -0.60980563
-0.31751256 	 -0.63803179 	 -0.63803143
-0.34012060 	 -0.66576753 	 -0.66576717
-0.36272864 	 -0.69308308 	 -0.69308272
-0.38533668 	 -0.72003547 	 -0.72003511
-0.40794472 	 -0.74667176 	 -0.74667140
-0.43055276 	 -0.77303257 	 -0.77303221
-0.45316080 	 -0.79915144 	 -0.79915108
-0.47576884 	 -0.82505819 	 -0.82505783
-0.49837688 	 -0.85077801 	 -0.85077764
-0.52098492 	 -0.87633321 	 -0.87633285
-0.54359296 	 -0.90174347 	 -0.90174310
-0.56620101 	 -0.92702659 	 -0.92702622
-0.58880905 	 -0.95219738 	 -0.95219701
-0.61141709 	 -0.97727130 	 -0.97727093
-0.63402513 	 -1.00226023 	 -1.00225986
-0.65663317 	 -1.02717674 	 -1.02717637
-0.67924121 	 -1.05203168 	 -1.05203131
-0.70184925 	 -1.07683501 	 -1.07683464
-0.72445729 	 -1.10159671 	 -1.10159634
-0.74706533 	 -1.12632539 	 -1.12632501
-0.76967337 	 -1.15103016 	 -1.15102979
-0.79228141 	 -1.17571896 	 -1.17571859
-0.81488945 	 -1.20039964 	 -1.20039926
-0.83749749 	 -1.22508006 	 -1.22507969
-0.86010553 	 -1.24976817 	 -1.24976779
-0.88271357 	 -1.27447125 	 -1.27447087
-0.90532161 	 -1.29919634 	 -1.29919596
-0.92792965 	 -1.32395108 	 -1.32395070
-0.95053769 	 -1.34874331 	 -1.34874293
-0.97314573 	 -1.37357962 	 -1.37357923
-0.99575377 	 -1.39846840 	 -1.39846802
-1.01836181 	 -1.42341687 	 -1.42341649
-1.04096985 	 -1.44843374 	 -1.44843335
-1.06357789 	 -1.47352618 	 -1.47352579
-1.08618593 	 -1.49870375 	 -1.49870336
-1.10879397 	 -1.52397451 	 -1.52397412
-1.13140201 	 -1.54934820 	 -1.54934781
-1.15401005 	 -1.57483393 	 -1.57483353
-1.17661809 	 -1.60044258 	 -1.60044218
-1.19922613 	 -1.62618448 	 -1.62618407
-1.22183417 	 -1.65207103 	 -1.65207062
-1.24444221 	 -1.67811399 	 -1.67811358
-1.26705025 	 -1.70432675 	 -1.70432634
-1.28965829 	 -1.73072233 	 -1.73072191
-1.31226633 	 -1.75731556 	 -1.75731514
-1.33487437 	 -1.78412189 	 -1.78412147
-1.35748241 	 -1.81115839 	 -1.81115796
-1.38009045 	 -1.83844252 	 -1.83844209
-1.40269849 	 -1.86599337 	 -1.86599315
-1.42530653 	 -1.89383246 	 -1.89383224
-1.44791457 	 -1.92198175 	 -1.92198153
-1.47052261 	 -1.95046535 	 -1.95046512
-1.49313065 	 -1.97930905 	 -1.97930882
-1.51573869 	 -2.00854060 	 -2.00854036
-1.53834673 	 -2.03818948 	 -2.03818924
-1.56095477 	 -2.06828721 	 -2.06828696
-1.58356281 	 -2.09886617 	 -2.09886592
-1.60617085 	 -2.12995987 	 -2.12995962
-1.62877889 	 -2.16160066 	 -2.16160040
-1.65138693 	 -2.19381735 	 -2.19381709
-1.67399497 	 -2.22663073 	 -2.22663046
-1.69660302 	 -2.26004896 	 -2.26004869
-1.71921106 	 -2.29405891 	 -2.29405863
-1.74181910 	 -2.32862387 	 -2.32862358
-1.76442714 	 -2.36368632 	 -2.36368602
-1.78703518 	 -2.39917759 	 -2.39917729
-1.80964322 	 -2.43502688 	 -2.43502657
-1.83225126 	 -2.47116824 	 -2.47116792
-1.85485930 	 -2.50754181 	 -2.50754147
-1.87746734 	 -2.54409328 	 -2.54409293
-1.90007538 	 -2.58077338 	 -2.58077302
-1.92268342 	 -2.61753689 	 -2.61753652
-1.94529146 	 -2.65434147 	 -2.65434109
-1.96789950 	 -2.69114694 	 -2.69114655
-1.99050754 	 -2.72791538 	 -2.72791497
-2.01311558 	 -2.76461028 	 -2.76460996
-2.03572362 	 -2.80119587 	 -2.80119554
-2.05833166 	 -2.83763833 	 -2.83763800
-2.08093970 	 -2.87390331 	 -2.87390296
-2.10354774 	 -2.90995931 	 -2.90995895
-2.12615578 	 -2.94577342 	 -2.94577305
-2.14876382 	 -2.98131447 	 -2.98131409
-2.17137186 	 -3.01655288 	 -3.01655249
-2.19397990 	 -3.05145806 	 -3.05145766
-2.21658794 	 -3.08600137 	 -3.08600096
-2.23919598 	 -3.12015466 	 -3.12015424
-2.26180402 	 -3.15389076 	 -3.15389054
-2.28441206 	 -3.18718342 	 -3.18718320
-2.30702010 	 -3.22000765 	 -3.22000742
-2.32962814 	 -3.25233934 	 -3.25233910
-2.35223618 	 -3.28415531 	 -3.28415507
-2.37484422 	 -3.31543427 	 -3.31543403
-2.39745226 	 -3.34615594 	 -3.34615569
-2.42006030 	 -3.37630119 	 -3.37630093
-2.44266834 	 -3.40585327 	 -3.40585302
-2.46527638 	 -3.43479578 	 -3.43479552
-2.48788442 	 -3.46311504 	 -3.46311478
-2.51049246 	 -3.49079796 	 -3.49079770
-2.53310050 	 -3.51783426 	 -3.51783399
-2.55570854 	 -3.54421413 	 -3.54421386
-2.57831658 	 -3.56993025 	 -3.56992998
-2.60092462 	 -3.59497672 	 -3.59497645
-2.62353266 	 -3.61934912 	 -3.61934884
-2.64614070 	 -3.64304509 	 -3.64304481
-2.66874874 	 -3.66606349 	 -3.66606322
-2.69135678 	 -3.68840473 	 -3.68840445
-2.71396482 	 -3.71007094 	 -3.71007066
-2.73657286 	 -3.73106521 	 -3.73106494
-2.75918090 	 -3.75139261 	 -3.75139234
-2.78178894 	 -3.77105877 	 -3.77105850
-2.80439698 	 -3.79007125 	 -3.79007098
-2.82700503 	 -3.80843808 	 -3.80843781
-2.84961307 	 -3.82616854 	 -3.82616827
-2.87222111 	 -3.84327287 	 -3.84327261
-2.89482915 	 -3.85976194 	 -3.85976168
-2.91743719 	 -3.87564798 	 -3.87564773
-2.94004523 	 -3.89094300 	 -3.89094275
-2.96265327 	 -3.90566028 	 -3.90566004
-2.98526131 	 -3.91981334 	 -3.91981310
-3.00786935 	 -3.93341592 	 -3.93341568
-3.03047739 	 -3.94648221 	 -3.94648198
-3.05308543 	 -3.95902707 	 -3.95902684
-3.07569347 	 -3.97106486 	 -3.97106464
-3.09830151 	 -3.98261102 	 -3.98261060
-3.12090955 	 -3.99367951 	 -3.99367909
-3.14351759 	 -4.00428618 	 -4.00428577
-3.16612563 	 -4.01444548 	 -4.01444509
-3.18873367 	 -4.02417237 	 -4.02417199
-3.21134171 	 -4.03348152 	 -4.03348115
-3.23394975 	 -4.04238741 	 -4.04238705
-3.25655779 	 -4.05090470 	 -4.05090435
-3.27916583 	 -4.05904725 	 -4.05904692
-3.30177387 	 -4.06682895 	 -4.06682863
-3.32438191 	 -4.07426337 	 -4.07426306
-3.34698995 	 -4.08136380 	 -4.08136339
-3.36959799 	 -4.08814370 	 -4.08814331
-3.39220603 	 -4.09461512 	 -4.09461474
-3.41481407 	 -4.10079087 	 -4.10079051
-3.43742211 	 -4.10668287 	 -4.10668253
-3.46003015 	 -4.11230269 	 -4.11230236
-3.48263819 	 -4.11766163 	 -4.11766131
-3.50524623 	 -4.12277085 	 -4.12277055
-3.52785427 	 -4.12764113 	 -4.12764083
-3.55046231 	 -4.13228212 	 -4.13228184
-3.57307035 	 -4.13670428 	 -4.13670401
-3.59567839 	 -4.14091693 	 -4.14091667
-3.61828643 	 -4.14492952 	 -4.14492927
-3.64089447 	 -4.14875071 	 -4.14875047
-3.66350251 	 -4.15238906 	 -4.15238883
-3.68611055 	 -4.15585287 	 -4.15585265
-3.70871859 	 -4.15914992 	 -4.15914950
-3.73132663 	 -4.16228819 	 -4.16228779
-3.75393467 	 -4.16527458 	 -4.16527420
-3.77654271 	 -4.16811594 	 -4.16811557
-3.79915075 	 -4.17081931 	 -4.17081896
-3.82175879 	 -4.17339133 	 -4.17339100
-3.84436683 	 -4.17583740 	 -4.17583708
-3.86697487 	 -4.17816417 	 -4.17816387
-3.88958291 	 -4.18037678 	 -4.18037648
-3.91219095 	 -4.18248086 	 -4.18248058
-3.93479899 	 -4.18448174 	 -4.18448141
-3.95740704 	 -4.18638372 	 -4.18638340
-3.98001508 	 -4.18819197 	 -4.18819167
-4.00262312 	 -4.18991108 	 -4.18991079
-4.02523116 	 -4.19154510 	 -4.19154482
-4.04783920 	 -4.19309827 	 -4.19309801
-4.07044724 	 -4.19457438 	 -4.19457414
-4.09305528 	 -4.19597715 	 -4.19597692
-4.11566332 	 -4.19731049 	 -4.19731006
-4.13827136 	 -4.19857740 	 -4.19857700
-4.16087940 	 -4.19978116 	 -4.19978078
-4.18348744 	 -4.20092506 	 -4.20092469
-4.20609548 	 -4.20201179 	 -4.20201144
-4.22870352 	 -4.20304439 	 -4.20304406
-4.25131156 	 -4.20402499 	 -4.20402467
-4.27391960 	 -4.20495693 	 -4.20495663
-4.29652764 	 -4.20584209 	 -4.20584185
-4.31913568 	 -4.20668308 	 -4.20668284
-4.34174372 	 -4.20748184 	 -4.20748162
-4.36435176 	 -4.20824090 	 -4.20824047
-4.38695980 	 -4.20896156 	 -4.20896116
-4.40956784 	 -4.20964567 	 -4.20964529
