f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.42021655 	 -4.42021633
-3.72051282 	 -4.42338742 	 -4.42338700
-3.74102564 	 -4.42641993 	 -4.42641953
-3.76153846 	 -4.42931904 	 -4.42931866
-3.78205128 	 -4.43209138 	 -4.43209101
-3.80256410 	 -4.43474100 	 -4.43474065
-3.82307692 	 -4.43727408 	 -4.43727374
-3.84358974 	 -4.43969524 	 -4.43969491
-3.86410256 	 -4.44200884 	 -4.44200853
-3.88461538 	 -4.44421971 	 -4.44421941
-3.90512821 	 -4.44633252 	 -4.44633223
-3.92564103 	 -4.44835126 	 -4.44835098
-3.94615385 	 -4.45027958 	 -4.45027925
-3.96666667 	 -4.45212182 	 -4.45212151
-3.98717949 	 -4.45388177 	 -4.45388147
-4.00769231 	 -4.45556296 	 -4.45556267
-4.02820513 	 -4.45716838 	 -4.45716810
-4.04871795 	 -4.45870199 	 -4.45870172
-4.06923077 	 -4.46016654 	 -4.46016628
-4.08974359 	 -4.46156508 	 -4.46156483
-4.11025641 	 -4.46290053 	 -4.46290029
-4.13076923 	 -4.46417585 	 -4.46417542
-4.15128205 	 -4.46539347 	 -4.46539307
-4.17179487 	 -4.46655578 	 -4.46655540
-4.19230769 	 -4.46766592 	 -4.46766555
-4.21282051 	 -4.46872547 	 -4.46872512
-4.23333333 	 -4.46973691 	 -4.46973657
-4.25384615 	 -4.47070251 	 -4.47070219
-4.27435897 	 -4.47162446 	 -4.47162415
-4.29487179 	 -4.47250434 	 -4.47250405
-4.31538462 	 -4.47334418 	 -4.47334394
-4.33589744 	 -4.47414598 	 -4.47414575
-4.35641026 	 -4.47491114 	 -4.47491092
-4.37692308 	 -4.47564148 	 -4.47564106
-4.39743590 	 -4.47633859 	 -4.47633818
-4.41794872 	 -4.47700356 	 -4.47700318
-4.43846154 	 -4.47763832 	 -4.47763796
-4.45897436 	 -4.47824444 	 -4.47824409
-4.47948718 	 -4.47882261 	 -4.47882227
-4.50000000 	 -4.47937436 	 -4.47937409
