f0           	 log10(rhophA) 	 log10(rhophB)
-0.60000000 	 -0.96585829 	 -0.96585792
-0.61025641 	 -0.97722389 	 -0.97722352
-0.62051282 	 -0.98857184 	 -0.98857147
-0.63076923 	 -0.99990349 	 -0.99990312
-0.64102564 	 -1.01121974 	 -1.01121937
-0.65128205 	 -1.02252222 	 -1.02252185
-0.66153846 	 -1.03381103 	 -1.03381066
-0.67179487 	 -1.04508769 	 -1.04508732
-0.68205128 	 -1.05635334 	 -1.05635297
-0.69230769 	 -1.06760834 	 -1.06760797
-0.70256410 	 -1.07885412 	 -1.07885375
-0.71282051 	 -1.09009137 	 -1.09009100
-0.72307692 	 -1.10132071 	 -1.10132034
-0.73333333 	 -1.11254314 	 -1.11254276
-0.74358974 	 -1.12375998 	 -1.12375961
-0.75384615 	 -1.13497108 	 -1.13497070
-0.76410256 	 -1.14617808 	 -1.14617771
-0.77435897 	 -1.15738115 	 -1.15738078
-0.78461538 	 -1.16858155 	 -1.16858117
-0.79487179 	 -1.17977938 	 -1.17977901
-0.80512821 	 -1.19097627 	 -1.19097589
-0.81538462 	 -1.20217189 	 -1.20217151
-0.82564103 	 -1.21336783 	 -1.21336745
-0.83589744 	 -1.22456452 	 -1.22456415
-0.84615385 	 -1.23576238 	 -1.23576200
-0.85641026 	 -1.24696257 	 -1.24696219
-0.86666667 	 -1.25816548 	 -1.25816510
-0.87692308 	 -1.26937188 	 -1.26937150
-0.88717949 	 -1.28058214 	 -1.28058176
-0.89743590 	 -1.29179777 	 -1.29179739
-0.90769231 	 -1.30301873 	 -1.30301835
-0.91794872 	 -1.31424578 	 -1.31424540
-0.92820513 	 -1.32548000 	 -1.32547962
-0.93846154 	 -1.33672174 	 -1.33672136
-0.94871795 	 -1.34797209 	 -1.34797170
-0.95897436 	 -1.35923099 	 -1.35923061
-0.96923077 	 -1.37049993 	 -1.37049954
-0.97948718 	 -1.38177920 	 -1.38177882
-0.98974359 	 -1.39306991 	 -1.39306952
-1.00000000 	 -1.40437236 	 -1.40437197
